time,bar_t,side,event,detail
2021-02-14 03:59,3146,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-14 04:00,3147,L,ORDER_CREATE,"{""key"": 3146, ""level"": 46757.0223, ""stop"": 46113.3437, ""atr_idx"": 3146, ""atr_end_time"": 1613275199999, ""r_confirm_time"": 1613275199999}"
2021-02-14 04:00,3147,L,SIGNAL,"{""key"": 3146}"
2021-02-14 15:59,3149,L,R_REPLACED,"{""old_key"": 3146, ""new_key"": 3149}"
2021-02-14 15:59,3149,L,ORDER_CANCEL,"{""key"": 3146, ""reason"": ""R_REPLACED"", ""level"": 46757.0223}"
2021-02-14 15:59,3149,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-14 16:00,3150,L,ORDER_CREATE,"{""key"": 3149, ""level"": 48060.8097, ""stop"": 47170.2634, ""atr_idx"": 3149, ""atr_end_time"": 1613318399999, ""r_confirm_time"": 1613318399999}"
2021-02-14 16:00,3150,L,SIGNAL,"{""key"": 3149}"
2021-02-14 23:59,3151,L,R_REPLACED,"{""old_key"": 3149, ""new_key"": 3151}"
2021-02-14 23:59,3151,L,ORDER_CANCEL,"{""key"": 3149, ""reason"": ""R_REPLACED"", ""level"": 48060.8097}"
2021-02-14 23:59,3151,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-15 00:00,3152,L,ORDER_CREATE,"{""key"": 3151, ""level"": 48628.6496, ""stop"": 48055.4, ""atr_idx"": 3151, ""atr_end_time"": 1613347199999, ""r_confirm_time"": 1613347199999}"
2021-02-15 00:00,3152,L,SIGNAL,"{""key"": 3151}"
2021-02-15 01:34,3152,L,R_INVALID,"{""key"": 3151, ""mode"": ""5M""}"
2021-02-15 01:34,3152,L,ORDER_CANCEL,"{""key"": 3151, ""reason"": ""R_INVALID"", ""level"": 48628.6496}"
2021-02-15 07:59,3153,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-15 08:00,3154,L,ORDER_CREATE,"{""key"": 3153, ""level"": 46373.0996, ""stop"": 45213.1624, ""atr_idx"": 3153, ""atr_end_time"": 1613375999999, ""r_confirm_time"": 1613375999999}"
2021-02-15 08:00,3154,L,SIGNAL,"{""key"": 3153}"
2021-02-15 15:59,3155,L,R_REPLACED,"{""old_key"": 3153, ""new_key"": 3155}"
2021-02-15 15:59,3155,L,ORDER_CANCEL,"{""key"": 3153, ""reason"": ""R_REPLACED"", ""level"": 46373.0996}"
2021-02-15 15:59,3155,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-15 16:00,3156,L,ORDER_CREATE,"{""key"": 3155, ""level"": 46952.5243, ""stop"": 46210.95, ""atr_idx"": 3155, ""atr_end_time"": 1613404799999, ""r_confirm_time"": 1613404799999}"
2021-02-15 16:00,3156,L,SIGNAL,"{""key"": 3155}"
2021-02-16 00:00,3158,L,D_DISARM,"{""day"": ""2021-02-15"", ""P0"": 43727.0, ""H1"": 48985.8}"
2021-02-16 00:00,3158,L,ORDER_CANCEL,"{""key"": 3155, ""reason"": ""D_DISARMED"", ""level"": 46952.5243}"
2021-02-16 07:59,3159,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-16 15:59,3161,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-16 23:59,3163,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-17 00:00,3164,L,D_ARM,"{""day"": ""2021-02-16"", ""P0"": 45570.79, ""H1"": 50689.18}"
2021-02-17 00:00,3164,L,ORDER_CREATE,"{""key"": 3163, ""level"": 48302.3048, ""stop"": 47636.66, ""atr_idx"": 3163, ""atr_end_time"": 1613519999999, ""r_confirm_time"": 1613519999999}"
2021-02-17 00:00,3164,L,SIGNAL,"{""key"": 3163}"
2021-02-17 08:00,3166,L,ORDER_CANCEL,"{""key"": 3163, ""reason"": ""R_CHANGED"", ""level"": 48302.3048}"
2021-02-17 12:00,3167,L,ORDER_CREATE,"{""key"": 3163, ""level"": 48302.3048, ""stop"": 47636.66, ""atr_idx"": 3166, ""atr_end_time"": 1613563199999, ""r_confirm_time"": 1613519999999}"
2021-02-17 15:59,3167,L,R_REPLACED,"{""old_key"": 3163, ""new_key"": 3167}"
2021-02-17 15:59,3167,L,ORDER_CANCEL,"{""key"": 3163, ""reason"": ""R_REPLACED"", ""level"": 48302.3048}"
2021-02-17 15:59,3167,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-17 16:00,3168,L,ORDER_CREATE,"{""key"": 3167, ""level"": 49937.7497, ""stop"": 49017.505, ""atr_idx"": 3167, ""atr_end_time"": 1613577599999, ""r_confirm_time"": 1613577599999}"
2021-02-17 16:00,3168,L,SIGNAL,"{""key"": 3167}"
2021-02-18 03:59,3170,L,R_REPLACED,"{""old_key"": 3167, ""new_key"": 3170}"
2021-02-18 03:59,3170,L,ORDER_CANCEL,"{""key"": 3167, ""reason"": ""R_REPLACED"", ""level"": 49937.7497}"
2021-02-18 03:59,3170,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-18 04:00,3171,L,ORDER_CREATE,"{""key"": 3170, ""level"": 51464.1306, ""stop"": 50697.45, ""atr_idx"": 3170, ""atr_end_time"": 1613620799999, ""r_confirm_time"": 1613620799999}"
2021-02-18 04:00,3171,L,SIGNAL,"{""key"": 3170}"
2021-02-18 19:59,3174,L,R_REPLACED,"{""old_key"": 3170, ""new_key"": 3174}"
2021-02-18 19:59,3174,L,ORDER_CANCEL,"{""key"": 3170, ""reason"": ""R_REPLACED"", ""level"": 51464.1306}"
2021-02-18 19:59,3174,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-18 20:00,3175,L,ORDER_CREATE,"{""key"": 3174, ""level"": 51441.9379, ""stop"": 50795.156, ""atr_idx"": 3174, ""atr_end_time"": 1613678399999, ""r_confirm_time"": 1613678399999}"
2021-02-18 20:00,3175,L,SIGNAL,"{""key"": 3174}"
2021-02-19 02:09,3176,L,R_INVALID,"{""key"": 3174, ""mode"": ""5M""}"
2021-02-19 02:09,3176,L,ORDER_CANCEL,"{""key"": 3174, ""reason"": ""R_INVALID"", ""level"": 51441.9379}"
2021-02-19 07:59,3177,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-19 08:00,3178,L,ORDER_CREATE,"{""key"": 3177, ""level"": 51244.8882, ""stop"": 50647.6, ""atr_idx"": 3177, ""atr_end_time"": 1613721599999, ""r_confirm_time"": 1613721599999}"
2021-02-19 08:00,3178,L,SIGNAL,"{""key"": 3177}"
2021-02-19 19:59,3180,L,R_REPLACED,"{""old_key"": 3177, ""new_key"": 3180}"
2021-02-19 19:59,3180,L,ORDER_CANCEL,"{""key"": 3177, ""reason"": ""R_REPLACED"", ""level"": 51244.8882}"
2021-02-19 19:59,3180,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-19 20:00,3181,L,ORDER_CREATE,"{""key"": 3180, ""level"": 52954.6473, ""stop"": 51652.6857, ""atr_idx"": 3180, ""atr_end_time"": 1613764799999, ""r_confirm_time"": 1613764799999}"
2021-02-19 20:00,3181,L,SIGNAL,"{""key"": 3180}"
2021-02-20 03:59,3182,L,R_REPLACED,"{""old_key"": 3180, ""new_key"": 3182}"
2021-02-20 03:59,3182,L,ORDER_CANCEL,"{""key"": 3180, ""reason"": ""R_REPLACED"", ""level"": 52954.6473}"
2021-02-20 03:59,3182,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-20 04:00,3183,L,ORDER_CREATE,"{""key"": 3182, ""level"": 54570.1599, ""stop"": 53516.9859, ""atr_idx"": 3182, ""atr_end_time"": 1613793599999, ""r_confirm_time"": 1613793599999}"
2021-02-20 04:00,3183,L,SIGNAL,"{""key"": 3182}"
2021-02-20 15:59,3185,L,R_REPLACED,"{""old_key"": 3182, ""new_key"": 3185}"
2021-02-20 15:59,3185,L,ORDER_CANCEL,"{""key"": 3182, ""reason"": ""R_REPLACED"", ""level"": 54570.1599}"
2021-02-20 15:59,3185,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-20 16:00,3186,L,ORDER_CREATE,"{""key"": 3185, ""level"": 55890.6728, ""stop"": 54947.9302, ""atr_idx"": 3185, ""atr_end_time"": 1613836799999, ""r_confirm_time"": 1613836799999}"
2021-02-20 16:00,3186,L,SIGNAL,"{""key"": 3185}"
2021-02-20 22:44,3187,L,R_INVALID,"{""key"": 3185, ""mode"": ""5M""}"
2021-02-20 22:44,3187,L,ORDER_CANCEL,"{""key"": 3185, ""reason"": ""R_INVALID"", ""level"": 55890.6728}"
2021-02-20 23:59,3187,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-21 00:00,3188,L,D_DISARM,"{""day"": ""2021-02-20"", ""P0"": 45570.79, ""H1"": 50689.18}"
2021-02-21 07:59,3189,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-21 19:59,3192,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-22 07:59,3195,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-22 15:59,3197,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-23 00:00,3200,L,D_ARM,"{""day"": ""2021-02-22"", ""P0"": 50710.2, ""H1"": 58352.8}"
2021-02-23 03:59,3200,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-23 04:00,3201,L,ORDER_CREATE,"{""key"": 3200, ""level"": 49616.1166, ""stop"": 47608.1657, ""atr_idx"": 3200, ""atr_end_time"": 1614052799999, ""r_confirm_time"": 1614052799999}"
2021-02-23 04:00,3201,L,SIGNAL,"{""key"": 3200}"
2021-02-23 04:39,3201,L,V,"{""P0"": 50710.2, ""mode"": ""5M""}"
2021-02-23 04:39,3201,L,ORDER_CANCEL,"{""key"": 3200, ""reason"": ""V"", ""level"": 49616.1166}"
2021-02-23 04:40,3201,L,EXIT,"{""exit_kind"": ""v"", ""px"": 50857.91, ""frac"": 0.375, ""signal_id"": ""L-2021-02-10 19:59-36""}"
2021-02-28 00:00,3230,S,D_ARM,"{""day"": ""2021-02-27"", ""P0"": -52041.73, ""H1"": -44106.78}"
2021-02-28 00:00,3230,S,ORDER_CREATE,"{""key"": 3226, ""level"": -47808.0266, ""stop"": -48621.4782, ""atr_idx"": 3229, ""atr_end_time"": 1614470399999, ""r_confirm_time"": 1614427199999}"
2021-02-28 00:00,3230,S,SIGNAL,"{""key"": 3226}"
2021-02-28 07:59,3231,S,R_REPLACED,"{""old_key"": 3226, ""new_key"": 3231}"
2021-02-28 07:59,3231,S,ORDER_CANCEL,"{""key"": 3226, ""reason"": ""R_REPLACED"", ""level"": -47808.0266}"
2021-02-28 08:00,3232,S,ORDER_CREATE,"{""key"": 3231, ""level"": -46566.9587, ""stop"": -47758.7377, ""atr_idx"": 3231, ""atr_end_time"": 1614499199999, ""r_confirm_time"": 1614499199999}"
2021-02-28 08:00,3232,S,SIGNAL,"{""key"": 3231}"
2021-02-28 23:59,3235,S,R_REPLACED,"{""old_key"": 3231, ""new_key"": 3235}"
2021-02-28 23:59,3235,S,ORDER_CANCEL,"{""key"": 3231, ""reason"": ""R_REPLACED"", ""level"": -46566.9587}"
2021-03-01 00:00,3236,S,D_DISARM,"{""day"": ""2021-02-28"", ""P0"": -52041.73, ""H1"": -44106.78}"
2021-03-02 00:00,3242,S,D_ARM,"{""day"": ""2021-03-01"", ""P0"": -48394.0, ""H1"": -43000.0}"
2021-03-02 00:04,3242,S,V,"{""P0"": -48394.0, ""mode"": ""5M""}"
2021-03-06 00:00,3266,L,D_ARM,"{""day"": ""2021-03-05"", ""P0"": 47500.0, ""H1"": 51773.88}"
2021-03-06 00:00,3266,L,ORDER_CREATE,"{""key"": 3265, ""level"": 47656.3576, ""stop"": 46768.8214, ""atr_idx"": 3265, ""atr_end_time"": 1614988799999, ""r_confirm_time"": 1614988799999}"
2021-03-06 00:00,3266,L,SIGNAL,"{""key"": 3265}"
2021-03-06 12:10,3269,L,SKIP_V,"{""key"": 3265}"
2021-03-06 12:10,3269,L,ORDER_CANCEL,"{""key"": 3265, ""reason"": ""SKIP_V"", ""level"": 47656.3576}"
2021-03-06 12:59,3269,L,V,"{""P0"": 47500.0, ""mode"": ""5M""}"
2021-03-16 00:00,3326,L,D_ARM,"{""day"": ""2021-03-15"", ""P0"": 56078.23, ""H1"": 61724.79}"
2021-03-16 00:00,3326,L,ORDER_CREATE,"{""key"": 3325, ""level"": 55695.8197, ""stop"": 54912.766, ""atr_idx"": 3325, ""atr_end_time"": 1615852799999, ""r_confirm_time"": 1615852799999}"
2021-03-16 00:00,3326,L,SIGNAL,"{""key"": 3325}"
2021-03-16 00:00,3326,L,FILL,"{""signal_id"": ""L-2021-03-15 23:59-37"", ""expected"": 55695.8197, ""entry"": 55695.8197, ""stop"": 54912.766, ""key"": 3325}"
2021-03-16 00:04,3326,L,V_POS,"{""P0"": 56078.23, ""signal_id"": ""L-2021-03-15 23:59-37""}"
2021-03-16 00:05,3326,L,EXIT,"{""exit_kind"": ""v"", ""px"": 55860.23, ""frac"": 1.0, ""signal_id"": ""L-2021-03-15 23:59-37""}"
2021-03-20 00:00,3350,L,D_ARM,"{""day"": ""2021-03-19"", ""P0"": 54123.69, ""H1"": 60129.97}"
2021-03-20 00:00,3350,L,ORDER_CREATE,"{""key"": 3345, ""level"": 57003.6497, ""stop"": 56132.3662, ""atr_idx"": 3349, ""atr_end_time"": 1616198399999, ""r_confirm_time"": 1616140799999}"
2021-03-20 00:00,3350,L,SIGNAL,"{""key"": 3345}"
2021-03-20 11:59,3352,L,R_REPLACED,"{""old_key"": 3345, ""new_key"": 3352}"
2021-03-20 11:59,3352,L,ORDER_CANCEL,"{""key"": 3345, ""reason"": ""R_REPLACED"", ""level"": 57003.6497}"
2021-03-20 12:00,3353,L,ORDER_CREATE,"{""key"": 3352, ""level"": 58411.6981, ""stop"": 57707.357, ""atr_idx"": 3352, ""atr_end_time"": 1616241599999, ""r_confirm_time"": 1616241599999}"
2021-03-20 12:00,3353,L,SIGNAL,"{""key"": 3352}"
2021-03-20 20:20,3355,L,FILL,"{""signal_id"": ""L-2021-03-20 11:59-38"", ""expected"": 58411.6981, ""entry"": 58411.6981, ""stop"": 57707.357, ""key"": 3352}"
2021-03-21 02:34,3356,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 57707.357, ""frac"": 1.0, ""signal_id"": ""L-2021-03-20 11:59-38""}"
2021-03-25 00:00,3380,S,D_ARM,"{""day"": ""2021-03-24"", ""P0"": -58430.73, ""H1"": -51700.0}"
2021-03-25 00:00,3380,S,ORDER_CREATE,"{""key"": 3378, ""level"": -56471.8462, ""stop"": -57406.4944, ""atr_idx"": 3379, ""atr_end_time"": 1616630399999, ""r_confirm_time"": 1616615999999}"
2021-03-25 00:00,3380,S,SIGNAL,"{""key"": 3378}"
2021-03-25 03:59,3380,S,R_REPLACED,"{""old_key"": 3378, ""new_key"": 3380}"
2021-03-25 03:59,3380,S,ORDER_CANCEL,"{""key"": 3378, ""reason"": ""R_REPLACED"", ""level"": -56471.8462}"
2021-03-25 04:00,3381,S,ORDER_CREATE,"{""key"": 3380, ""level"": -55131.5315, ""stop"": -56639.8613, ""atr_idx"": 3380, ""atr_end_time"": 1616644799999, ""r_confirm_time"": 1616644799999}"
2021-03-25 04:00,3381,S,SIGNAL,"{""key"": 3380}"
2021-03-25 15:59,3383,S,R_REPLACED,"{""old_key"": 3380, ""new_key"": 3383}"
2021-03-25 15:59,3383,S,ORDER_CANCEL,"{""key"": 3380, ""reason"": ""R_REPLACED"", ""level"": -55131.5315}"
2021-03-25 16:00,3384,S,ORDER_CREATE,"{""key"": 3383, ""level"": -52435.8827, ""stop"": -53414.9656, ""atr_idx"": 3383, ""atr_end_time"": 1616687999999, ""r_confirm_time"": 1616687999999}"
2021-03-25 16:00,3384,S,SIGNAL,"{""key"": 3383}"
2021-03-25 18:40,3384,S,SKIP_V,"{""key"": 3383}"
2021-03-25 18:40,3384,S,ORDER_CANCEL,"{""key"": 3383, ""reason"": ""SKIP_V"", ""level"": -52435.8827}"
2021-03-26 00:00,3386,S,D_DISARM,"{""day"": ""2021-03-25"", ""P0"": -58430.73, ""H1"": -51700.0}"
2021-03-27 00:00,3392,S,D_ARM,"{""day"": ""2021-03-26"", ""P0"": -57200.0, ""H1"": -50427.56}"
2021-03-27 16:00,3396,S,ORDER_CREATE,"{""key"": 3395, ""level"": -55023.1102, ""stop"": -55722.2167, ""atr_idx"": 3395, ""atr_end_time"": 1616860799999, ""r_confirm_time"": 1616860799999}"
2021-03-27 16:00,3396,S,SIGNAL,"{""key"": 3395}"
2021-03-27 16:00,3396,S,FILL,"{""signal_id"": ""S-2021-03-27 15:59-39"", ""expected"": -55023.1102, ""entry"": -55023.1102, ""stop"": -55722.2167, ""key"": 3395}"
2021-03-27 16:14,3396,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -55722.2167, ""frac"": 1.0, ""signal_id"": ""S-2021-03-27 15:59-39""}"
2021-04-20 00:00,3536,L,D_ARM,"{""day"": ""2021-04-19"", ""P0"": 50931.3, ""H1"": 60499.0}"
2021-04-20 00:00,3536,L,ORDER_CREATE,"{""key"": 3534, ""level"": 55075.1976, ""stop"": 54037.4, ""atr_idx"": 3535, ""atr_end_time"": 1618876799999, ""r_confirm_time"": 1618862399999}"
2021-04-20 00:00,3536,L,SIGNAL,"{""key"": 3534}"
2021-04-20 00:20,3536,L,FILL,"{""signal_id"": ""L-2021-04-19 19:59-40"", ""expected"": 55075.1976, ""entry"": 55075.1976, ""stop"": 54037.4, ""key"": 3534}"
2021-04-20 02:24,3536,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 54037.4, ""frac"": 1.0, ""signal_id"": ""L-2021-04-19 19:59-40""}"
2021-04-25 00:00,3566,S,D_ARM,"{""day"": ""2021-04-24"", ""P0"": -55521.48, ""H1"": -47500.0}"
2021-04-25 00:00,3566,S,ORDER_CREATE,"{""key"": 3562, ""level"": -50515.6416, ""stop"": -51432.3756, ""atr_idx"": 3565, ""atr_end_time"": 1619308799999, ""r_confirm_time"": 1619265599999}"
2021-04-25 00:00,3566,S,SIGNAL,"{""key"": 3562}"
2021-04-25 07:59,3567,S,R_REPLACED,"{""old_key"": 3562, ""new_key"": 3567}"
2021-04-25 07:59,3567,S,ORDER_CANCEL,"{""key"": 3562, ""reason"": ""R_REPLACED"", ""level"": -50515.6416}"
2021-04-25 08:00,3568,S,ORDER_CREATE,"{""key"": 3567, ""level"": -50438.7605, ""stop"": -51200.0307, ""atr_idx"": 3567, ""atr_end_time"": 1619337599999, ""r_confirm_time"": 1619337599999}"
2021-04-25 08:00,3568,S,SIGNAL,"{""key"": 3567}"
2021-04-25 14:40,3569,S,FILL,"{""signal_id"": ""S-2021-04-25 07:59-41"", ""expected"": -50438.7605, ""entry"": -50438.7605, ""stop"": -51200.0307, ""key"": 3567}"
2021-04-25 19:59,3570,S,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""S-2021-04-25 07:59-41""}"
2021-04-25 20:49,3571,S,EXIT,"{""exit_kind"": ""tp"", ""px"": -48916.2201, ""frac"": 0.5, ""signal_id"": ""S-2021-04-25 07:59-41""}"
2021-04-25 20:49,3571,S,EXIT,"{""exit_kind"": ""tp"", ""px"": -48898.5858, ""frac"": 0.125, ""signal_id"": ""S-2021-04-25 07:59-41""}"
2021-04-25 21:34,3571,S,EXIT,"{""exit_kind"": ""tp"", ""px"": -47645.5428, ""frac"": 0.125, ""signal_id"": ""S-2021-04-25 07:59-41""}"
2021-04-26 00:34,3572,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -50337.883, ""frac"": 0.25, ""signal_id"": ""S-2021-04-25 07:59-41""}"
2021-04-30 00:00,3596,L,D_ARM,"{""day"": ""2021-04-29"", ""P0"": 48753.44, ""H1"": 56428.0}"
2021-04-30 04:00,3597,L,ORDER_CREATE,"{""key"": 3596, ""level"": 52859.8041, ""stop"": 52192.95, ""atr_idx"": 3596, ""atr_end_time"": 1619755199999, ""r_confirm_time"": 1619755199999}"
2021-04-30 04:00,3597,L,SIGNAL,"{""key"": 3596}"
2021-04-30 23:59,3601,L,R_REPLACED,"{""old_key"": 3596, ""new_key"": 3601}"
2021-04-30 23:59,3601,L,ORDER_CANCEL,"{""key"": 3596, ""reason"": ""R_REPLACED"", ""level"": 52859.8041}"
2021-05-01 00:00,3602,L,ORDER_CREATE,"{""key"": 3601, ""level"": 55272.8886, ""stop"": 54071.4675, ""atr_idx"": 3601, ""atr_end_time"": 1619827199999, ""r_confirm_time"": 1619827199999}"
2021-05-01 00:00,3602,L,SIGNAL,"{""key"": 3601}"
2021-05-01 07:59,3603,L,R_REPLACED,"{""old_key"": 3601, ""new_key"": 3603}"
2021-05-01 07:59,3603,L,ORDER_CANCEL,"{""key"": 3601, ""reason"": ""R_REPLACED"", ""level"": 55272.8886}"
2021-05-01 08:00,3604,L,ORDER_CREATE,"{""key"": 3603, ""level"": 57102.6287, ""stop"": 56281.7268, ""atr_idx"": 3603, ""atr_end_time"": 1619855999999, ""r_confirm_time"": 1619855999999}"
2021-05-01 08:00,3604,L,SIGNAL,"{""key"": 3603}"
2021-05-01 15:25,3605,L,FILL,"{""signal_id"": ""L-2021-05-01 07:59-42"", ""expected"": 57102.6287, ""entry"": 57102.6287, ""stop"": 56281.7268, ""key"": 3603}"
2021-05-02 04:04,3609,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 56281.7268, ""frac"": 1.0, ""signal_id"": ""L-2021-05-01 07:59-42""}"
2021-05-03 00:00,3614,L,D_ARM,"{""day"": ""2021-05-02"", ""P0"": 53013.01, ""H1"": 58458.07}"
2021-05-03 00:00,3614,L,ORDER_CREATE,"{""key"": 3611, ""level"": 56565.3685, ""stop"": 55931.7, ""atr_idx"": 3613, ""atr_end_time"": 1619999999999, ""r_confirm_time"": 1619971199999}"
2021-05-03 00:00,3614,L,SIGNAL,"{""key"": 3611}"
2021-05-03 00:00,3614,L,FILL,"{""signal_id"": ""L-2021-05-02 15:59-43"", ""expected"": 56565.3685, ""entry"": 56565.3685, ""stop"": 55931.7, ""key"": 3611}"
2021-05-03 01:39,3614,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 57832.7056, ""frac"": 0.5, ""signal_id"": ""L-2021-05-02 15:59-43""}"
2021-05-03 03:59,3614,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-05-02 15:59-43""}"
2021-05-03 11:59,3616,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-05-02 15:59-43""}"
2021-05-03 19:59,3618,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2021-05-02 15:59-43""}"
2021-05-03 20:39,3619,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 56678.4993, ""frac"": 0.5, ""signal_id"": ""L-2021-05-02 15:59-43""}"
2021-05-07 00:00,3638,S,D_ARM,"{""day"": ""2021-05-06"", ""P0"": -58069.82, ""H1"": -52900.0}"
2021-05-07 00:00,3638,S,ORDER_CREATE,"{""key"": 3635, ""level"": -57896.5358, ""stop"": -58625.35, ""atr_idx"": 3637, ""atr_end_time"": 1620345599999, ""r_confirm_time"": 1620316799999}"
2021-05-07 00:00,3638,S,SIGNAL,"{""key"": 3635}"
2021-05-07 03:59,3638,S,R_REPLACED,"{""old_key"": 3635, ""new_key"": 3638}"
2021-05-07 03:59,3638,S,ORDER_CANCEL,"{""key"": 3635, ""reason"": ""R_REPLACED"", ""level"": -57896.5358}"
2021-05-07 04:00,3639,S,ORDER_CREATE,"{""key"": 3638, ""level"": -56916.0038, ""stop"": -57737.5746, ""atr_idx"": 3638, ""atr_end_time"": 1620359999999, ""r_confirm_time"": 1620359999999}"
2021-05-07 04:00,3639,S,SIGNAL,"{""key"": 3638}"
2021-05-07 11:59,3640,S,R_REPLACED,"{""old_key"": 3638, ""new_key"": 3640}"
2021-05-07 11:59,3640,S,ORDER_CANCEL,"{""key"": 3638, ""reason"": ""R_REPLACED"", ""level"": -56916.0038}"
2021-05-07 12:00,3641,S,ORDER_CREATE,"{""key"": 3640, ""level"": -56565.4484, ""stop"": -57350.6674, ""atr_idx"": 3640, ""atr_end_time"": 1620388799999, ""r_confirm_time"": 1620388799999}"
2021-05-07 12:00,3641,S,SIGNAL,"{""key"": 3640}"
2021-05-07 12:00,3641,S,FILL,"{""signal_id"": ""S-2021-05-07 11:59-44"", ""expected"": -56565.4484, ""entry"": -56565.4484, ""stop"": -57350.6674, ""key"": 3640}"
2021-05-07 12:39,3641,S,EXIT,"{""exit_kind"": ""stop"", ""px"": -57350.6674, ""frac"": 1.0, ""signal_id"": ""S-2021-05-07 11:59-44""}"
2021-05-12 00:00,3668,L,D_ARM,"{""day"": ""2021-05-11"", ""P0"": 53400.0, ""H1"": 59500.0}"
2021-05-12 00:00,3668,L,ORDER_CREATE,"{""key"": 3664, ""level"": 55112.3947, ""stop"": 54377.706, ""atr_idx"": 3667, ""atr_end_time"": 1620777599999, ""r_confirm_time"": 1620734399999}"
2021-05-12 00:00,3668,L,SIGNAL,"{""key"": 3664}"
2021-05-12 16:15,3672,L,FILL,"{""signal_id"": ""L-2021-05-11 11:59-45"", ""expected"": 55112.3947, ""entry"": 55112.3947, ""stop"": 54377.706, ""key"": 3664}"
2021-05-12 18:19,3672,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 54377.706, ""frac"": 1.0, ""signal_id"": ""L-2021-05-11 11:59-45""}"
2021-05-15 00:00,3686,S,D_ARM,"{""day"": ""2021-05-14"", ""P0"": -58000.01, ""H1"": -46000.0}"
2021-05-15 00:00,3686,S,ORDER_CREATE,"{""key"": 3685, ""level"": -50797.6321, ""stop"": -51687.599, ""atr_idx"": 3685, ""atr_end_time"": 1621036799999, ""r_confirm_time"": 1621036799999}"
2021-05-15 00:00,3686,S,SIGNAL,"{""key"": 3685}"
2021-05-15 19:59,3690,S,R_REPLACED,"{""old_key"": 3685, ""new_key"": 3690}"
2021-05-15 19:59,3690,S,ORDER_CANCEL,"{""key"": 3685, ""reason"": ""R_REPLACED"", ""level"": -50797.6321}"
2021-05-15 20:00,3691,S,ORDER_CREATE,"{""key"": 3690, ""level"": -48808.8378, ""stop"": -49743.2033, ""atr_idx"": 3690, ""atr_end_time"": 1621108799999, ""r_confirm_time"": 1621108799999}"
2021-05-15 20:00,3691,S,SIGNAL,"{""key"": 3690}"
2021-05-16 00:00,3692,S,D_DISARM,"{""day"": ""2021-05-15"", ""P0"": -58000.01, ""H1"": -46000.0}"
2021-05-16 00:00,3692,S,ORDER_CANCEL,"{""key"": 3690, ""reason"": ""D_DISARMED"", ""level"": -48808.8378}"
2021-05-17 00:00,3698,S,D_ARM,"{""day"": ""2021-05-16"", ""P0"": -51483.0, ""H1"": -43825.39}"
