time,bar_t,side,event,detail
2023-01-25 04:00,8906,L,SIGNAL,"{""key"": 8905}"
2023-01-25 11:59,8907,L,R_REPLACED,"{""old_key"": 8905, ""new_key"": 8907}"
2023-01-25 11:59,8907,L,ORDER_CANCEL,"{""key"": 8905, ""reason"": ""R_REPLACED"", ""level"": 22676.4907}"
2023-01-25 11:59,8907,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-25 12:00,8908,L,ORDER_CREATE,"{""key"": 8907, ""level"": 22478.6262, ""stop"": 22233.1, ""atr_idx"": 8907, ""atr_end_time"": 1674647999999, ""r_confirm_time"": 1674647999999}"
2023-01-25 12:00,8908,L,SIGNAL,"{""key"": 8907}"
2023-01-25 19:59,8909,L,R_REPLACED,"{""old_key"": 8907, ""new_key"": 8909}"
2023-01-25 19:59,8909,L,ORDER_CANCEL,"{""key"": 8907, ""reason"": ""R_REPLACED"", ""level"": 22478.6262}"
2023-01-25 19:59,8909,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-25 20:00,8910,L,ORDER_CREATE,"{""key"": 8909, ""level"": 22503.8605, ""stop"": 22267.995, ""atr_idx"": 8909, ""atr_end_time"": 1674676799999, ""r_confirm_time"": 1674676799999}"
2023-01-25 20:00,8910,L,SIGNAL,"{""key"": 8909}"
2023-01-26 07:59,8912,L,R_REPLACED,"{""old_key"": 8909, ""new_key"": 8912}"
2023-01-26 07:59,8912,L,ORDER_CANCEL,"{""key"": 8909, ""reason"": ""R_REPLACED"", ""level"": 22503.8605}"
2023-01-26 07:59,8912,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-26 08:00,8913,L,ORDER_CREATE,"{""key"": 8912, ""level"": 22944.2363, ""stop"": 22681.6802, ""atr_idx"": 8912, ""atr_end_time"": 1674719999999, ""r_confirm_time"": 1674719999999}"
2023-01-26 08:00,8913,L,SIGNAL,"{""key"": 8912}"
2023-01-26 15:59,8914,L,R_REPLACED,"{""old_key"": 8912, ""new_key"": 8914}"
2023-01-26 15:59,8914,L,ORDER_CANCEL,"{""key"": 8912, ""reason"": ""R_REPLACED"", ""level"": 22944.2363}"
2023-01-26 15:59,8914,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-26 16:00,8915,L,ORDER_CREATE,"{""key"": 8914, ""level"": 23013.2409, ""stop"": 22781.46, ""atr_idx"": 8914, ""atr_end_time"": 1674748799999, ""r_confirm_time"": 1674748799999}"
2023-01-26 16:00,8915,L,SIGNAL,"{""key"": 8914}"
2023-01-27 01:39,8917,L,R_INVALID,"{""key"": 8914, ""mode"": ""5M""}"
2023-01-27 01:39,8917,L,ORDER_CANCEL,"{""key"": 8914, ""reason"": ""R_INVALID"", ""level"": 23013.2409}"
2023-01-27 07:59,8918,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-27 08:00,8919,L,ORDER_CREATE,"{""key"": 8918, ""level"": 22736.2531, ""stop"": 22467.2754, ""atr_idx"": 8918, ""atr_end_time"": 1674806399999, ""r_confirm_time"": 1674806399999}"
2023-01-27 08:00,8919,L,SIGNAL,"{""key"": 8918}"
2023-01-29 03:59,8929,L,R_REPLACED,"{""old_key"": 8918, ""new_key"": 8929}"
2023-01-29 03:59,8929,L,ORDER_CANCEL,"{""key"": 8918, ""reason"": ""R_REPLACED"", ""level"": 22736.2531}"
2023-01-29 03:59,8929,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-29 04:00,8930,L,ORDER_CREATE,"{""key"": 8929, ""level"": 23092.3252, ""stop"": 22809.8246, ""atr_idx"": 8929, ""atr_end_time"": 1674964799999, ""r_confirm_time"": 1674964799999}"
2023-01-29 04:00,8930,L,SIGNAL,"{""key"": 8929}"
2023-01-29 11:59,8931,L,R_REPLACED,"{""old_key"": 8929, ""new_key"": 8931}"
2023-01-29 11:59,8931,L,ORDER_CANCEL,"{""key"": 8929, ""reason"": ""R_REPLACED"", ""level"": 23092.3252}"
2023-01-29 11:59,8931,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-29 12:00,8932,L,ORDER_CREATE,"{""key"": 8931, ""level"": 23187.6782, ""stop"": 22898.8567, ""atr_idx"": 8931, ""atr_end_time"": 1674993599999, ""r_confirm_time"": 1674993599999}"
2023-01-29 12:00,8932,L,SIGNAL,"{""key"": 8931}"
2023-01-29 19:59,8933,L,R_REPLACED,"{""old_key"": 8931, ""new_key"": 8933}"
2023-01-29 19:59,8933,L,ORDER_CANCEL,"{""key"": 8931, ""reason"": ""R_REPLACED"", ""level"": 23187.6782}"
2023-01-29 19:59,8933,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-29 20:00,8934,L,ORDER_CREATE,"{""key"": 8933, ""level"": 23414.1006, ""stop"": 23084.1791, ""atr_idx"": 8933, ""atr_end_time"": 1675022399999, ""r_confirm_time"": 1675022399999}"
2023-01-29 20:00,8934,L,SIGNAL,"{""key"": 8933}"
2023-01-30 03:59,8935,L,R_REPLACED,"{""old_key"": 8933, ""new_key"": 8935}"
2023-01-30 03:59,8935,L,ORDER_CANCEL,"{""key"": 8933, ""reason"": ""R_REPLACED"", ""level"": 23414.1006}"
2023-01-30 03:59,8935,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-30 04:00,8936,L,ORDER_CREATE,"{""key"": 8935, ""level"": 23646.2361, ""stop"": 23401.584, ""atr_idx"": 8935, ""atr_end_time"": 1675051199999, ""r_confirm_time"": 1675051199999}"
2023-01-30 04:00,8936,L,SIGNAL,"{""key"": 8935}"
2023-01-30 09:04,8937,L,R_INVALID,"{""key"": 8935, ""mode"": ""5M""}"
2023-01-30 09:04,8937,L,ORDER_CANCEL,"{""key"": 8935, ""reason"": ""R_INVALID"", ""level"": 23646.2361}"
2023-01-30 15:59,8938,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-30 16:00,8939,L,ORDER_CREATE,"{""key"": 8938, ""level"": 23242.2735, ""stop"": 22947.949, ""atr_idx"": 8938, ""atr_end_time"": 1675094399999, ""r_confirm_time"": 1675094399999}"
2023-01-30 16:00,8939,L,SIGNAL,"{""key"": 8938}"
2023-01-30 19:09,8939,L,R_INVALID,"{""key"": 8938, ""mode"": ""5M""}"
2023-01-30 19:09,8939,L,ORDER_CANCEL,"{""key"": 8938, ""reason"": ""R_INVALID"", ""level"": 23242.2735}"
2023-01-30 23:59,8940,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-31 00:00,8941,L,ORDER_CREATE,"{""key"": 8940, ""level"": 22842.7699, ""stop"": 22560.0163, ""atr_idx"": 8940, ""atr_end_time"": 1675123199999, ""r_confirm_time"": 1675123199999}"
2023-01-31 00:00,8941,L,SIGNAL,"{""key"": 8940}"
2023-01-31 07:59,8942,L,R_REPLACED,"{""old_key"": 8940, ""new_key"": 8942}"
2023-01-31 07:59,8942,L,ORDER_CANCEL,"{""key"": 8940, ""reason"": ""R_REPLACED"", ""level"": 22842.7699}"
2023-01-31 07:59,8942,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-01-31 08:00,8943,L,ORDER_CREATE,"{""key"": 8942, ""level"": 22683.3638, ""stop"": 22432.5, ""atr_idx"": 8942, ""atr_end_time"": 1675151999999, ""r_confirm_time"": 1675151999999}"
2023-01-31 08:00,8943,L,SIGNAL,"{""key"": 8942}"
2023-01-31 23:59,8946,L,R_REPLACED,"{""old_key"": 8942, ""new_key"": 8946}"
2023-01-31 23:59,8946,L,ORDER_CANCEL,"{""key"": 8942, ""reason"": ""R_REPLACED"", ""level"": 22683.3638}"
2023-01-31 23:59,8946,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-01 00:00,8947,L,ORDER_CREATE,"{""key"": 8946, ""level"": 23030.5767, ""stop"": 22782.457, ""atr_idx"": 8946, ""atr_end_time"": 1675209599999, ""r_confirm_time"": 1675209599999}"
2023-02-01 00:00,8947,L,SIGNAL,"{""key"": 8946}"
2023-02-01 07:59,8948,L,R_REPLACED,"{""old_key"": 8946, ""new_key"": 8948}"
2023-02-01 07:59,8948,L,ORDER_CANCEL,"{""key"": 8946, ""reason"": ""R_REPLACED"", ""level"": 23030.5767}"
2023-02-01 07:59,8948,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-01 08:00,8949,L,ORDER_CREATE,"{""key"": 8948, ""level"": 22969.0888, ""stop"": 22744.2519, ""atr_idx"": 8948, ""atr_end_time"": 1675238399999, ""r_confirm_time"": 1675238399999}"
2023-02-01 08:00,8949,L,SIGNAL,"{""key"": 8948}"
2023-02-01 19:34,8951,L,R_INVALID,"{""key"": 8948, ""mode"": ""5M""}"
2023-02-01 19:34,8951,L,ORDER_CANCEL,"{""key"": 8948, ""reason"": ""R_INVALID"", ""level"": 22969.0888}"
2023-02-01 23:59,8952,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-02 00:00,8953,L,ORDER_CREATE,"{""key"": 8952, ""level"": 23077.6293, ""stop"": 22691.9493, ""atr_idx"": 8952, ""atr_end_time"": 1675295999999, ""r_confirm_time"": 1675295999999}"
2023-02-02 00:00,8953,L,SIGNAL,"{""key"": 8952}"
2023-02-02 07:59,8954,L,R_REPLACED,"{""old_key"": 8952, ""new_key"": 8954}"
2023-02-02 07:59,8954,L,ORDER_CANCEL,"{""key"": 8952, ""reason"": ""R_REPLACED"", ""level"": 23077.6293}"
2023-02-02 07:59,8954,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-02 08:00,8955,L,ORDER_CREATE,"{""key"": 8954, ""level"": 23611.2896, ""stop"": 23250.05, ""atr_idx"": 8954, ""atr_end_time"": 1675324799999, ""r_confirm_time"": 1675324799999}"
2023-02-02 08:00,8955,L,SIGNAL,"{""key"": 8954}"
2023-02-02 19:59,8957,L,R_REPLACED,"{""old_key"": 8954, ""new_key"": 8957}"
2023-02-02 19:59,8957,L,ORDER_CANCEL,"{""key"": 8954, ""reason"": ""R_REPLACED"", ""level"": 23611.2896}"
2023-02-02 19:59,8957,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-02 20:00,8958,L,ORDER_CREATE,"{""key"": 8957, ""level"": 23742.244, ""stop"": 23454.425, ""atr_idx"": 8957, ""atr_end_time"": 1675367999999, ""r_confirm_time"": 1675367999999}"
2023-02-02 20:00,8958,L,SIGNAL,"{""key"": 8957}"
2023-02-02 21:59,8958,L,R_INVALID,"{""key"": 8957, ""mode"": ""5M""}"
2023-02-02 21:59,8958,L,ORDER_CANCEL,"{""key"": 8957, ""reason"": ""R_INVALID"", ""level"": 23742.244}"
2023-02-03 03:59,8959,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-03 04:00,8960,L,ORDER_CREATE,"{""key"": 8959, ""level"": 23566.2808, ""stop"": 23293.1802, ""atr_idx"": 8959, ""atr_end_time"": 1675396799999, ""r_confirm_time"": 1675396799999}"
2023-02-03 04:00,8960,L,SIGNAL,"{""key"": 8959}"
2023-02-03 08:14,8961,L,R_INVALID,"{""key"": 8959, ""mode"": ""5M""}"
2023-02-03 08:14,8961,L,ORDER_CANCEL,"{""key"": 8959, ""reason"": ""R_INVALID"", ""level"": 23566.2808}"
2023-02-03 15:59,8962,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-03 16:00,8963,L,ORDER_CREATE,"{""key"": 8962, ""level"": 23484.228, ""stop"": 23252.3331, ""atr_idx"": 8962, ""atr_end_time"": 1675439999999, ""r_confirm_time"": 1675439999999}"
2023-02-03 16:00,8963,L,SIGNAL,"{""key"": 8962}"
2023-02-03 19:59,8963,L,R_INVALID,"{""key"": 8962, ""mode"": ""5M""}"
2023-02-03 19:59,8963,L,ORDER_CANCEL,"{""key"": 8962, ""reason"": ""R_INVALID"", ""level"": 23484.228}"
2023-02-03 23:59,8964,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-04 00:00,8965,L,ORDER_CREATE,"{""key"": 8964, ""level"": 23412.4828, ""stop"": 23157.4785, ""atr_idx"": 8964, ""atr_end_time"": 1675468799999, ""r_confirm_time"": 1675468799999}"
2023-02-04 00:00,8965,L,SIGNAL,"{""key"": 8964}"
2023-02-04 15:59,8968,L,R_REPLACED,"{""old_key"": 8964, ""new_key"": 8968}"
2023-02-04 15:59,8968,L,ORDER_CANCEL,"{""key"": 8964, ""reason"": ""R_REPLACED"", ""level"": 23412.4828}"
2023-02-04 15:59,8968,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-04 16:00,8969,L,ORDER_CREATE,"{""key"": 8968, ""level"": 23364.9309, ""stop"": 23135.0061, ""atr_idx"": 8968, ""atr_end_time"": 1675526399999, ""r_confirm_time"": 1675526399999}"
2023-02-04 16:00,8969,L,SIGNAL,"{""key"": 8968}"
2023-02-05 07:59,8972,L,R_REPLACED,"{""old_key"": 8968, ""new_key"": 8972}"
2023-02-05 07:59,8972,L,ORDER_CANCEL,"{""key"": 8968, ""reason"": ""R_REPLACED"", ""level"": 23364.9309}"
2023-02-05 07:59,8972,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-05 19:59,8975,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-05 20:00,8976,L,ORDER_CREATE,"{""key"": 8975, ""level"": 23157.7258, ""stop"": 22931.01, ""atr_idx"": 8975, ""atr_end_time"": 1675627199999, ""r_confirm_time"": 1675627199999}"
2023-02-05 20:00,8976,L,SIGNAL,"{""key"": 8975}"
2023-02-05 20:04,8976,L,R_INVALID,"{""key"": 8975, ""mode"": ""5M""}"
2023-02-05 20:04,8976,L,ORDER_CANCEL,"{""key"": 8975, ""reason"": ""R_INVALID"", ""level"": 23157.7258}"
2023-02-06 03:59,8977,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-06 04:00,8978,L,ORDER_CREATE,"{""key"": 8977, ""level"": 22894.5313, ""stop"": 22674.771, ""atr_idx"": 8977, ""atr_end_time"": 1675655999999, ""r_confirm_time"": 1675655999999}"
2023-02-06 04:00,8978,L,SIGNAL,"{""key"": 8977}"
2023-02-06 05:29,8978,L,R_INVALID,"{""key"": 8977, ""mode"": ""5M""}"
2023-02-06 05:29,8978,L,ORDER_CANCEL,"{""key"": 8977, ""reason"": ""R_INVALID"", ""level"": 22894.5313}"
2023-02-06 11:59,8979,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-06 12:00,8980,L,ORDER_CREATE,"{""key"": 8979, ""level"": 22769.8341, ""stop"": 22560.2456, ""atr_idx"": 8979, ""atr_end_time"": 1675684799999, ""r_confirm_time"": 1675684799999}"
2023-02-06 12:00,8980,L,SIGNAL,"{""key"": 8979}"
2023-02-06 23:59,8982,L,R_REPLACED,"{""old_key"": 8979, ""new_key"": 8982}"
2023-02-06 23:59,8982,L,ORDER_CANCEL,"{""key"": 8979, ""reason"": ""R_REPLACED"", ""level"": 22769.8341}"
2023-02-06 23:59,8982,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-07 00:00,8983,L,ORDER_CREATE,"{""key"": 8982, ""level"": 22911.0622, ""stop"": 22676.775, ""atr_idx"": 8982, ""atr_end_time"": 1675727999999, ""r_confirm_time"": 1675727999999}"
2023-02-07 00:00,8983,L,SIGNAL,"{""key"": 8982}"
2023-02-07 07:59,8984,L,R_REPLACED,"{""old_key"": 8982, ""new_key"": 8984}"
2023-02-07 07:59,8984,L,ORDER_CANCEL,"{""key"": 8982, ""reason"": ""R_REPLACED"", ""level"": 22911.0622}"
2023-02-07 07:59,8984,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-07 08:00,8985,L,ORDER_CREATE,"{""key"": 8984, ""level"": 22788.4564, ""stop"": 22570.086, ""atr_idx"": 8984, ""atr_end_time"": 1675756799999, ""r_confirm_time"": 1675756799999}"
2023-02-07 08:00,8985,L,SIGNAL,"{""key"": 8984}"
2023-02-07 23:59,8988,L,R_REPLACED,"{""old_key"": 8984, ""new_key"": 8988}"
2023-02-07 23:59,8988,L,ORDER_CANCEL,"{""key"": 8984, ""reason"": ""R_REPLACED"", ""level"": 22788.4564}"
2023-02-07 23:59,8988,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-08 00:00,8989,L,ORDER_CREATE,"{""key"": 8988, ""level"": 22974.9318, ""stop"": 22700.7428, ""atr_idx"": 8988, ""atr_end_time"": 1675814399999, ""r_confirm_time"": 1675814399999}"
2023-02-08 00:00,8989,L,SIGNAL,"{""key"": 8988}"
2023-02-08 07:59,8990,L,R_REPLACED,"{""old_key"": 8988, ""new_key"": 8990}"
2023-02-08 07:59,8990,L,ORDER_CANCEL,"{""key"": 8988, ""reason"": ""R_REPLACED"", ""level"": 22974.9318}"
2023-02-08 07:59,8990,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-08 08:00,8991,L,ORDER_CREATE,"{""key"": 8990, ""level"": 23198.2988, ""stop"": 22960.0227, ""atr_idx"": 8990, ""atr_end_time"": 1675843199999, ""r_confirm_time"": 1675843199999}"
2023-02-08 08:00,8991,L,SIGNAL,"{""key"": 8990}"
2023-02-08 14:34,8992,L,R_INVALID,"{""key"": 8990, ""mode"": ""5M""}"
2023-02-08 14:34,8992,L,ORDER_CANCEL,"{""key"": 8990, ""reason"": ""R_INVALID"", ""level"": 23198.2988}"
2023-02-08 19:59,8993,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-08 20:00,8994,L,ORDER_CREATE,"{""key"": 8993, ""level"": 23006.6624, ""stop"": 22788.429, ""atr_idx"": 8993, ""atr_end_time"": 1675886399999, ""r_confirm_time"": 1675886399999}"
2023-02-08 20:00,8994,L,SIGNAL,"{""key"": 8993}"
2023-02-08 20:04,8994,L,R_INVALID,"{""key"": 8993, ""mode"": ""5M""}"
2023-02-08 20:04,8994,L,ORDER_CANCEL,"{""key"": 8993, ""reason"": ""R_INVALID"", ""level"": 23006.6624}"
2023-02-09 03:59,8995,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-09 04:00,8996,L,ORDER_CREATE,"{""key"": 8995, ""level"": 22815.6396, ""stop"": 22597.8524, ""atr_idx"": 8995, ""atr_end_time"": 1675915199999, ""r_confirm_time"": 1675915199999}"
2023-02-09 04:00,8996,L,SIGNAL,"{""key"": 8995}"
2023-02-09 04:04,8996,L,R_INVALID,"{""key"": 8995, ""mode"": ""5M""}"
2023-02-09 04:04,8996,L,ORDER_CANCEL,"{""key"": 8995, ""reason"": ""R_INVALID"", ""level"": 22815.6396}"
2023-02-09 11:59,8997,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-09 12:00,8998,L,ORDER_CREATE,"{""key"": 8997, ""level"": 22519.3103, ""stop"": 22286.6489, ""atr_idx"": 8997, ""atr_end_time"": 1675943999999, ""r_confirm_time"": 1675943999999}"
2023-02-09 12:00,8998,L,SIGNAL,"{""key"": 8997}"
2023-02-09 19:24,8999,L,R_INVALID,"{""key"": 8997, ""mode"": ""5M""}"
2023-02-09 19:24,8999,L,ORDER_CANCEL,"{""key"": 8997, ""reason"": ""R_INVALID"", ""level"": 22519.3103}"
2023-02-09 23:59,9000,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-10 00:00,9001,L,D_DISARM,"{""day"": ""2023-02-09"", ""P0"": 20861.28, ""H1"": 23371.8}"
2023-02-10 19:59,9005,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-11 00:00,9007,L,EXIT,"{""exit_kind"": ""dexit"", ""px"": 21625.19, ""frac"": 1.0, ""signal_id"": ""L-2023-01-12 11:59-106""}"
2023-02-16 00:00,9037,L,D_ARM,"{""day"": ""2023-02-15"", ""P0"": 21351.07, ""H1"": 24380.0}"
2023-02-16 00:00,9037,L,ORDER_CREATE,"{""key"": 9035, ""level"": 22454.7561, ""stop"": 22022.8427, ""atr_idx"": 9036, ""atr_end_time"": 1676505599999, ""r_confirm_time"": 1676491199999}"
2023-02-16 00:00,9037,L,SIGNAL,"{""key"": 9035}"
2023-02-16 03:59,9037,L,R_REPLACED,"{""old_key"": 9035, ""new_key"": 9037}"
2023-02-16 03:59,9037,L,ORDER_CANCEL,"{""key"": 9035, ""reason"": ""R_REPLACED"", ""level"": 22454.7561}"
2023-02-16 04:00,9038,L,ORDER_CREATE,"{""key"": 9037, ""level"": 23324.5473, ""stop"": 22676.7949, ""atr_idx"": 9037, ""atr_end_time"": 1676519999999, ""r_confirm_time"": 1676519999999}"
2023-02-16 04:00,9038,L,SIGNAL,"{""key"": 9037}"
2023-02-16 11:59,9039,L,R_REPLACED,"{""old_key"": 9037, ""new_key"": 9039}"
2023-02-16 11:59,9039,L,ORDER_CANCEL,"{""key"": 9037, ""reason"": ""R_REPLACED"", ""level"": 23324.5473}"
2023-02-16 12:00,9040,L,ORDER_CREATE,"{""key"": 9039, ""level"": 24464.5077, ""stop"": 24205.7443, ""atr_idx"": 9039, ""atr_end_time"": 1676548799999, ""r_confirm_time"": 1676548799999}"
2023-02-16 12:00,9040,L,SIGNAL,"{""key"": 9039}"
2023-02-16 12:10,9040,L,FILL,"{""signal_id"": ""L-2023-02-16 11:59-107"", ""expected"": 24464.5077, ""entry"": 24464.5077, ""stop"": 24205.7443, ""key"": 9039}"
2023-02-16 15:44,9040,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 24688.618, ""frac"": 0.25, ""signal_id"": ""L-2023-02-16 11:59-107""}"
2023-02-16 19:59,9041,L,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-02-16 11:59-107""}"
2023-02-16 22:34,9042,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 24205.7443, ""frac"": 0.75, ""signal_id"": ""L-2023-02-16 11:59-107""}"
2023-02-18 00:00,9049,L,D_ARM,"{""day"": ""2023-02-17"", ""P0"": 22047.28, ""H1"": 25250.0}"
2023-02-18 00:00,9049,L,ORDER_CREATE,"{""key"": 9046, ""level"": 23632.0428, ""stop"": 23269.3519, ""atr_idx"": 9048, ""atr_end_time"": 1676678399999, ""r_confirm_time"": 1676649599999}"
2023-02-18 00:00,9049,L,SIGNAL,"{""key"": 9046}"
2023-02-18 03:59,9049,L,R_REPLACED,"{""old_key"": 9046, ""new_key"": 9049}"
2023-02-18 03:59,9049,L,ORDER_CANCEL,"{""key"": 9046, ""reason"": ""R_REPLACED"", ""level"": 23632.0428}"
2023-02-18 04:00,9050,L,ORDER_CREATE,"{""key"": 9049, ""level"": 24250.6008, ""stop"": 23845.8971, ""atr_idx"": 9049, ""atr_end_time"": 1676692799999, ""r_confirm_time"": 1676692799999}"
2023-02-18 04:00,9050,L,SIGNAL,"{""key"": 9049}"
2023-02-19 07:59,9056,L,R_REPLACED,"{""old_key"": 9049, ""new_key"": 9056}"
2023-02-19 07:59,9056,L,ORDER_CANCEL,"{""key"": 9049, ""reason"": ""R_REPLACED"", ""level"": 24250.6008}"
2023-02-19 08:00,9057,L,ORDER_CREATE,"{""key"": 9056, ""level"": 24609.0985, ""stop"": 24356.71, ""atr_idx"": 9056, ""atr_end_time"": 1676793599999, ""r_confirm_time"": 1676793599999}"
2023-02-19 08:00,9057,L,SIGNAL,"{""key"": 9056}"
2023-02-19 08:00,9057,L,FILL,"{""signal_id"": ""L-2023-02-19 07:59-108"", ""expected"": 24609.0985, ""entry"": 24609.0985, ""stop"": 24356.71, ""key"": 9056}"
2023-02-19 11:19,9057,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 24688.618, ""frac"": 0.25, ""signal_id"": ""L-2023-02-19 07:59-108""}"
2023-02-19 17:59,9059,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 24356.71, ""frac"": 0.75, ""signal_id"": ""L-2023-02-19 07:59-108""}"
2023-03-12 00:00,9181,S,D_ARM,"{""day"": ""2023-03-11"", ""P0"": -21834.99, ""H1"": -19549.09}"
2023-03-12 22:24,9186,S,V,"{""P0"": -21834.99, ""mode"": ""5M""}"
2023-03-15 00:00,9199,L,D_ARM,"{""day"": ""2023-03-14"", ""P0"": 20270.6, ""H1"": 26386.87}"
2023-03-15 00:00,9199,L,ORDER_CREATE,"{""key"": 9198, ""level"": 24708.6738, ""stop"": 24139.8525, ""atr_idx"": 9198, ""atr_end_time"": 1678838399999, ""r_confirm_time"": 1678838399999}"
2023-03-15 00:00,9199,L,SIGNAL,"{""key"": 9198}"
2023-03-15 00:00,9199,L,SKIP_V,"{""key"": 9198}"
2023-03-15 00:00,9199,L,ORDER_CANCEL,"{""key"": 9198, ""reason"": ""SKIP_V"", ""level"": 24708.6738}"
2023-03-15 08:00,9201,L,ORDER_CREATE,"{""key"": 9200, ""level"": 24308.212, ""stop"": 23904.4907, ""atr_idx"": 9200, ""atr_end_time"": 1678867199999, ""r_confirm_time"": 1678867199999}"
2023-03-15 08:00,9201,L,SIGNAL,"{""key"": 9200}"
2023-03-15 11:20,9201,L,FILL,"{""signal_id"": ""L-2023-03-15 07:59-109"", ""expected"": 24308.212, ""entry"": 24308.212, ""stop"": 23904.4907, ""key"": 9200}"
2023-03-15 11:39,9201,L,EXIT,"{""exit_kind"": ""tp"", ""px"": 24489.0058, ""frac"": 0.25, ""signal_id"": ""L-2023-03-15 07:59-109""}"
2023-03-15 17:04,9203,L,EXIT,"{""exit_kind"": ""stop"", ""px"": 23904.4907, ""frac"": 0.75, ""signal_id"": ""L-2023-03-15 07:59-109""}"
2023-03-18 00:00,9217,L,D_ARM,"{""day"": ""2023-03-17"", ""P0"": 23896.95, ""H1"": 27756.84}"
2023-03-18 00:00,9217,L,ORDER_CREATE,"{""key"": 9215, ""level"": 26236.5298, ""stop"": 25840.2659, ""atr_idx"": 9216, ""atr_end_time"": 1679097599999, ""r_confirm_time"": 1679083199999}"
2023-03-18 00:00,9217,L,SIGNAL,"{""key"": 9215}"
2023-03-18 03:59,9217,L,R_REPLACED,"{""old_key"": 9215, ""new_key"": 9217}"
2023-03-18 03:59,9217,L,ORDER_CANCEL,"{""key"": 9215, ""reason"": ""R_REPLACED"", ""level"": 26236.5298}"
2023-03-18 04:00,9218,L,ORDER_CREATE,"{""key"": 9217, ""level"": 26696.1592, ""stop"": 26185.208, ""atr_idx"": 9217, ""atr_end_time"": 1679111999999, ""r_confirm_time"": 1679111999999}"
2023-03-18 04:00,9218,L,SIGNAL,"{""key"": 9217}"
