signal_id,symbol,side,D_arm_time,R_confirm_time,order_create_time,expected_entry,actual_entry,actual_entry_time,ENTRY_R_LOW,ENTRY_R_HIGH,ENTRY_R_SIZE,structural_stop,stop_time,partial_exit_times,final_exit_time,exit_reason,r_net,pm_margin_pct,fee,funding,funding_events,mae,mfe,hold_h,age_bars,atr_idx,atr_end_time,decision_time,fills,event_sequence
L-2021-01-09 03:59-48,BTCUSDT,LONG,2021-01-09 00:00,2021-01-09 03:59,2021-01-09 04:00,39318.10,39318.10,2021-01-09 05:55,38652.00,40976.13,2324.13,38536.04,2021-01-10 12:09,2021-01-09 09:04,2021-01-10 12:09,stop,-0.010145,-10.145,0.000625,0.000325,2021-01-09 08:00:+0.000100;2021-01-09 16:00:+0.000075;2021-01-10 00:00:+0.000075;2021-01-10 08:00:+0.000075,-0.01989,0.05244,30.25,1,4429,2021-01-09 03:59,2021-01-09 05:55,tp@2021-01-09 09:04:40277.14:0.250;stop@2021-01-10 12:09:38536.04:0.750,2021-01-09 05:55|FILL|39318.10|1.000;2021-01-09 09:04|EXIT_TP|40277.14|0.250;2021-01-10 12:09|EXIT_STOP|38536.04|0.750
S-2021-01-11 19:59-49,BTCUSDT,SHORT,2021-01-12 00:00,2021-01-11 19:59,2021-01-12 00:00,34853.29,34853.29,2021-01-12 00:00,36360.00,30420.00,5940.00,36469.08,2021-01-12 07:44,,2021-01-12 07:44,stop,-0.047560,-47.560,0.000700,0.000000,,-0.04636,0.03375,7.75,2,4446,2021-01-11 23:59,2021-01-12 00:00,stop@2021-01-12 07:44:36469.08:1.000,2021-01-12 00:00|FILL|34853.29|1.000;2021-01-12 07:44|EXIT_STOP|36469.08|1.000
L-2021-01-14 23:59-50,BTCUSDT,LONG,2021-01-15 00:00,2021-01-14 23:59,2021-01-15 00:00,38362.89,38362.89,2021-01-15 04:15,37707.00,40000.00,2293.00,37593.88,2021-01-15 06:09,,2021-01-15 06:09,stop,-0.021246,-21.246,0.000700,0.000000,,-0.02005,0.01270,1.92,2,4465,2021-01-15 03:59,2021-01-15 04:15,stop@2021-01-15 06:09:37593.88:1.000,2021-01-15 04:15|FILL|38362.89|1.000;2021-01-15 06:09|EXIT_STOP|37593.88|1.000
S-2021-01-18 03:59-51,BTCUSDT,SHORT,2021-01-18 00:00,2021-01-18 03:59,2021-01-18 04:00,36269.12,36269.12,2021-01-18 07:35,36852.50,34842.99,2009.51,36963.06,2021-01-18 12:09,,2021-01-18 12:09,stop,-0.020433,-20.433,0.000700,0.000100,2021-01-18 08:00:+0.000100,-0.01913,0.01372,4.58,1,4483,2021-01-18 03:59,2021-01-18 07:35,stop@2021-01-18 12:09:36963.06:1.000,2021-01-18 07:35|FILL|36269.12|1.000;2021-01-18 12:09|EXIT_STOP|36963.06|1.000
S-2021-01-20 19:59-52,BTCUSDT,SHORT,2021-01-21 00:00,2021-01-20 19:59,2021-01-21 00:00,35233.87,35233.87,2021-01-21 00:00,35939.12,33400.00,2539.12,36046.94,2021-01-29 08:59,2021-01-22 01:19,2021-01-29 08:59,stop,0.023927,23.927,0.000625,0.001950,2021-01-21 08:00:+0.000100;2021-01-21 16:00:+0.000100;2021-01-22 00:00:+0.000100;2021-01-22 08:00:+0.000075;2021-01-22 16:00:+0.000075;2021-01-23 00:00:+0.000075;2021-01-23 08:00:+0.000075;2021-01-23 16:00:+0.000075;2021-01-24 00:00:+0.000075;2021-01-24 08:00:+0.000075;2021-01-24 16:00:+0.000075;2021-01-25 00:00:+0.000075;2021-01-25 08:00:+0.000075;2021-01-25 16:00:+0.000075;2021-01-26 00:00:+0.000075;2021-01-26 08:00:+0.000075;2021-01-26 16:00:+0.000075;2021-01-27 00:00:+0.000075;2021-01-27 08:00:+0.000075;2021-01-27 16:00:+0.000075;2021-01-28 00:00:+0.000075;2021-01-28 08:00:+0.000075;2021-01-28 16:00:+0.000075;2021-01-29 00:00:+0.000075;2021-01-29 08:00:+0.000075,-0.02308,0.18119,201.00,2,4500,2021-01-20 23:59,2021-01-21 00:00,tp@2021-01-22 01:19:29006.72:0.250;stop@2021-01-29 08:59:36046.94:0.750,2021-01-21 00:00|FILL|35233.87|1.000;2021-01-22 01:19|EXIT_TP|29006.72|0.250;2021-01-29 08:59|EXIT_STOP|36046.94|0.750
L-2021-02-10 19:59-53,BTCUSDT,LONG,2021-02-11 00:00,2021-02-10 19:59,2021-02-11 00:00,44536.67,44536.67,2021-02-11 00:10,43727.00,46593.34,2866.34,43595.82,,2021-02-11 10:59,2021-02-23 04:40,v,0.112065,112.065,0.000625,0.002725,2021-02-11 08:00:+0.000100;2021-02-11 16:00:+0.000075;2021-02-12 00:00:+0.000075;2021-02-12 08:00:+0.000075;2021-02-12 16:00:+0.000075;2021-02-13 00:00:+0.000075;2021-02-13 08:00:+0.000075;2021-02-13 16:00:+0.000075;2021-02-14 00:00:+0.000075;2021-02-14 08:00:+0.000075;2021-02-14 16:00:+0.000075;2021-02-15 00:00:+0.000075;2021-02-15 08:00:+0.000075;2021-02-15 16:00:+0.000075;2021-02-16 00:00:+0.000075;2021-02-16 08:00:+0.000075;2021-02-16 16:00:+0.000075;2021-02-17 00:00:+0.000075;2021-02-17 08:00:+0.000075;2021-02-17 16:00:+0.000075;2021-02-18 00:00:+0.000075;2021-02-18 08:00:+0.000075;2021-02-18 16:00:+0.000075;2021-02-19 00:00:+0.000075;2021-02-19 08:00:+0.000075;2021-02-19 16:00:+0.000075;2021-02-20 00:00:+0.000075;2021-02-20 08:00:+0.000075;2021-02-20 16:00:+0.000075;2021-02-21 00:00:+0.000075;2021-02-21 08:00:+0.000075;2021-02-21 16:00:+0.000075;2021-02-22 00:00:+0.000075;2021-02-22 08:00:+0.000075;2021-02-22 16:00:+0.000075;2021-02-23 00:00:+0.000075,-0.01218,0.31022,292.50,2,4626,2021-02-10 23:59,2021-02-11 00:10,tp@2021-02-11 10:59:46306.99:0.250;v@2021-02-23 04:40:50800.17:0.750,2021-02-11 00:10|FILL|44536.67|1.000;2021-02-11 10:59|EXIT_TP|46306.99|0.250;2021-02-23 04:39|V_DETECT|50710.20|0.000;2021-02-23 04:40|EXIT_V|50800.17|0.750
L-2021-03-15 23:59-54,BTCUSDT,LONG,2021-03-16 00:00,2021-03-15 23:59,2021-03-16 00:00,55662.53,55662.53,2021-03-16 00:00,55050.00,56940.00,1890.00,54884.85,,,2021-03-16 00:05,v,0.001943,1.943,0.000700,0.000000,,-0.00723,0.00303,0.08,1,4824,2021-03-15 23:59,2021-03-16 00:00,v@2021-03-16 00:05:55809.62:1.000,2021-03-16 00:00|FILL|55662.53|1.000;2021-03-16 00:04|V_DETECT|56078.23|0.000;2021-03-16 00:05|EXIT_V|55809.62|1.000
L-2021-03-20 11:59-55,BTCUSDT,LONG,2021-03-20 00:00,2021-03-20 11:59,2021-03-20 12:00,58343.68,58343.68,2021-03-20 20:20,57820.17,59299.00,1478.83,57646.71,2021-03-21 02:34,,2021-03-21 02:34,stop,-0.013246,-13.246,0.000700,0.000100,2021-03-21 00:00:+0.000100,-0.01195,0.01125,6.25,3,4853,2021-03-20 19:59,2021-03-20 20:20,stop@2021-03-21 02:34:57646.71:1.000,2021-03-20 20:20|FILL|58343.68|1.000;2021-03-21 02:34|EXIT_STOP|57646.71|1.000
S-2021-03-27 15:59-56,BTCUSDT,SHORT,2021-03-27 00:00,2021-03-27 15:59,2021-03-27 16:00,55010.69,55010.69,2021-03-27 16:00,55555.00,53950.00,1605.00,55721.67,2021-03-27 16:14,,2021-03-27 16:14,stop,-0.014124,-14.124,0.000700,0.000000,,-0.01292,0.00112,0.25,1,4894,2021-03-27 15:59,2021-03-27 16:00,stop@2021-03-27 16:14:55721.67:1.000,2021-03-27 16:00|FILL|55010.69|1.000;2021-03-27 16:14|EXIT_STOP|55721.67|1.000
L-2021-04-19 19:59-57,BTCUSDT,LONG,2021-04-20 00:00,2021-04-19 19:59,2021-04-20 00:00,55075.58,55075.58,2021-04-20 00:20,54221.58,57142.20,2920.62,54058.92,2021-04-20 06:44,,2021-04-20 06:44,stop,-0.019659,-19.659,0.000700,0.000000,,-0.01846,0.00746,6.42,2,5034,2021-04-19 23:59,2021-04-20 00:20,stop@2021-04-20 06:44:54058.92:1.000,2021-04-20 00:20|FILL|55075.58|1.000;2021-04-20 06:44|EXIT_STOP|54058.92|1.000
S-2021-04-25 11:59-58,BTCUSDT,SHORT,2021-04-25 00:00,2021-04-25 11:59,2021-04-25 12:00,50414.52,50414.52,2021-04-25 14:40,51000.00,49161.94,1838.06,51153.00,2021-04-26 01:34,2021-04-25 20:49;2021-04-25 21:34,2021-04-26 01:34,stop,0.012974,12.974,0.000550,0.000150,2021-04-25 16:00:+0.000100;2021-04-26 00:00:+0.000050,-0.01465,0.06912,10.92,1,5067,2021-04-25 11:59,2021-04-25 14:40,tp@2021-04-25 20:49:48898.59:0.250;tp@2021-04-25 21:34:47645.54:0.250;stop@2021-04-26 01:34:51153.00:0.500,2021-04-25 14:40|FILL|50414.52|1.000;2021-04-25 20:49|EXIT_TP|48898.59|0.250;2021-04-25 21:34|EXIT_TP|47645.54|0.250;2021-04-26 01:34|EXIT_STOP|51153.00|0.500
L-2021-05-01 07:59-59,BTCUSDT,LONG,2021-04-30 00:00,2021-05-01 07:59,2021-05-01 08:00,57036.60,57036.60,2021-05-01 15:25,56374.21,58458.07,2083.86,56205.09,2021-05-02 04:04,,2021-05-02 04:04,stop,-0.015979,-15.979,0.000700,0.000200,2021-05-01 16:00:+0.000100;2021-05-02 00:00:+0.000100,-0.01458,0.01687,12.67,2,5103,2021-05-01 11:59,2021-05-01 15:25,stop@2021-05-02 04:04:56205.09:1.000,2021-05-01 15:25|FILL|57036.60|1.000;2021-05-02 04:04|EXIT_STOP|56205.09|1.000
L-2021-05-03 11:59-60,BTCUSDT,LONG,2021-05-03 00:00,2021-05-03 11:59,2021-05-03 12:00,57276.03,57276.03,2021-05-03 13:50,56525.00,58981.44,2456.44,56355.43,2021-05-04 00:34,,2021-05-04 00:34,stop,-0.017473,-17.473,0.000700,0.000200,2021-05-03 16:00:+0.000100;2021-05-04 00:00:+0.000100,-0.01607,0.01611,10.75,1,5115,2021-05-03 11:59,2021-05-03 13:50,stop@2021-05-04 00:34:56355.43:1.000,2021-05-03 13:50|FILL|57276.03|1.000;2021-05-04 00:34|EXIT_STOP|56355.43|1.000
S-2021-05-07 11:59-61,BTCUSDT,SHORT,2021-05-07 00:00,2021-05-07 11:59,2021-05-07 12:00,56508.33,56508.33,2021-05-07 12:00,57122.17,55241.63,1880.54,57293.54,2021-05-07 12:39,,2021-05-07 12:39,stop,-0.015095,-15.095,0.000700,0.000000,,-0.01390,0.00496,0.67,1,5139,2021-05-07 11:59,2021-05-07 12:00,stop@2021-05-07 12:39:57293.54:1.000,2021-05-07 12:00|FILL|56508.33|1.000;2021-05-07 12:39|EXIT_STOP|57293.54|1.000
L-2021-05-11 11:59-62,BTCUSDT,LONG,2021-05-12 00:00,2021-05-11 11:59,2021-05-12 00:00,54963.92,54963.92,2021-05-12 16:15,54370.00,56190.00,1820.00,54206.89,2021-05-12 18:19,,2021-05-12 18:19,stop,-0.014973,-14.973,0.000700,0.000000,,-0.01377,0.00665,2.08,8,5170,2021-05-12 15:59,2021-05-12 16:15,stop@2021-05-12 18:19:54206.89:1.000,2021-05-12 16:15|FILL|54963.92|1.000;2021-05-12 18:19|EXIT_STOP|54206.89|1.000
S-2021-05-17 11:59-63,BTCUSDT,SHORT,2021-05-17 00:00,2021-05-17 11:59,2021-05-17 12:00,45489.71,45489.71,2021-05-17 12:00,46686.00,42196.97,4489.03,46826.06,,2021-05-19 01:19;2021-05-19 03:04;2021-05-19 11:34,2021-05-19 12:54,tp,0.154687,154.687,0.000400,0.000550,2021-05-17 16:00:+0.000100;2021-05-18 00:00:+0.000100;2021-05-18 08:00:+0.000100;2021-05-18 16:00:+0.000100;2021-05-19 00:00:+0.000100;2021-05-19 08:00:+0.000050,-0.00681,0.24953,48.92,1,5199,2021-05-17 11:59,2021-05-17 12:00,tp@2021-05-19 01:19:41536.90:0.250;tp@2021-05-19 03:04:40126.18:0.250;tp@2021-05-19 11:34:37837.69:0.250;tp@2021-05-19 12:54:34138.48:0.250,2021-05-17 12:00|FILL|45489.71|1.000;2021-05-19 01:19|EXIT_TP|41536.90|0.250;2021-05-19 03:04|EXIT_TP|40126.18|0.250;2021-05-19 11:34|EXIT_TP|37837.69|0.250;2021-05-19 12:54|EXIT_TP|34138.48|0.250
S-2021-05-19 19:59-64,BTCUSDT,SHORT,2021-05-19 00:00,2021-05-19 19:59,2021-05-19 20:00,38203.48,38203.48,2021-05-19 20:00,40888.00,30000.00,10888.00,41010.66,2021-05-20 12:19,2021-05-19 21:14,2021-05-20 12:19,stop,-0.053866,-53.866,0.000625,0.000150,2021-05-20 00:00:+0.000075;2021-05-20 08:00:+0.000075,-0.07348,0.08778,16.33,1,5213,2021-05-19 19:59,2021-05-19 20:00,tp@2021-05-19 21:14:37837.69:0.250;stop@2021-05-20 12:19:41010.66:0.750,2021-05-19 20:00|FILL|38203.48|1.000;2021-05-19 21:14|EXIT_TP|37837.69|0.250;2021-05-20 12:19|EXIT_STOP|41010.66|0.750
S-2021-05-20 19:59-65,BTCUSDT,SHORT,2021-05-21 00:00,2021-05-20 19:59,2021-05-21 00:00,41302.75,41302.75,2021-05-21 00:30,42451.67,38110.00,4341.67,42579.03,,2021-05-21 04:29;2021-05-21 14:29;2021-05-21 21:14,2021-05-25 00:05,v,0.084809,84.809,0.000475,0.000375,2021-05-21 08:00:+0.000075;2021-05-21 16:00:+0.000050;2021-05-22 00:00:+0.000025;2021-05-22 08:00:+0.000025;2021-05-22 16:00:+0.000025;2021-05-23 00:00:+0.000025;2021-05-23 08:00:+0.000025;2021-05-23 16:00:+0.000025;2021-05-24 00:00:+0.000025;2021-05-24 08:00:+0.000025;2021-05-24 16:00:+0.000025;2021-05-25 00:00:+0.000025,-0.02172,0.24676,95.58,2,5220,2021-05-20 23:59,2021-05-21 00:30,tp@2021-05-21 04:29:40126.18:0.250;tp@2021-05-21 14:29:37837.69:0.250;tp@2021-05-21 21:14:34138.48:0.250;v@2021-05-25 00:05:38956.83:0.250,2021-05-21 00:30|FILL|41302.75|1.000;2021-05-21 04:29|EXIT_TP|40126.18|0.250;2021-05-21 14:29|EXIT_TP|37837.69|0.250;2021-05-21 21:14|EXIT_TP|34138.48|0.250;2021-05-25 00:04|V_DETECT|38829.00|0.000;2021-05-25 00:05|EXIT_V|38956.83|0.250
L-2021-06-02 23:59-66,BTCUSDT,LONG,2021-06-03 00:00,2021-06-02 23:59,2021-06-03 00:00,37439.96,37439.96,2021-06-03 00:10,37058.61,38200.00,1141.39,36947.43,2021-06-04 05:14,,2021-06-04 05:14,stop,-0.014655,-14.655,0.000700,0.000300,2021-06-03 08:00:+0.000100;2021-06-03 16:00:+0.000100;2021-06-04 00:00:+0.000100,-0.01316,0.05438,29.08,1,5298,2021-06-02 23:59,2021-06-03 00:10,stop@2021-06-04 05:14:36947.43:1.000,2021-06-03 00:10|FILL|37439.96|1.000;2021-06-04 05:14|EXIT_STOP|36947.43|1.000
L-2021-06-17 07:59-67,BTCUSDT,LONG,2021-06-17 00:00,2021-06-17 07:59,2021-06-17 08:00,38534.29,38534.29,2021-06-17 14:00,38116.01,39400.00,1283.99,38001.66,2021-06-17 17:24,,2021-06-17 17:24,stop,-0.015122,-15.122,0.000700,0.000100,2021-06-17 16:00:+0.000100,-0.01382,0.01598,3.42,2,5385,2021-06-17 11:59,2021-06-17 14:00,stop@2021-06-17 17:24:38001.66:1.000,2021-06-17 14:00|FILL|38534.29|1.000;2021-06-17 17:24|EXIT_STOP|38001.66|1.000
S-2021-06-23 07:59-68,BTCUSDT,SHORT,2021-06-23 00:00,2021-06-23 07:59,2021-06-23 08:00,33691.03,33691.03,2021-06-23 08:00,34444.00,31683.00,2761.00,34547.33,2021-06-23 13:14,,2021-06-23 13:14,stop,-0.026616,-26.616,0.000700,0.000000,,-0.02542,0.00121,5.25,1,5420,2021-06-23 07:59,2021-06-23 08:00,stop@2021-06-23 13:14:34547.33:1.000,2021-06-23 08:00|FILL|33691.03|1.000;2021-06-23 13:14|EXIT_STOP|34547.33|1.000
L-2021-07-04 15:59-69,BTCUSDT,LONG,2021-07-05 00:00,2021-07-04 15:59,2021-07-05 00:00,34977.55,34977.55,2021-07-05 00:00,34621.41,35687.18,1065.77,34517.55,2021-07-05 01:34,,2021-07-05 01:34,stop,-0.014351,-14.351,0.000700,0.000000,,-0.01315,0.00904,1.58,3,5490,2021-07-04 23:59,2021-07-05 00:00,stop@2021-07-05 01:34:34517.55:1.000,2021-07-05 00:00|FILL|34977.55|1.000;2021-07-05 01:34|EXIT_STOP|34517.55|1.000
S-2021-07-16 19:59-70,BTCUSDT,SHORT,2021-07-15 00:00,2021-07-16 19:59,2021-07-16 20:00,31846.45,31846.45,2021-07-16 20:00,32212.52,31067.43,1145.09,32309.16,2021-07-18 01:34,2021-07-16 22:44;2021-07-17 00:04,2021-07-18 01:34,stop,-0.002263,-2.263,0.000550,0.000225,2021-07-17 00:00:+0.000075;2021-07-17 08:00:+0.000050;2021-07-17 16:00:+0.000050;2021-07-18 00:00:+0.000050,-0.01453,0.02142,29.58,1,5561,2021-07-16 19:59,2021-07-16 20:00,tp@2021-07-16 22:44:31607.35:0.250;tp@2021-07-17 00:04:31317.84:0.250;stop@2021-07-18 01:34:32309.16:0.500,2021-07-16 20:00|FILL|31846.45|1.000;2021-07-16 22:44|EXIT_TP|31607.35|0.250;2021-07-17 00:04|EXIT_TP|31317.84|0.250;2021-07-18 01:34|EXIT_STOP|32309.16|0.500
S-2021-07-22 19:59-71,BTCUSDT,SHORT,2021-07-23 00:00,2021-07-22 19:59,2021-07-23 00:00,32284.03,32284.03,2021-07-23 00:00,32584.06,31724.39,859.67,32681.81,2021-07-23 01:39,,2021-07-23 01:39,stop,-0.013521,-13.521,0.000700,0.000000,,-0.01232,0.00257,1.67,2,5598,2021-07-22 23:59,2021-07-23 00:00,stop@2021-07-23 01:39:32681.81:1.000,2021-07-23 00:00|FILL|32284.03|1.000;2021-07-23 01:39|EXIT_STOP|32681.81|1.000
L-2021-08-02 03:59-72,BTCUSDT,LONG,2021-08-02 00:00,2021-08-02 03:59,2021-08-02 04:00,40032.15,40032.15,2021-08-02 04:00,39422.01,41500.00,2077.99,39303.74,2021-08-02 12:14,,2021-08-02 12:14,stop,-0.019496,-19.496,0.000700,0.000100,2021-08-02 08:00:+0.000100,-0.01820,0.01119,8.25,1,5659,2021-08-02 03:59,2021-08-02 04:00,stop@2021-08-02 12:14:39303.74:1.000,2021-08-02 04:00|FILL|40032.15|1.000;2021-08-02 12:14|EXIT_STOP|39303.74|1.000
L-2021-08-22 11:59-73,BTCUSDT,LONG,2021-08-21 00:00,2021-08-22 11:59,2021-08-22 12:00,48959.60,48959.60,2021-08-22 12:05,48601.00,49500.00,899.00,48455.20,2021-08-22 14:39,,2021-08-22 14:39,stop,-0.011503,-11.503,0.000700,0.000000,,-0.01030,0.00228,2.58,1,5781,2021-08-22 11:59,2021-08-22 12:05,stop@2021-08-22 14:39:48455.20:1.000,2021-08-22 12:05|FILL|48959.60|1.000;2021-08-22 14:39|EXIT_STOP|48455.20|1.000
L-2021-09-03 19:59-74,BTCUSDT,LONG,2021-09-03 00:00,2021-09-03 19:59,2021-09-03 20:00,49816.26,49816.26,2021-09-03 22:10,49255.57,51000.00,1744.43,49107.80,2021-09-07 14:49,2021-09-05 20:54;2021-09-05 20:59;2021-09-06 11:19,2021-09-07 14:49,stop,0.021659,21.659,0.000475,0.000775,2021-09-04 00:00:+0.000100;2021-09-04 08:00:+0.000100;2021-09-04 16:00:+0.000100;2021-09-05 00:00:+0.000100;2021-09-05 08:00:+0.000100;2021-09-05 16:00:+0.000100;2021-09-06 00:00:+0.000050;2021-09-06 08:00:+0.000050;2021-09-06 16:00:+0.000025;2021-09-07 00:00:+0.000025;2021-09-07 08:00:+0.000025,-0.01422,0.06230,88.67,1,5855,2021-09-03 19:59,2021-09-03 22:10,tp@2021-09-05 20:54:51120.50:0.250;tp@2021-09-05 20:59:51503.00:0.250;tp@2021-09-06 11:19:52123.50:0.250;stop@2021-09-07 14:49:49107.80:0.250,2021-09-03 22:10|FILL|49816.26|1.000;2021-09-05 20:54|EXIT_TP|51120.50|0.250;2021-09-05 20:59|EXIT_TP|51503.00|0.250;2021-09-06 11:19|EXIT_TP|52123.50|0.250;2021-09-07 14:49|EXIT_STOP|49107.80|0.250
S-2021-09-22 03:59-75,BTCUSDT,SHORT,2021-09-22 00:00,2021-09-22 03:59,2021-09-22 04:00,42296.21,42296.21,2021-09-22 06:30,43295.66,39600.00,3695.66,43425.55,2021-09-22 16:14,2021-09-22 10:39,2021-09-22 16:14,stop,-0.019913,-19.913,0.000625,0.000175,2021-09-22 08:00:+0.000100;2021-09-22 16:00:+0.000075,-0.02670,0.01075,9.75,1,5965,2021-09-22 03:59,2021-09-22 06:30,tp@2021-09-22 10:39:42078.32:0.250;stop@2021-09-22 16:14:43425.55:0.750,2021-09-22 06:30|FILL|42296.21|1.000;2021-09-22 10:39|EXIT_TP|42078.32|0.250;2021-09-22 16:14|EXIT_STOP|43425.55|0.750
L-2021-09-25 15:59-76,BTCUSDT,LONG,2021-09-26 00:00,2021-09-25 15:59,2021-09-26 00:00,42083.81,42083.81,2021-09-26 02:10,41646.28,42966.84,1320.56,41521.34,2021-09-26 07:39,,2021-09-26 07:39,stop,-0.014565,-14.565,0.000700,0.000000,,-0.01337,0.00746,5.50,3,5988,2021-09-25 23:59,2021-09-26 02:10,stop@2021-09-26 07:39:41521.34:1.000,2021-09-26 02:10|FILL|42083.81|1.000;2021-09-26 07:39|EXIT_STOP|41521.34|1.000
L-2021-10-07 19:59-77,BTCUSDT,LONG,2021-10-05 00:00,2021-10-07 19:59,2021-10-07 20:00,53834.97,53834.97,2021-10-07 22:20,53357.00,54700.00,1343.00,53196.93,,2021-10-08 07:19,2021-10-28 00:00,dexit,0.061486,61.486,0.000625,0.004600,2021-10-08 00:00:+0.000100;2021-10-08 08:00:+0.000075;2021-10-08 16:00:+0.000075;2021-10-09 00:00:+0.000075;2021-10-09 08:00:+0.000075;2021-10-09 16:00:+0.000075;2021-10-10 00:00:+0.000075;2021-10-10 08:00:+0.000075;2021-10-10 16:00:+0.000075;2021-10-11 00:00:+0.000075;2021-10-11 08:00:+0.000075;2021-10-11 16:00:+0.000075;2021-10-12 00:00:+0.000075;2021-10-12 08:00:+0.000075;2021-10-12 16:00:+0.000075;2021-10-13 00:00:+0.000075;2021-10-13 08:00:+0.000075;2021-10-13 16:00:+0.000075;2021-10-14 00:00:+0.000075;2021-10-14 08:00:+0.000075;2021-10-14 16:00:+0.000075;2021-10-15 00:00:+0.000075;2021-10-15 08:00:+0.000075;2021-10-15 16:00:+0.000075;2021-10-16 00:00:+0.000075;2021-10-16 08:00:+0.000075;2021-10-16 16:00:+0.000075;2021-10-17 00:00:+0.000075;2021-10-17 08:00:+0.000075;2021-10-17 16:00:+0.000075;2021-10-18 00:00:+0.000075;2021-10-18 08:00:+0.000075;2021-10-18 16:00:+0.000075;2021-10-19 00:00:+0.000075;2021-10-19 08:00:+0.000075;2021-10-19 16:00:+0.000075;2021-10-20 00:00:+0.000075;2021-10-20 08:00:+0.000075;2021-10-20 16:00:+0.000075;2021-10-21 00:00:+0.000075;2021-10-21 08:00:+0.000075;2021-10-21 16:00:+0.000075;2021-10-22 00:00:+0.000075;2021-10-22 08:00:+0.000075;2021-10-22 16:00:+0.000075;2021-10-23 00:00:+0.000075;2021-10-23 08:00:+0.000075;2021-10-23 16:00:+0.000075;2021-10-24 00:00:+0.000075;2021-10-24 08:00:+0.000075;2021-10-24 16:00:+0.000075;2021-10-25 00:00:+0.000075;2021-10-25 08:00:+0.000075;2021-10-25 16:00:+0.000075;2021-10-26 00:00:+0.000075;2021-10-26 08:00:+0.000075;2021-10-26 16:00:+0.000075;2021-10-27 00:00:+0.000075;2021-10-27 08:00:+0.000075;2021-10-27 16:00:+0.000075;2021-10-28 00:00:+0.000075,-0.00423,0.24454,481.67,1,6059,2021-10-07 19:59,2021-10-07 22:20,tp@2021-10-08 07:19:54465.14:0.250;dexit@2021-10-28 00:00:58413.44:0.750,2021-10-07 22:20|FILL|53834.97|1.000;2021-10-08 07:19|EXIT_TP|54465.14|0.250;2021-10-28 00:00|EXIT_DEXIT|58413.44|0.750
L-2021-10-29 23:59-78,BTCUSDT,LONG,2021-10-30 00:00,2021-10-29 23:59,2021-10-30 00:00,61421.50,61421.50,2021-10-30 05:00,60699.62,62980.00,2280.38,60517.52,2021-10-31 10:04,,2021-10-31 10:04,stop,-0.016318,-16.318,0.000700,0.000400,2021-10-30 08:00:+0.000100;2021-10-30 16:00:+0.000100;2021-10-31 00:00:+0.000100;2021-10-31 08:00:+0.000100,-0.01472,0.01602,29.08,2,6193,2021-10-30 03:59,2021-10-30 05:00,stop@2021-10-31 10:04:60517.52:1.000,2021-10-30 05:00|FILL|61421.50|1.000;2021-10-31 10:04|EXIT_STOP|60517.52|1.000
L-2021-11-11 07:59-79,BTCUSDT,LONG,2021-11-12 00:00,2021-11-11 07:59,2021-11-12 00:00,63624.93,63624.93,2021-11-12 09:55,62822.90,65414.94,2592.04,62634.43,,,2021-11-12 16:10,v,-0.007411,-7.411,0.000700,0.000100,2021-11-12 16:00:+0.000100,-0.01345,0.00924,6.25,7,6272,2021-11-12 07:59,2021-11-12 09:55,v@2021-11-12 16:10:63204.30:1.000,2021-11-12 09:55|FILL|63624.93|1.000;2021-11-12 16:09|V_DETECT|62822.90|0.000;2021-11-12 16:10|EXIT_V|63204.30|1.000
S-2021-11-19 07:59-80,BTCUSDT,SHORT,2021-11-19 00:00,2021-11-19 07:59,2021-11-19 08:00,57630.68,57630.68,2021-11-19 13:40,58484.94,55600.00,2884.94,58660.39,2021-11-20 01:24,,2021-11-20 01:24,stop,-0.019267,-19.267,0.000700,0.000200,2021-11-19 16:00:+0.000100;2021-11-20 00:00:+0.000100,-0.01787,0.00371,11.75,2,6315,2021-11-19 11:59,2021-11-19 13:40,stop@2021-11-20 01:24:58660.39:1.000,2021-11-19 13:40|FILL|57630.68|1.000;2021-11-20 01:24|EXIT_STOP|58660.39|1.000
S-2021-11-29 03:59-81,BTCUSDT,SHORT,2021-11-29 00:00,2021-11-29 03:59,2021-11-29 04:00,56607.49,56607.49,2021-11-29 04:00,57445.05,54617.84,2827.21,57617.39,2021-11-29 04:09,,2021-11-29 04:09,stop,-0.019040,-19.040,0.000700,0.000000,,-0.01784,0.00000,0.17,1,6373,2021-11-29 03:59,2021-11-29 04:00,stop@2021-11-29 04:09:57617.39:1.000,2021-11-29 04:00|FILL|56607.49|1.000;2021-11-29 04:09|EXIT_STOP|57617.39|1.000
S-2021-12-06 11:59-82,BTCUSDT,SHORT,2021-12-06 00:00,2021-12-06 11:59,2021-12-06 12:00,48938.42,48938.42,2021-12-06 15:55,49699.05,47100.00,2599.05,49848.15,2021-12-06 21:49,,2021-12-06 21:49,stop,-0.019889,-19.889,0.000700,0.000100,2021-12-06 16:00:+0.000100,-0.01859,0.00583,5.92,1,6417,2021-12-06 11:59,2021-12-06 15:55,stop@2021-12-06 21:49:49848.15:1.000,2021-12-06 15:55|FILL|48938.42|1.000;2021-12-06 21:49|EXIT_STOP|49848.15|1.000
