time,bar_t,event,detail
2023-02-16 00:00,9037,D_ARM,"{""day"": ""2023-02-15"", ""P0"": 21351.07, ""H1"": 24380.0}"
2023-02-16 00:00,9037,ORDER_CREATE,"{""key"": 9035, ""level"": 22454.7561, ""stop"": 22022.8427, ""atr_idx"": 9036, ""atr_end_time"": 1676505599999, ""r_confirm_time"": 1676491199999}"
2023-02-16 00:00,9037,SIGNAL,"{""key"": 9035}"
2023-02-16 03:59,9037,R_REPLACED,"{""old_key"": 9035, ""new_key"": 9037}"
2023-02-16 03:59,9037,ORDER_CANCEL,"{""key"": 9035, ""reason"": ""R_REPLACED"", ""level"": 22454.7561}"
2023-02-16 04:00,9038,ORDER_CREATE,"{""key"": 9037, ""level"": 23324.5473, ""stop"": 22676.7949, ""atr_idx"": 9037, ""atr_end_time"": 1676519999999, ""r_confirm_time"": 1676519999999}"
2023-02-16 04:00,9038,SIGNAL,"{""key"": 9037}"
2023-02-16 11:59,9039,R_REPLACED,"{""old_key"": 9037, ""new_key"": 9039}"
2023-02-16 11:59,9039,ORDER_CANCEL,"{""key"": 9037, ""reason"": ""R_REPLACED"", ""level"": 23324.5473}"
2023-02-16 12:00,9040,ORDER_CREATE,"{""key"": 9039, ""level"": 24464.5077, ""stop"": 24205.7443, ""atr_idx"": 9039, ""atr_end_time"": 1676548799999, ""r_confirm_time"": 1676548799999}"
2023-02-16 12:00,9040,SIGNAL,"{""key"": 9039}"
2023-02-16 12:10,9040,FILL,"{""signal_id"": ""L-2023-02-16 11:59-59"", ""expected"": 24464.5077, ""entry"": 24464.5077, ""stop"": 24205.7443, ""key"": 9039}"
2023-02-16 15:44,9040,EXIT,"{""exit_kind"": ""tp"", ""px"": 24688.618, ""frac"": 0.25, ""signal_id"": ""L-2023-02-16 11:59-59""}"
2023-02-16 19:59,9041,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-02-16 11:59-59""}"
2023-02-16 22:34,9042,EXIT,"{""exit_kind"": ""stop"", ""px"": 24205.7443, ""frac"": 0.75, ""signal_id"": ""L-2023-02-16 11:59-59""}"
2023-02-18 00:00,9049,D_ARM,"{""day"": ""2023-02-17"", ""P0"": 22047.28, ""H1"": 25250.0}"
2023-02-18 00:00,9049,ORDER_CREATE,"{""key"": 9046, ""level"": 23632.0428, ""stop"": 23269.3519, ""atr_idx"": 9048, ""atr_end_time"": 1676678399999, ""r_confirm_time"": 1676649599999}"
2023-02-18 00:00,9049,SIGNAL,"{""key"": 9046}"
2023-02-18 03:59,9049,R_REPLACED,"{""old_key"": 9046, ""new_key"": 9049}"
2023-02-18 03:59,9049,ORDER_CANCEL,"{""key"": 9046, ""reason"": ""R_REPLACED"", ""level"": 23632.0428}"
2023-02-18 04:00,9050,ORDER_CREATE,"{""key"": 9049, ""level"": 24250.6008, ""stop"": 23845.8971, ""atr_idx"": 9049, ""atr_end_time"": 1676692799999, ""r_confirm_time"": 1676692799999}"
2023-02-18 04:00,9050,SIGNAL,"{""key"": 9049}"
2023-02-19 07:59,9056,R_REPLACED,"{""old_key"": 9049, ""new_key"": 9056}"
2023-02-19 07:59,9056,ORDER_CANCEL,"{""key"": 9049, ""reason"": ""R_REPLACED"", ""level"": 24250.6008}"
2023-02-19 08:00,9057,ORDER_CREATE,"{""key"": 9056, ""level"": 24609.0985, ""stop"": 24356.71, ""atr_idx"": 9056, ""atr_end_time"": 1676793599999, ""r_confirm_time"": 1676793599999}"
2023-02-19 08:00,9057,SIGNAL,"{""key"": 9056}"
2023-02-19 08:00,9057,FILL,"{""signal_id"": ""L-2023-02-19 07:59-60"", ""expected"": 24609.0985, ""entry"": 24609.0985, ""stop"": 24356.71, ""key"": 9056}"
2023-02-19 11:19,9057,EXIT,"{""exit_kind"": ""tp"", ""px"": 24688.618, ""frac"": 0.25, ""signal_id"": ""L-2023-02-19 07:59-60""}"
2023-02-19 17:59,9059,EXIT,"{""exit_kind"": ""stop"", ""px"": 24356.71, ""frac"": 0.75, ""signal_id"": ""L-2023-02-19 07:59-60""}"
2023-03-15 00:00,9199,D_ARM,"{""day"": ""2023-03-14"", ""P0"": 20270.6, ""H1"": 26386.87}"
2023-03-15 00:00,9199,ORDER_CREATE,"{""key"": 9198, ""level"": 24708.6738, ""stop"": 24139.8525, ""atr_idx"": 9198, ""atr_end_time"": 1678838399999, ""r_confirm_time"": 1678838399999}"
2023-03-15 00:00,9199,SIGNAL,"{""key"": 9198}"
2023-03-15 00:00,9199,FILL,"{""signal_id"": ""L-2023-03-14 23:59-61"", ""expected"": 24708.6738, ""entry"": 24708.6738, ""stop"": 24139.8525, ""key"": 9198}"
2023-03-15 07:59,9200,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-14 23:59-61""}"
2023-03-15 16:14,9203,EXIT,"{""exit_kind"": ""stop"", ""px"": 24139.8525, ""frac"": 1.0, ""signal_id"": ""L-2023-03-14 23:59-61""}"
2023-03-18 00:00,9217,D_ARM,"{""day"": ""2023-03-17"", ""P0"": 23896.95, ""H1"": 27756.84}"
2023-03-18 00:00,9217,ORDER_CREATE,"{""key"": 9215, ""level"": 26236.5298, ""stop"": 25840.2659, ""atr_idx"": 9216, ""atr_end_time"": 1679097599999, ""r_confirm_time"": 1679083199999}"
2023-03-18 00:00,9217,SIGNAL,"{""key"": 9215}"
2023-03-18 03:59,9217,R_REPLACED,"{""old_key"": 9215, ""new_key"": 9217}"
2023-03-18 03:59,9217,ORDER_CANCEL,"{""key"": 9215, ""reason"": ""R_REPLACED"", ""level"": 26236.5298}"
2023-03-18 04:00,9218,ORDER_CREATE,"{""key"": 9217, ""level"": 26696.1592, ""stop"": 26185.208, ""atr_idx"": 9217, ""atr_end_time"": 1679111999999, ""r_confirm_time"": 1679111999999}"
2023-03-18 04:00,9218,SIGNAL,"{""key"": 9217}"
2023-03-18 16:30,9221,FILL,"{""signal_id"": ""L-2023-03-18 03:59-62"", ""expected"": 26696.1592, ""entry"": 26696.1592, ""stop"": 26185.208, ""key"": 9217}"
2023-03-18 23:59,9222,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-19 15:59,9226,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-19 23:59,9228,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-20 00:00,9229,D_ARM,"{""day"": ""2023-03-19"", ""P0"": 24890.0, ""H1"": 28390.1}"
2023-03-20 00:00,9229,ORDER_CREATE,"{""key"": 9228, ""level"": 27494.4319, ""stop"": 27028.7896, ""atr_idx"": 9228, ""atr_end_time"": 1679270399999, ""r_confirm_time"": 1679270399999}"
2023-03-20 00:00,9229,SIGNAL,"{""key"": 9228}"
2023-03-20 07:59,9230,R_REPLACED,"{""old_key"": 9228, ""new_key"": 9230}"
2023-03-20 07:59,9230,ORDER_CANCEL,"{""key"": 9228, ""reason"": ""R_REPLACED"", ""level"": 27494.4319}"
2023-03-20 07:59,9230,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-20 08:00,9231,ORDER_CREATE,"{""key"": 9230, ""level"": 27476.5261, ""stop"": 27043.0966, ""atr_idx"": 9230, ""atr_end_time"": 1679299199999, ""r_confirm_time"": 1679299199999}"
2023-03-20 08:00,9231,SIGNAL,"{""key"": 9230}"
2023-03-20 15:59,9232,R_REPLACED,"{""old_key"": 9230, ""new_key"": 9232}"
2023-03-20 15:59,9232,ORDER_CANCEL,"{""key"": 9230, ""reason"": ""R_REPLACED"", ""level"": 27476.5261}"
2023-03-20 15:59,9232,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-20 16:00,9233,ORDER_CREATE,"{""key"": 9232, ""level"": 27537.7572, ""stop"": 27059.9359, ""atr_idx"": 9232, ""atr_end_time"": 1679327999999, ""r_confirm_time"": 1679327999999}"
2023-03-20 16:00,9233,SIGNAL,"{""key"": 9232}"
2023-03-20 23:59,9234,R_REPLACED,"{""old_key"": 9232, ""new_key"": 9234}"
2023-03-20 23:59,9234,ORDER_CANCEL,"{""key"": 9232, ""reason"": ""R_REPLACED"", ""level"": 27537.7572}"
2023-03-20 23:59,9234,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-21 00:00,9235,ORDER_CREATE,"{""key"": 9234, ""level"": 27715.4326, ""stop"": 27378.9659, ""atr_idx"": 9234, ""atr_end_time"": 1679356799999, ""r_confirm_time"": 1679356799999}"
2023-03-21 00:00,9235,SIGNAL,"{""key"": 9234}"
2023-03-21 07:09,9236,R_INVALID,"{""key"": 9234, ""mode"": ""5M""}"
2023-03-21 07:09,9236,ORDER_CANCEL,"{""key"": 9234, ""reason"": ""R_INVALID"", ""level"": 27715.4326}"
2023-03-21 11:59,9237,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-21 12:00,9238,ORDER_CREATE,"{""key"": 9237, ""level"": 27591.8684, ""stop"": 27221.1907, ""atr_idx"": 9237, ""atr_end_time"": 1679399999999, ""r_confirm_time"": 1679399999999}"
2023-03-21 12:00,9238,SIGNAL,"{""key"": 9237}"
2023-03-21 19:59,9239,R_REPLACED,"{""old_key"": 9237, ""new_key"": 9239}"
2023-03-21 19:59,9239,ORDER_CANCEL,"{""key"": 9237, ""reason"": ""R_REPLACED"", ""level"": 27591.8684}"
2023-03-21 19:59,9239,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-21 20:00,9240,ORDER_CREATE,"{""key"": 9239, ""level"": 27723.0675, ""stop"": 27311.3394, ""atr_idx"": 9239, ""atr_end_time"": 1679428799999, ""r_confirm_time"": 1679428799999}"
2023-03-21 20:00,9240,SIGNAL,"{""key"": 9239}"
2023-03-22 15:59,9244,R_REPLACED,"{""old_key"": 9239, ""new_key"": 9244}"
2023-03-22 15:59,9244,ORDER_CANCEL,"{""key"": 9239, ""reason"": ""R_REPLACED"", ""level"": 27723.0675}"
2023-03-22 15:59,9244,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-22 16:00,9245,ORDER_CREATE,"{""key"": 9244, ""level"": 28181.5879, ""stop"": 27816.3, ""atr_idx"": 9244, ""atr_end_time"": 1679500799999, ""r_confirm_time"": 1679500799999}"
2023-03-22 16:00,9245,SIGNAL,"{""key"": 9244}"
2023-03-22 18:39,9245,R_INVALID,"{""key"": 9244, ""mode"": ""5M""}"
2023-03-22 18:39,9245,ORDER_CANCEL,"{""key"": 9244, ""reason"": ""R_INVALID"", ""level"": 28181.5879}"
2023-03-22 23:59,9246,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-23 00:00,9247,ORDER_CREATE,"{""key"": 9246, ""level"": 27255.1871, ""stop"": 26570.3192, ""atr_idx"": 9246, ""atr_end_time"": 1679529599999, ""r_confirm_time"": 1679529599999}"
2023-03-23 00:00,9247,SIGNAL,"{""key"": 9246}"
2023-03-23 07:59,9248,R_REPLACED,"{""old_key"": 9246, ""new_key"": 9248}"
2023-03-23 07:59,9248,ORDER_CANCEL,"{""key"": 9246, ""reason"": ""R_REPLACED"", ""level"": 27255.1871}"
2023-03-23 07:59,9248,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-23 08:00,9249,ORDER_CREATE,"{""key"": 9248, ""level"": 26941.5581, ""stop"": 26521.9946, ""atr_idx"": 9248, ""atr_end_time"": 1679558399999, ""r_confirm_time"": 1679558399999}"
2023-03-23 08:00,9249,SIGNAL,"{""key"": 9248}"
2023-03-23 23:59,9252,R_REPLACED,"{""old_key"": 9248, ""new_key"": 9252}"
2023-03-23 23:59,9252,ORDER_CANCEL,"{""key"": 9248, ""reason"": ""R_REPLACED"", ""level"": 26941.5581}"
2023-03-23 23:59,9252,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-24 00:00,9253,ORDER_CREATE,"{""key"": 9252, ""level"": 27682.3052, ""stop"": 27194.0922, ""atr_idx"": 9252, ""atr_end_time"": 1679615999999, ""r_confirm_time"": 1679615999999}"
2023-03-24 00:00,9253,SIGNAL,"{""key"": 9252}"
2023-03-24 21:24,9258,R_INVALID,"{""key"": 9252, ""mode"": ""5M""}"
2023-03-24 21:24,9258,ORDER_CANCEL,"{""key"": 9252, ""reason"": ""R_INVALID"", ""level"": 27682.3052}"
2023-03-25 03:59,9259,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-25 04:00,9260,ORDER_CREATE,"{""key"": 9259, ""level"": 27284.5689, ""stop"": 26919.0, ""atr_idx"": 9259, ""atr_end_time"": 1679716799999, ""r_confirm_time"": 1679716799999}"
2023-03-25 04:00,9260,SIGNAL,"{""key"": 9259}"
2023-03-25 23:59,9264,R_REPLACED,"{""old_key"": 9259, ""new_key"": 9264}"
2023-03-25 23:59,9264,ORDER_CANCEL,"{""key"": 9259, ""reason"": ""R_REPLACED"", ""level"": 27284.5689}"
2023-03-25 23:59,9264,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-26 00:00,9265,ORDER_CREATE,"{""key"": 9264, ""level"": 27376.0741, ""stop"": 27078.0913, ""atr_idx"": 9264, ""atr_end_time"": 1679788799999, ""r_confirm_time"": 1679788799999}"
2023-03-26 00:00,9265,SIGNAL,"{""key"": 9264}"
2023-03-26 07:59,9266,R_REPLACED,"{""old_key"": 9264, ""new_key"": 9266}"
2023-03-26 07:59,9266,ORDER_CANCEL,"{""key"": 9264, ""reason"": ""R_REPLACED"", ""level"": 27376.0741}"
2023-03-26 07:59,9266,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-26 08:00,9267,ORDER_CREATE,"{""key"": 9266, ""level"": 27354.4707, ""stop"": 27074.6217, ""atr_idx"": 9266, ""atr_end_time"": 1679817599999, ""r_confirm_time"": 1679817599999}"
2023-03-26 08:00,9267,SIGNAL,"{""key"": 9266}"
2023-03-26 19:59,9269,R_REPLACED,"{""old_key"": 9266, ""new_key"": 9269}"
2023-03-26 19:59,9269,ORDER_CANCEL,"{""key"": 9266, ""reason"": ""R_REPLACED"", ""level"": 27354.4707}"
2023-03-26 19:59,9269,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-26 20:00,9270,ORDER_CREATE,"{""key"": 9269, ""level"": 27731.5519, ""stop"": 27397.57, ""atr_idx"": 9269, ""atr_end_time"": 1679860799999, ""r_confirm_time"": 1679860799999}"
2023-03-26 20:00,9270,SIGNAL,"{""key"": 9269}"
2023-03-27 03:59,9271,R_REPLACED,"{""old_key"": 9269, ""new_key"": 9271}"
2023-03-27 03:59,9271,ORDER_CANCEL,"{""key"": 9269, ""reason"": ""R_REPLACED"", ""level"": 27731.5519}"
2023-03-27 03:59,9271,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-27 04:00,9272,ORDER_CREATE,"{""key"": 9271, ""level"": 27838.2906, ""stop"": 27552.2745, ""atr_idx"": 9271, ""atr_end_time"": 1679889599999, ""r_confirm_time"": 1679889599999}"
2023-03-27 04:00,9272,SIGNAL,"{""key"": 9271}"
2023-03-27 11:59,9273,R_REPLACED,"{""old_key"": 9271, ""new_key"": 9273}"
2023-03-27 11:59,9273,ORDER_CANCEL,"{""key"": 9271, ""reason"": ""R_REPLACED"", ""level"": 27838.2906}"
2023-03-27 11:59,9273,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-27 19:59,9275,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-27 20:00,9276,ORDER_CREATE,"{""key"": 9275, ""level"": 26922.6725, ""stop"": 26428.6156, ""atr_idx"": 9275, ""atr_end_time"": 1679947199999, ""r_confirm_time"": 1679947199999}"
2023-03-27 20:00,9276,SIGNAL,"{""key"": 9275}"
2023-03-28 00:00,9277,D_DISARM,"{""day"": ""2023-03-27"", ""P0"": 24890.0, ""H1"": 28390.1}"
2023-03-28 00:00,9277,ORDER_CANCEL,"{""key"": 9275, ""reason"": ""D_DISARMED"", ""level"": 26922.6725}"
2023-03-28 15:59,9280,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-29 03:59,9283,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-29 15:59,9286,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-30 00:00,9289,D_ARM,"{""day"": ""2023-03-29"", ""P0"": 26508.14, ""H1"": 28650.0}"
2023-03-30 00:00,9289,ORDER_CREATE,"{""key"": 9286, ""level"": 27739.5252, ""stop"": 27267.631, ""atr_idx"": 9288, ""atr_end_time"": 1680134399999, ""r_confirm_time"": 1680105599999}"
2023-03-30 00:00,9289,SIGNAL,"{""key"": 9286}"
2023-03-30 03:59,9289,R_REPLACED,"{""old_key"": 9286, ""new_key"": 9289}"
2023-03-30 03:59,9289,ORDER_CANCEL,"{""key"": 9286, ""reason"": ""R_REPLACED"", ""level"": 27739.5252}"
2023-03-30 03:59,9289,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-30 04:00,9290,ORDER_CREATE,"{""key"": 9289, ""level"": 28468.501, ""stop"": 28051.4125, ""atr_idx"": 9289, ""atr_end_time"": 1680148799999, ""r_confirm_time"": 1680148799999}"
2023-03-30 04:00,9290,SIGNAL,"{""key"": 9289}"
2023-03-30 11:59,9291,R_REPLACED,"{""old_key"": 9289, ""new_key"": 9291}"
2023-03-30 11:59,9291,ORDER_CANCEL,"{""key"": 9289, ""reason"": ""R_REPLACED"", ""level"": 28468.501}"
2023-03-30 11:59,9291,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-30 12:00,9292,ORDER_CREATE,"{""key"": 9291, ""level"": 28336.603, ""stop"": 28005.7898, ""atr_idx"": 9291, ""atr_end_time"": 1680177599999, ""r_confirm_time"": 1680177599999}"
2023-03-30 12:00,9292,SIGNAL,"{""key"": 9291}"
2023-03-30 16:19,9293,R_INVALID,"{""key"": 9291, ""mode"": ""5M""}"
2023-03-30 16:19,9293,ORDER_CANCEL,"{""key"": 9291, ""reason"": ""R_INVALID"", ""level"": 28336.603}"
2023-03-30 19:59,9293,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-30 20:00,9294,ORDER_CREATE,"{""key"": 9293, ""level"": 28377.5582, ""stop"": 28084.9915, ""atr_idx"": 9293, ""atr_end_time"": 1680206399999, ""r_confirm_time"": 1680206399999}"
2023-03-30 20:00,9294,SIGNAL,"{""key"": 9293}"
2023-03-30 20:04,9294,R_INVALID,"{""key"": 9293, ""mode"": ""5M""}"
2023-03-30 20:04,9294,ORDER_CANCEL,"{""key"": 9293, ""reason"": ""R_INVALID"", ""level"": 28377.5582}"
2023-03-31 03:59,9295,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-31 04:00,9296,ORDER_CREATE,"{""key"": 9295, ""level"": 27932.1498, ""stop"": 27602.942, ""atr_idx"": 9295, ""atr_end_time"": 1680235199999, ""r_confirm_time"": 1680235199999}"
2023-03-31 04:00,9296,SIGNAL,"{""key"": 9295}"
2023-03-31 07:24,9296,R_INVALID,"{""key"": 9295, ""mode"": ""5M""}"
2023-03-31 07:24,9296,ORDER_CANCEL,"{""key"": 9295, ""reason"": ""R_INVALID"", ""level"": 27932.1498}"
2023-03-31 11:59,9297,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-31 12:00,9298,ORDER_CREATE,"{""key"": 9297, ""level"": 27761.7515, ""stop"": 27429.1749, ""atr_idx"": 9297, ""atr_end_time"": 1680263999999, ""r_confirm_time"": 1680263999999}"
2023-03-31 12:00,9298,SIGNAL,"{""key"": 9297}"
2023-03-31 19:59,9299,R_REPLACED,"{""old_key"": 9297, ""new_key"": 9299}"
2023-03-31 19:59,9299,ORDER_CANCEL,"{""key"": 9297, ""reason"": ""R_REPLACED"", ""level"": 27761.7515}"
2023-03-31 19:59,9299,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-03-31 20:00,9300,ORDER_CREATE,"{""key"": 9299, ""level"": 28000.3607, ""stop"": 27604.936, ""atr_idx"": 9299, ""atr_end_time"": 1680292799999, ""r_confirm_time"": 1680292799999}"
2023-03-31 20:00,9300,SIGNAL,"{""key"": 9299}"
2023-04-02 03:59,9307,R_REPLACED,"{""old_key"": 9299, ""new_key"": 9307}"
2023-04-02 03:59,9307,ORDER_CANCEL,"{""key"": 9299, ""reason"": ""R_REPLACED"", ""level"": 28000.3607}"
2023-04-02 03:59,9307,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-02 04:00,9308,ORDER_CREATE,"{""key"": 9307, ""level"": 28389.3717, ""stop"": 28135.6092, ""atr_idx"": 9307, ""atr_end_time"": 1680407999999, ""r_confirm_time"": 1680407999999}"
2023-04-02 04:00,9308,SIGNAL,"{""key"": 9307}"
2023-04-02 13:04,9310,R_INVALID,"{""key"": 9307, ""mode"": ""5M""}"
2023-04-02 13:04,9310,ORDER_CANCEL,"{""key"": 9307, ""reason"": ""R_INVALID"", ""level"": 28389.3717}"
2023-04-02 19:59,9311,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-02 20:00,9312,ORDER_CREATE,"{""key"": 9311, ""level"": 28198.2565, ""stop"": 27953.4772, ""atr_idx"": 9311, ""atr_end_time"": 1680465599999, ""r_confirm_time"": 1680465599999}"
2023-04-02 20:00,9312,SIGNAL,"{""key"": 9311}"
2023-04-02 20:04,9312,R_INVALID,"{""key"": 9311, ""mode"": ""5M""}"
2023-04-02 20:04,9312,ORDER_CANCEL,"{""key"": 9311, ""reason"": ""R_INVALID"", ""level"": 28198.2565}"
2023-04-03 03:59,9313,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-03 04:00,9314,ORDER_CREATE,"{""key"": 9313, ""level"": 28022.118, ""stop"": 27772.8607, ""atr_idx"": 9313, ""atr_end_time"": 1680494399999, ""r_confirm_time"": 1680494399999}"
2023-04-03 04:00,9314,SIGNAL,"{""key"": 9313}"
2023-04-03 04:04,9314,R_INVALID,"{""key"": 9313, ""mode"": ""5M""}"
2023-04-03 04:04,9314,ORDER_CANCEL,"{""key"": 9313, ""reason"": ""R_INVALID"", ""level"": 28022.118}"
2023-04-03 11:59,9315,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-03 12:00,9316,ORDER_CREATE,"{""key"": 9315, ""level"": 27865.4199, ""stop"": 27477.32, ""atr_idx"": 9315, ""atr_end_time"": 1680523199999, ""r_confirm_time"": 1680523199999}"
2023-04-03 12:00,9316,SIGNAL,"{""key"": 9315}"
2023-04-03 19:59,9317,R_REPLACED,"{""old_key"": 9315, ""new_key"": 9317}"
2023-04-03 19:59,9317,ORDER_CANCEL,"{""key"": 9315, ""reason"": ""R_REPLACED"", ""level"": 27865.4199}"
2023-04-03 19:59,9317,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-03 20:00,9318,ORDER_CREATE,"{""key"": 9317, ""level"": 28130.765, ""stop"": 27861.3544, ""atr_idx"": 9317, ""atr_end_time"": 1680551999999, ""r_confirm_time"": 1680551999999}"
2023-04-03 20:00,9318,SIGNAL,"{""key"": 9317}"
2023-04-03 20:14,9318,R_INVALID,"{""key"": 9317, ""mode"": ""5M""}"
2023-04-03 20:14,9318,ORDER_CANCEL,"{""key"": 9317, ""reason"": ""R_INVALID"", ""level"": 28130.765}"
2023-04-04 03:59,9319,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-04 04:00,9320,ORDER_CREATE,"{""key"": 9319, ""level"": 27493.2967, ""stop"": 27118.6393, ""atr_idx"": 9319, ""atr_end_time"": 1680580799999, ""r_confirm_time"": 1680580799999}"
2023-04-04 04:00,9320,SIGNAL,"{""key"": 9319}"
2023-04-04 11:59,9321,R_REPLACED,"{""old_key"": 9319, ""new_key"": 9321}"
2023-04-04 11:59,9321,ORDER_CANCEL,"{""key"": 9319, ""reason"": ""R_REPLACED"", ""level"": 27493.2967}"
2023-04-04 11:59,9321,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-04 12:00,9322,ORDER_CREATE,"{""key"": 9321, ""level"": 27930.8012, ""stop"": 27579.8016, ""atr_idx"": 9321, ""atr_end_time"": 1680609599999, ""r_confirm_time"": 1680609599999}"
2023-04-04 12:00,9322,SIGNAL,"{""key"": 9321}"
2023-04-04 19:59,9323,R_REPLACED,"{""old_key"": 9321, ""new_key"": 9323}"
2023-04-04 19:59,9323,ORDER_CANCEL,"{""key"": 9321, ""reason"": ""R_REPLACED"", ""level"": 27930.8012}"
2023-04-04 19:59,9323,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-04 20:00,9324,ORDER_CREATE,"{""key"": 9323, ""level"": 28125.7256, ""stop"": 27847.4064, ""atr_idx"": 9323, ""atr_end_time"": 1680638399999, ""r_confirm_time"": 1680638399999}"
2023-04-04 20:00,9324,SIGNAL,"{""key"": 9323}"
2023-04-05 11:59,9327,R_REPLACED,"{""old_key"": 9323, ""new_key"": 9327}"
2023-04-05 11:59,9327,ORDER_CANCEL,"{""key"": 9323, ""reason"": ""R_REPLACED"", ""level"": 28125.7256}"
2023-04-05 11:59,9327,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-05 12:00,9328,ORDER_CREATE,"{""key"": 9327, ""level"": 28308.1726, ""stop"": 28015.381, ""atr_idx"": 9327, ""atr_end_time"": 1680695999999, ""r_confirm_time"": 1680695999999}"
2023-04-05 12:00,9328,SIGNAL,"{""key"": 9327}"
2023-04-05 14:44,9328,R_INVALID,"{""key"": 9327, ""mode"": ""5M""}"
2023-04-05 14:44,9328,ORDER_CANCEL,"{""key"": 9327, ""reason"": ""R_INVALID"", ""level"": 28308.1726}"
2023-04-05 19:59,9329,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
2023-04-05 20:00,9330,ORDER_CREATE,"{""key"": 9329, ""level"": 28154.2501, ""stop"": 27776.42, ""atr_idx"": 9329, ""atr_end_time"": 1680724799999, ""r_confirm_time"": 1680724799999}"
2023-04-05 20:00,9330,SIGNAL,"{""key"": 9329}"
2023-04-06 03:59,9331,R_REPLACED,"{""old_key"": 9329, ""new_key"": 9331}"
2023-04-06 03:59,9331,ORDER_CANCEL,"{""key"": 9329, ""reason"": ""R_REPLACED"", ""level"": 28154.2501}"
2023-04-06 03:59,9331,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-62""}"
