time,bar_t,event,detail
2023-02-02 19:59,7458,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-02 20:00,7459,ORDER_CREATE,"{""key"": 7458, ""level"": 23739.4493, ""stop"": 23449.44, ""atr_idx"": 7458, ""atr_end_time"": 1675367999999, ""r_confirm_time"": 1675367999999}"
2023-02-02 20:00,7459,SIGNAL,"{""key"": 7458}"
2023-02-02 21:59,7459,R_INVALID,"{""key"": 7458, ""mode"": ""5M""}"
2023-02-02 21:59,7459,ORDER_CANCEL,"{""key"": 7458, ""reason"": ""R_INVALID"", ""level"": 23739.4493}"
2023-02-03 03:59,7460,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-03 04:00,7461,ORDER_CREATE,"{""key"": 7460, ""level"": 23569.6635, ""stop"": 23294.905, ""atr_idx"": 7460, ""atr_end_time"": 1675396799999, ""r_confirm_time"": 1675396799999}"
2023-02-03 04:00,7461,SIGNAL,"{""key"": 7460}"
2023-02-03 08:14,7462,R_INVALID,"{""key"": 7460, ""mode"": ""5M""}"
2023-02-03 08:14,7462,ORDER_CANCEL,"{""key"": 7460, ""reason"": ""R_INVALID"", ""level"": 23569.6635}"
2023-02-03 15:59,7463,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-03 16:00,7464,ORDER_CREATE,"{""key"": 7463, ""level"": 23489.6586, ""stop"": 23258.8136, ""atr_idx"": 7463, ""atr_end_time"": 1675439999999, ""r_confirm_time"": 1675439999999}"
2023-02-03 16:00,7464,SIGNAL,"{""key"": 7463}"
2023-02-03 19:59,7464,R_INVALID,"{""key"": 7463, ""mode"": ""5M""}"
2023-02-03 19:59,7464,ORDER_CANCEL,"{""key"": 7463, ""reason"": ""R_INVALID"", ""level"": 23489.6586}"
2023-02-03 23:59,7465,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-04 00:00,7466,ORDER_CREATE,"{""key"": 7465, ""level"": 23409.5229, ""stop"": 23152.334, ""atr_idx"": 7465, ""atr_end_time"": 1675468799999, ""r_confirm_time"": 1675468799999}"
2023-02-04 00:00,7466,SIGNAL,"{""key"": 7465}"
2023-02-04 15:59,7469,R_REPLACED,"{""old_key"": 7465, ""new_key"": 7469}"
2023-02-04 15:59,7469,ORDER_CANCEL,"{""key"": 7465, ""reason"": ""R_REPLACED"", ""level"": 23409.5229}"
2023-02-04 15:59,7469,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-04 16:00,7470,ORDER_CREATE,"{""key"": 7469, ""level"": 23363.0138, ""stop"": 23131.397, ""atr_idx"": 7469, ""atr_end_time"": 1675526399999, ""r_confirm_time"": 1675526399999}"
2023-02-04 16:00,7470,SIGNAL,"{""key"": 7469}"
2023-02-05 07:59,7473,R_REPLACED,"{""old_key"": 7469, ""new_key"": 7473}"
2023-02-05 07:59,7473,ORDER_CANCEL,"{""key"": 7469, ""reason"": ""R_REPLACED"", ""level"": 23363.0138}"
2023-02-05 07:59,7473,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-05 19:59,7476,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-05 20:00,7477,ORDER_CREATE,"{""key"": 7476, ""level"": 23157.4341, ""stop"": 22931.0, ""atr_idx"": 7476, ""atr_end_time"": 1675627199999, ""r_confirm_time"": 1675627199999}"
2023-02-05 20:00,7477,SIGNAL,"{""key"": 7476}"
2023-02-05 20:04,7477,R_INVALID,"{""key"": 7476, ""mode"": ""5M""}"
2023-02-05 20:04,7477,ORDER_CANCEL,"{""key"": 7476, ""reason"": ""R_INVALID"", ""level"": 23157.4341}"
2023-02-06 03:59,7478,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-06 04:00,7479,ORDER_CREATE,"{""key"": 7478, ""level"": 22892.7809, ""stop"": 22672.777, ""atr_idx"": 7478, ""atr_end_time"": 1675655999999, ""r_confirm_time"": 1675655999999}"
2023-02-06 04:00,7479,SIGNAL,"{""key"": 7478}"
2023-02-06 05:29,7479,R_INVALID,"{""key"": 7478, ""mode"": ""5M""}"
2023-02-06 05:29,7479,ORDER_CANCEL,"{""key"": 7478, ""reason"": ""R_INVALID"", ""level"": 22892.7809}"
2023-02-06 11:59,7480,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-06 12:00,7481,ORDER_CREATE,"{""key"": 7480, ""level"": 22747.0972, ""stop"": 22532.2, ""atr_idx"": 7480, ""atr_end_time"": 1675684799999, ""r_confirm_time"": 1675684799999}"
2023-02-06 12:00,7481,SIGNAL,"{""key"": 7480}"
2023-02-06 23:59,7483,R_REPLACED,"{""old_key"": 7480, ""new_key"": 7483}"
2023-02-06 23:59,7483,ORDER_CANCEL,"{""key"": 7480, ""reason"": ""R_REPLACED"", ""level"": 22747.0972}"
2023-02-06 23:59,7483,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-07 00:00,7484,ORDER_CREATE,"{""key"": 7483, ""level"": 22903.6639, ""stop"": 22666.795, ""atr_idx"": 7483, ""atr_end_time"": 1675727999999, ""r_confirm_time"": 1675727999999}"
2023-02-07 00:00,7484,SIGNAL,"{""key"": 7483}"
2023-02-07 07:59,7485,R_REPLACED,"{""old_key"": 7483, ""new_key"": 7485}"
2023-02-07 07:59,7485,ORDER_CANCEL,"{""key"": 7483, ""reason"": ""R_REPLACED"", ""level"": 22903.6639}"
2023-02-07 07:59,7485,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-07 08:00,7486,ORDER_CREATE,"{""key"": 7485, ""level"": 22774.1633, ""stop"": 22554.2337, ""atr_idx"": 7485, ""atr_end_time"": 1675756799999, ""r_confirm_time"": 1675756799999}"
2023-02-07 08:00,7486,SIGNAL,"{""key"": 7485}"
2023-02-07 23:59,7489,R_REPLACED,"{""old_key"": 7485, ""new_key"": 7489}"
2023-02-07 23:59,7489,ORDER_CANCEL,"{""key"": 7485, ""reason"": ""R_REPLACED"", ""level"": 22774.1633}"
2023-02-07 23:59,7489,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-08 00:00,7490,ORDER_CREATE,"{""key"": 7489, ""level"": 22973.8731, ""stop"": 22693.714, ""atr_idx"": 7489, ""atr_end_time"": 1675814399999, ""r_confirm_time"": 1675814399999}"
2023-02-08 00:00,7490,SIGNAL,"{""key"": 7489}"
2023-02-08 07:59,7491,R_REPLACED,"{""old_key"": 7489, ""new_key"": 7491}"
2023-02-08 07:59,7491,ORDER_CANCEL,"{""key"": 7489, ""reason"": ""R_REPLACED"", ""level"": 22973.8731}"
2023-02-08 07:59,7491,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-08 08:00,7492,ORDER_CREATE,"{""key"": 7491, ""level"": 23194.1395, ""stop"": 22955.2271, ""atr_idx"": 7491, ""atr_end_time"": 1675843199999, ""r_confirm_time"": 1675843199999}"
2023-02-08 08:00,7492,SIGNAL,"{""key"": 7491}"
2023-02-08 14:34,7493,R_INVALID,"{""key"": 7491, ""mode"": ""5M""}"
2023-02-08 14:34,7493,ORDER_CANCEL,"{""key"": 7491, ""reason"": ""R_INVALID"", ""level"": 23194.1395}"
2023-02-08 19:59,7494,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-08 20:00,7495,ORDER_CREATE,"{""key"": 7494, ""level"": 22999.9719, ""stop"": 22781.3503, ""atr_idx"": 7494, ""atr_end_time"": 1675886399999, ""r_confirm_time"": 1675886399999}"
2023-02-08 20:00,7495,SIGNAL,"{""key"": 7494}"
2023-02-08 20:04,7495,R_INVALID,"{""key"": 7494, ""mode"": ""5M""}"
2023-02-08 20:04,7495,ORDER_CANCEL,"{""key"": 7494, ""reason"": ""R_INVALID"", ""level"": 22999.9719}"
2023-02-09 03:59,7496,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-09 04:00,7497,ORDER_CREATE,"{""key"": 7496, ""level"": 22812.5293, ""stop"": 22594.9113, ""atr_idx"": 7496, ""atr_end_time"": 1675915199999, ""r_confirm_time"": 1675915199999}"
2023-02-09 04:00,7497,SIGNAL,"{""key"": 7496}"
2023-02-09 04:04,7497,R_INVALID,"{""key"": 7496, ""mode"": ""5M""}"
2023-02-09 04:04,7497,ORDER_CANCEL,"{""key"": 7496, ""reason"": ""R_INVALID"", ""level"": 22812.5293}"
2023-02-09 11:59,7498,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-09 12:00,7499,ORDER_CREATE,"{""key"": 7498, ""level"": 22508.7005, ""stop"": 22274.0767, ""atr_idx"": 7498, ""atr_end_time"": 1675943999999, ""r_confirm_time"": 1675943999999}"
2023-02-09 12:00,7499,SIGNAL,"{""key"": 7498}"
2023-02-09 19:24,7500,R_INVALID,"{""key"": 7498, ""mode"": ""5M""}"
2023-02-09 19:24,7500,ORDER_CANCEL,"{""key"": 7498, ""reason"": ""R_INVALID"", ""level"": 22508.7005}"
2023-02-09 23:59,7501,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-10 00:00,7502,D_DISARM,"{""day"": ""2023-02-09"", ""P0"": 20861.28, ""H1"": 23371.8}"
2023-02-10 11:59,7504,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-10 19:59,7506,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-11 00:00,7508,EXIT,"{""exit_kind"": ""dexit"", ""px"": 21618.6, ""frac"": 0.5, ""signal_id"": ""L-2023-01-12 11:59-53""}"
2023-02-16 00:00,7538,D_ARM,"{""day"": ""2023-02-15"", ""P0"": 21351.07, ""H1"": 24380.0}"
2023-02-16 00:00,7538,ORDER_CREATE,"{""key"": 7536, ""level"": 22442.6995, ""stop"": 22009.6723, ""atr_idx"": 7537, ""atr_end_time"": 1676505599999, ""r_confirm_time"": 1676491199999}"
2023-02-16 00:00,7538,SIGNAL,"{""key"": 7536}"
2023-02-16 03:59,7538,R_REPLACED,"{""old_key"": 7536, ""new_key"": 7538}"
2023-02-16 03:59,7538,ORDER_CANCEL,"{""key"": 7536, ""reason"": ""R_REPLACED"", ""level"": 22442.6995}"
2023-02-16 04:00,7539,ORDER_CREATE,"{""key"": 7538, ""level"": 23319.9947, ""stop"": 22661.9097, ""atr_idx"": 7538, ""atr_end_time"": 1676519999999, ""r_confirm_time"": 1676519999999}"
2023-02-16 04:00,7539,SIGNAL,"{""key"": 7538}"
2023-02-16 11:59,7540,R_REPLACED,"{""old_key"": 7538, ""new_key"": 7540}"
2023-02-16 11:59,7540,ORDER_CANCEL,"{""key"": 7538, ""reason"": ""R_REPLACED"", ""level"": 23319.9947}"
2023-02-16 12:00,7541,ORDER_CREATE,"{""key"": 7540, ""level"": 24472.9127, ""stop"": 24214.139, ""atr_idx"": 7540, ""atr_end_time"": 1676548799999, ""r_confirm_time"": 1676548799999}"
2023-02-16 12:00,7541,SIGNAL,"{""key"": 7540}"
2023-02-16 12:10,7541,FILL,"{""signal_id"": ""L-2023-02-16 11:59-54"", ""expected"": 24472.9127, ""entry"": 24472.9127, ""stop"": 24214.139, ""key"": 7540}"
2023-02-16 15:54,7541,EXIT,"{""exit_kind"": ""tp"", ""px"": 24990.4602, ""frac"": 0.5, ""signal_id"": ""L-2023-02-16 11:59-54""}"
2023-02-16 15:54,7541,EXIT,"{""exit_kind"": ""tp"", ""px"": 24688.618, ""frac"": 0.125, ""signal_id"": ""L-2023-02-16 11:59-54""}"
2023-02-16 20:29,7543,EXIT,"{""exit_kind"": ""stop"", ""px"": 24521.8586, ""frac"": 0.375, ""signal_id"": ""L-2023-02-16 11:59-54""}"
2023-02-18 00:00,7550,D_ARM,"{""day"": ""2023-02-17"", ""P0"": 22047.28, ""H1"": 25250.0}"
2023-02-18 08:00,7552,ORDER_CREATE,"{""key"": 7551, ""level"": 24285.0087, ""stop"": 23959.0067, ""atr_idx"": 7551, ""atr_end_time"": 1676707199999, ""r_confirm_time"": 1676707199999}"
2023-02-18 08:00,7552,SIGNAL,"{""key"": 7551}"
2023-02-19 15:59,7559,R_REPLACED,"{""old_key"": 7551, ""new_key"": 7559}"
2023-02-19 15:59,7559,ORDER_CANCEL,"{""key"": 7551, ""reason"": ""R_REPLACED"", ""level"": 24285.0087}"
2023-02-19 16:00,7560,ORDER_CREATE,"{""key"": 7559, ""level"": 24722.0491, ""stop"": 24443.1499, ""atr_idx"": 7559, ""atr_end_time"": 1676822399999, ""r_confirm_time"": 1676822399999}"
2023-02-19 16:00,7560,SIGNAL,"{""key"": 7559}"
2023-02-19 16:50,7560,FILL,"{""signal_id"": ""L-2023-02-19 15:59-55"", ""expected"": 24722.0491, ""entry"": 24722.0491, ""stop"": 24443.1499, ""key"": 7559}"
2023-02-19 17:09,7560,EXIT,"{""exit_kind"": ""stop"", ""px"": 24443.1499, ""frac"": 1.0, ""signal_id"": ""L-2023-02-19 15:59-55""}"
2023-03-15 00:00,7700,D_ARM,"{""day"": ""2023-03-14"", ""P0"": 20270.6, ""H1"": 26386.87}"
2023-03-15 00:00,7700,ORDER_CREATE,"{""key"": 7699, ""level"": 24721.6162, ""stop"": 24149.334, ""atr_idx"": 7699, ""atr_end_time"": 1678838399999, ""r_confirm_time"": 1678838399999}"
2023-03-15 00:00,7700,SIGNAL,"{""key"": 7699}"
2023-03-15 00:00,7700,FILL,"{""signal_id"": ""L-2023-03-14 23:59-56"", ""expected"": 24721.6162, ""entry"": 24721.6162, ""stop"": 24149.334, ""key"": 7699}"
2023-03-15 07:59,7701,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-14 23:59-56""}"
2023-03-15 16:14,7704,EXIT,"{""exit_kind"": ""stop"", ""px"": 24149.334, ""frac"": 1.0, ""signal_id"": ""L-2023-03-14 23:59-56""}"
2023-03-18 00:00,7718,D_ARM,"{""day"": ""2023-03-17"", ""P0"": 23896.95, ""H1"": 27756.84}"
2023-03-18 00:00,7718,ORDER_CREATE,"{""key"": 7716, ""level"": 26231.0879, ""stop"": 25834.7625, ""atr_idx"": 7717, ""atr_end_time"": 1679097599999, ""r_confirm_time"": 1679083199999}"
2023-03-18 00:00,7718,SIGNAL,"{""key"": 7716}"
2023-03-18 03:59,7718,R_REPLACED,"{""old_key"": 7716, ""new_key"": 7718}"
2023-03-18 03:59,7718,ORDER_CANCEL,"{""key"": 7716, ""reason"": ""R_REPLACED"", ""level"": 26231.0879}"
2023-03-18 04:00,7719,ORDER_CREATE,"{""key"": 7718, ""level"": 26686.9839, ""stop"": 26171.25, ""atr_idx"": 7718, ""atr_end_time"": 1679111999999, ""r_confirm_time"": 1679111999999}"
2023-03-18 04:00,7719,SIGNAL,"{""key"": 7718}"
2023-03-18 16:30,7722,FILL,"{""signal_id"": ""L-2023-03-18 03:59-57"", ""expected"": 26686.9839, ""entry"": 26686.9839, ""stop"": 26171.25, ""key"": 7718}"
2023-03-18 23:59,7723,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-19 15:59,7727,EXIT,"{""exit_kind"": ""tp"", ""px"": 27718.4517, ""frac"": 0.5, ""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-19 15:59,7727,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-19 23:59,7729,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-20 00:00,7730,D_ARM,"{""day"": ""2023-03-19"", ""P0"": 24890.0, ""H1"": 28390.1}"
2023-03-20 00:00,7730,ORDER_CREATE,"{""key"": 7729, ""level"": 27480.6474, ""stop"": 27008.73, ""atr_idx"": 7729, ""atr_end_time"": 1679270399999, ""r_confirm_time"": 1679270399999}"
2023-03-20 00:00,7730,SIGNAL,"{""key"": 7729}"
2023-03-20 07:59,7731,R_REPLACED,"{""old_key"": 7729, ""new_key"": 7731}"
2023-03-20 07:59,7731,ORDER_CANCEL,"{""key"": 7729, ""reason"": ""R_REPLACED"", ""level"": 27480.6474}"
2023-03-20 07:59,7731,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-20 08:00,7732,ORDER_CREATE,"{""key"": 7731, ""level"": 27472.1166, ""stop"": 27039.2382, ""atr_idx"": 7731, ""atr_end_time"": 1679299199999, ""r_confirm_time"": 1679299199999}"
2023-03-20 08:00,7732,SIGNAL,"{""key"": 7731}"
2023-03-20 15:59,7733,R_REPLACED,"{""old_key"": 7731, ""new_key"": 7733}"
2023-03-20 15:59,7733,ORDER_CANCEL,"{""key"": 7731, ""reason"": ""R_REPLACED"", ""level"": 27472.1166}"
2023-03-20 15:59,7733,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-20 16:00,7734,ORDER_CREATE,"{""key"": 7733, ""level"": 27539.3662, ""stop"": 27058.58, ""atr_idx"": 7733, ""atr_end_time"": 1679327999999, ""r_confirm_time"": 1679327999999}"
2023-03-20 16:00,7734,SIGNAL,"{""key"": 7733}"
2023-03-20 23:59,7735,R_REPLACED,"{""old_key"": 7733, ""new_key"": 7735}"
2023-03-20 23:59,7735,ORDER_CANCEL,"{""key"": 7733, ""reason"": ""R_REPLACED"", ""level"": 27539.3662}"
2023-03-20 23:59,7735,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-21 00:00,7736,ORDER_CREATE,"{""key"": 7735, ""level"": 27701.5047, ""stop"": 27362.665, ""atr_idx"": 7735, ""atr_end_time"": 1679356799999, ""r_confirm_time"": 1679356799999}"
2023-03-21 00:00,7736,SIGNAL,"{""key"": 7735}"
2023-03-21 07:09,7737,R_INVALID,"{""key"": 7735, ""mode"": ""5M""}"
2023-03-21 07:09,7737,ORDER_CANCEL,"{""key"": 7735, ""reason"": ""R_INVALID"", ""level"": 27701.5047}"
2023-03-21 11:59,7738,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-21 12:00,7739,ORDER_CREATE,"{""key"": 7738, ""level"": 27579.2322, ""stop"": 27206.136, ""atr_idx"": 7738, ""atr_end_time"": 1679399999999, ""r_confirm_time"": 1679399999999}"
2023-03-21 12:00,7739,SIGNAL,"{""key"": 7738}"
2023-03-21 19:59,7740,R_REPLACED,"{""old_key"": 7738, ""new_key"": 7740}"
2023-03-21 19:59,7740,ORDER_CANCEL,"{""key"": 7738, ""reason"": ""R_REPLACED"", ""level"": 27579.2322}"
2023-03-21 19:59,7740,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-21 20:00,7741,ORDER_CREATE,"{""key"": 7740, ""level"": 27719.7004, ""stop"": 27300.3525, ""atr_idx"": 7740, ""atr_end_time"": 1679428799999, ""r_confirm_time"": 1679428799999}"
2023-03-21 20:00,7741,SIGNAL,"{""key"": 7740}"
2023-03-22 15:59,7745,R_REPLACED,"{""old_key"": 7740, ""new_key"": 7745}"
2023-03-22 15:59,7745,ORDER_CANCEL,"{""key"": 7740, ""reason"": ""R_REPLACED"", ""level"": 27719.7004}"
2023-03-22 15:59,7745,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-22 16:00,7746,ORDER_CREATE,"{""key"": 7745, ""level"": 28188.3517, ""stop"": 27818.294, ""atr_idx"": 7745, ""atr_end_time"": 1679500799999, ""r_confirm_time"": 1679500799999}"
2023-03-22 16:00,7746,SIGNAL,"{""key"": 7745}"
2023-03-22 18:39,7746,R_INVALID,"{""key"": 7745, ""mode"": ""5M""}"
2023-03-22 18:39,7746,ORDER_CANCEL,"{""key"": 7745, ""reason"": ""R_INVALID"", ""level"": 28188.3517}"
2023-03-22 19:54,7746,EXIT,"{""exit_kind"": ""stop"", ""px"": 26740.3579, ""frac"": 0.5, ""signal_id"": ""L-2023-03-18 03:59-57""}"
2023-03-23 00:00,7748,ORDER_CREATE,"{""key"": 7747, ""level"": 27235.0568, ""stop"": 26540.14, ""atr_idx"": 7747, ""atr_end_time"": 1679529599999, ""r_confirm_time"": 1679529599999}"
2023-03-23 00:00,7748,SIGNAL,"{""key"": 7747}"
2023-03-23 00:00,7748,FILL,"{""signal_id"": ""L-2023-03-22 23:59-58"", ""expected"": 27235.0568, ""entry"": 27235.0568, ""stop"": 26540.14, ""key"": 7747}"
2023-03-23 07:59,7749,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-22 23:59-58""}"
2023-03-23 15:19,7751,EXIT,"{""exit_kind"": ""tp"", ""px"": 28624.8904, ""frac"": 0.5, ""signal_id"": ""L-2023-03-22 23:59-58""}"
2023-03-23 23:59,7753,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-22 23:59-58""}"
2023-03-24 15:59,7757,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-22 23:59-58""}"
2023-03-24 21:24,7759,EXIT,"{""exit_kind"": ""stop"", ""px"": 27289.5269, ""frac"": 0.5, ""signal_id"": ""L-2023-03-22 23:59-58""}"
2023-03-30 00:00,7790,D_ARM,"{""day"": ""2023-03-29"", ""P0"": 26508.14, ""H1"": 28650.0}"
2023-03-30 00:00,7790,ORDER_CREATE,"{""key"": 7787, ""level"": 27727.2562, ""stop"": 27251.6989, ""atr_idx"": 7789, ""atr_end_time"": 1680134399999, ""r_confirm_time"": 1680105599999}"
2023-03-30 00:00,7790,SIGNAL,"{""key"": 7787}"
2023-03-30 03:59,7790,R_REPLACED,"{""old_key"": 7787, ""new_key"": 7790}"
2023-03-30 03:59,7790,ORDER_CANCEL,"{""key"": 7787, ""reason"": ""R_REPLACED"", ""level"": 27727.2562}"
2023-03-30 04:00,7791,ORDER_CREATE,"{""key"": 7790, ""level"": 28456.0235, ""stop"": 28035.1415, ""atr_idx"": 7790, ""atr_end_time"": 1680148799999, ""r_confirm_time"": 1680148799999}"
2023-03-30 04:00,7791,SIGNAL,"{""key"": 7790}"
2023-03-30 04:00,7791,FILL,"{""signal_id"": ""L-2023-03-30 03:59-59"", ""expected"": 28456.0235, ""entry"": 28456.0235, ""stop"": 28035.1415, ""key"": 7790}"
2023-03-30 11:59,7792,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-03-30 03:59-59""}"
2023-03-30 16:19,7794,EXIT,"{""exit_kind"": ""stop"", ""px"": 28035.1415, ""frac"": 1.0, ""signal_id"": ""L-2023-03-30 03:59-59""}"
2023-04-27 00:00,7958,D_ARM,"{""day"": ""2023-04-26"", ""P0"": 26942.82, ""H1"": 30036.0}"
2023-04-27 04:00,7959,ORDER_CREATE,"{""key"": 7958, ""level"": 27821.2942, ""stop"": 27118.4, ""atr_idx"": 7958, ""atr_end_time"": 1682567999999, ""r_confirm_time"": 1682567999999}"
2023-04-27 04:00,7959,SIGNAL,"{""key"": 7958}"
2023-04-27 11:59,7960,R_REPLACED,"{""old_key"": 7958, ""new_key"": 7960}"
2023-04-27 11:59,7960,ORDER_CANCEL,"{""key"": 7958, ""reason"": ""R_REPLACED"", ""level"": 27821.2942}"
2023-04-27 12:00,7961,ORDER_CREATE,"{""key"": 7960, ""level"": 28665.1611, ""stop"": 28280.2041, ""atr_idx"": 7960, ""atr_end_time"": 1682596799999, ""r_confirm_time"": 1682596799999}"
2023-04-27 12:00,7961,SIGNAL,"{""key"": 7960}"
2023-04-27 12:35,7961,FILL,"{""signal_id"": ""L-2023-04-27 11:59-60"", ""expected"": 28665.1611, ""entry"": 28665.1611, ""stop"": 28280.2041, ""key"": 7960}"
2023-04-27 15:24,7961,EXIT,"{""exit_kind"": ""tp"", ""px"": 29435.075, ""frac"": 0.5, ""signal_id"": ""L-2023-04-27 11:59-60""}"
2023-04-27 23:59,7963,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-04-27 11:59-60""}"
2023-04-29 03:59,7970,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-04-27 11:59-60""}"
2023-04-30 03:59,7976,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-04-27 11:59-60""}"
2023-04-30 23:59,7981,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-04-27 11:59-60""}"
2023-05-01 01:39,7982,EXIT,"{""exit_kind"": ""stop"", ""px"": 28722.4914, ""frac"": 0.5, ""signal_id"": ""L-2023-04-27 11:59-60""}"
2023-06-24 00:00,8306,D_ARM,"{""day"": ""2023-06-23"", ""P0"": 28257.99, ""H1"": 31431.94}"
2023-06-24 00:00,8306,ORDER_CREATE,"{""key"": 8305, ""level"": 30355.1916, ""stop"": 29811.3967, ""atr_idx"": 8305, ""atr_end_time"": 1687564799999, ""r_confirm_time"": 1687564799999}"
2023-06-24 00:00,8306,SIGNAL,"{""key"": 8305}"
2023-06-24 15:30,8309,FILL,"{""signal_id"": ""L-2023-06-23 23:59-61"", ""expected"": 30355.1916, ""entry"": 30355.1916, ""stop"": 29811.3967, ""key"": 8305}"
2023-06-24 19:59,8310,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-25 03:59,8312,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-26 07:59,8319,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-26 15:59,8321,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-26 23:59,8323,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-27 19:59,8328,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-28 07:59,8331,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-06-28 19:34,8334,EXIT,"{""exit_kind"": ""stop"", ""px"": 29811.3967, ""frac"": 1.0, ""signal_id"": ""L-2023-06-23 23:59-61""}"
2023-10-21 00:00,9020,D_ARM,"{""day"": ""2023-10-20"", ""P0"": 27112.66, ""H1"": 30207.55}"
2023-10-21 00:00,9020,ORDER_CREATE,"{""key"": 9018, ""level"": 29464.3302, ""stop"": 29126.7568, ""atr_idx"": 9019, ""atr_end_time"": 1697846399999, ""r_confirm_time"": 1697831999999}"
2023-10-21 00:00,9020,SIGNAL,"{""key"": 9018}"
2023-10-21 02:35,9020,FILL,"{""signal_id"": ""L-2023-10-20 19:59-62"", ""expected"": 29464.3302, ""entry"": 29464.3302, ""stop"": 29126.7568, ""key"": 9018}"
2023-10-21 03:59,9020,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-62""}"
2023-10-21 17:49,9024,EXIT,"{""exit_kind"": ""tp"", ""px"": 30139.477, ""frac"": 0.5, ""signal_id"": ""L-2023-10-20 19:59-62""}"
2023-10-22 11:59,9028,R_CONFIRM_POS_FROZEN,"{""signal_id"": ""L-2023-10-20 19:59-62""}"
