version,stop_id,group,src,entry_time,entry_px,stop_px,stop_dist_pct,year,stopped,censored,max_R,bars_to_exit
V2,S6,BASE_S6,0.236-60,2022-02-11 17:00,43577.91,37778.49,13.3082,2022,1,0,0.2023,2815
V2,S6,BASE_S6,0.236-60,2022-02-13 09:50,42339.83,36705.17,13.3082,2022,1,0,0.4280,2510
V2,S6,BASE_S6,0.236-60,2022-02-09 10:05,43377.43,37604.69,13.3082,2022,1,0,0.4233,3475
V2,S6,BASE_S6,0.236-60,2022-02-08 05:10,44370.90,38465.95,13.3082,2022,1,0,0.2456,3494
V2,S6,BASE_S6,0.236-60,2022-02-16 08:10,44218.95,38334.22,13.3082,2022,1,0,0.0268,1155
V2,S6,BASE_S6,0.236-60,2022-02-07 01:05,41741.23,36186.24,13.3082,2022,1,0,0.7344,4918
V2,S6,BASE_S6,0.236-60,2022-02-14 03:30,41855.21,36285.05,13.3082,2022,1,0,0.5199,2873
V2,S6,BASE_S6,0.236-60,2022-02-09 08:20,43473.81,37688.24,13.3082,2022,1,0,0.4057,3496
V2,S6,BASE_S6,0.236-60,2022-02-10 00:35,44116.09,38245.05,13.3082,2022,1,0,0.2904,2976
V2,S6,BASE_S6,0.236-60,2022-02-07 12:35,42600.00,36930.72,13.3082,2022,1,0,0.5681,4144
V2,S6,BASE_S6,0.236-60,2022-02-13 11:25,42590.25,36922.27,13.3082,2022,1,0,0.3813,2430
V2,S6,BASE_S6,0.236-60,2022-02-09 13:15,44356.29,38453.28,13.3082,2022,1,0,0.2481,3109
V2,S6,BASE_S6,0.236-60,2022-02-07 03:25,42571.45,36905.97,13.3082,2022,1,0,0.5736,4255
V2,S6,BASE_S6,0.236-60,2022-02-13 08:10,42339.79,36705.14,13.3082,2022,1,0,0.4280,2530
V2,S6,BASE_S6,0.236-60,2022-02-07 02:35,42436.14,36788.67,13.3082,2022,1,0,0.5994,4325
V2,S6,BASE_S6,0.236-60,2022-02-14 14:35,42607.18,36936.95,13.3082,2022,1,0,0.3782,2104
V2,S6,BASE_S6,0.236-60,2022-02-11 00:35,42857.14,37153.64,13.3082,2022,1,0,0.3321,3136
V2,S6,BASE_S6,0.236-60,2022-02-10 06:20,43819.00,37987.49,13.3082,2022,1,0,0.3433,3231
V2,S6,BASE_S6,0.236-60,2022-02-10 11:10,44707.00,38757.32,13.3082,2022,1,0,0.1872,2825
V2,S6,BASE_S6,0.236-60,2022-02-11 22:50,42125.94,36519.75,13.3082,2022,1,0,0.4683,2931
V2,S6,BASE_S6,0.236-61,2022-03-09 01:40,39119.38,34741.00,11.1924,2022,0,1,2.0716,17280
V2,S6,BASE_S6,0.236-61,2022-03-06 09:45,38870.44,34519.92,11.1924,2022,0,1,2.1421,17280
V2,S6,BASE_S6,0.236-61,2022-03-05 08:10,39017.65,34650.65,11.1924,2022,0,1,2.1003,17280
V2,S6,BASE_S6,0.236-61,2022-03-02 19:35,43499.13,38630.55,11.1924,2022,1,0,0.1809,611
V2,S6,BASE_S6,0.236-61,2022-03-05 00:00,39148.65,34766.99,11.1924,2022,0,1,2.0634,17280
V2,S6,BASE_S6,0.236-61,2022-02-28 18:05,41351.48,36723.27,11.1924,2022,0,1,1.4775,17280
V2,S6,BASE_S6,0.236-61,2022-03-08 02:55,38699.91,34368.47,11.1924,2022,0,1,2.1909,17280
V2,S6,BASE_S6,0.236-61,2022-03-05 17:45,39527.81,35103.71,11.1924,2022,0,1,1.9579,17280
V2,S6,BASE_S6,0.236-61,2022-03-08 11:00,39063.62,34691.48,11.1924,2022,0,1,2.0874,17280
V2,S6,BASE_S6,0.236-61,2022-02-27 19:40,38292.73,34006.87,11.1924,2022,0,1,2.3092,17280
V2,S6,BASE_S6,0.236-61,2022-03-05 16:55,39403.79,34993.57,11.1924,2022,0,1,1.9922,17280
V2,S6,BASE_S6,0.236-61,2022-02-27 13:30,39607.80,35174.75,11.1924,2022,0,1,1.9359,17280
V2,S6,BASE_S6,0.236-61,2022-03-01 14:20,44599.86,39608.08,11.1924,2022,1,0,0.1603,934
V2,S6,BASE_S6,0.236-61,2022-03-07 19:00,37979.79,33728.95,11.1924,2022,0,1,2.4019,17280
V2,S6,BASE_S6,0.236-61,2022-03-03 22:50,42513.29,37755.05,11.1924,2022,1,0,0.0195,911
V2,S6,BASE_S6,0.236-61,2022-03-07 14:40,39130.74,34751.08,11.1924,2022,0,1,2.0685,17280
V2,S6,BASE_S6,0.236-61,2022-03-05 14:40,39094.09,34718.54,11.1924,2022,0,1,2.0788,17280
V2,S6,BASE_S6,0.236-61,2022-03-08 22:35,38519.91,34208.62,11.1924,2022,0,1,2.2429,17280
V2,S6,BASE_S6,0.236-61,2022-03-03 02:55,43726.71,38832.66,11.1924,2022,1,0,0.0765,522
V2,S6,BASE_S6,0.236-61,2022-03-03 15:30,43094.13,38270.88,11.1924,2022,1,0,0.0000,798
V2,S6,BASE_S6,0.236-62,2022-04-11 09:40,41960.01,41366.44,1.4146,2022,1,0,0.0000,4
V2,S6,BASE_S6,0.236-62,2022-04-12 02:30,39332.03,38775.63,1.4146,2022,1,0,4.0066,1750
V2,S6,BASE_S6,0.236-62,2022-04-16 02:40,40554.62,39980.93,1.4146,2022,1,0,0.2526,473
V2,S6,BASE_S6,0.236-62,2022-04-08 10:30,43536.12,42920.25,1.4146,2022,1,0,0.1235,35
V2,S6,BASE_S6,0.236-62,2022-04-10 04:55,42741.42,42136.79,1.4146,2022,1,0,1.1063,214
V2,S6,BASE_S6,0.236-62,2022-04-17 07:15,40334.70,39764.12,1.4146,2022,1,0,0.4574,193
V2,S6,BASE_S6,0.236-62,2022-04-09 06:35,42473.80,41872.96,1.4146,2022,1,0,1.5586,482
V2,S6,BASE_S6,0.236-62,2022-04-14 12:25,41050.00,40469.30,1.4146,2022,1,0,0.4305,19
V2,S6,BASE_S6,0.236-62,2022-04-09 00:10,42292.64,41694.36,1.4146,2022,1,0,1.8681,693
V2,S6,BASE_S6,0.236-62,2022-04-14 17:20,39862.12,39298.22,1.4146,2022,1,0,1.7880,995
V2,S6,BASE_S6,0.236-62,2022-04-16 09:20,40407.01,39835.40,1.4146,2022,1,0,0.5118,393
V2,S6,BASE_S6,0.236-62,2022-04-15 10:20,40142.00,39574.14,1.4146,2022,1,0,1.2826,734
V2,S6,BASE_S6,0.236-62,2022-04-16 23:40,40439.26,39867.20,1.4146,2022,1,0,0.2734,221
V2,S6,BASE_S6,0.236-62,2022-04-11 12:50,41221.00,40637.88,1.4146,2022,1,0,0.0050,37
V2,S6,BASE_S6,0.236-62,2022-04-09 02:30,42371.97,41772.57,1.4146,2022,1,0,1.7323,550
V2,S6,BASE_S6,0.236-62,2022-04-16 05:40,40426.44,39854.56,1.4146,2022,1,0,0.4776,437
V2,S6,BASE_S6,0.236-62,2022-04-11 21:30,39700.01,39138.41,1.4146,2022,1,0,3.3143,1809
V2,S6,BASE_S6,0.236-62,2022-04-12 18:15,39840.01,39276.43,1.4146,2022,1,0,0.0000,20
V2,S6,BASE_S6,0.236-62,2022-04-10 14:25,42617.94,42015.06,1.4146,2022,1,0,1.3143,100
V2,S6,BASE_S6,0.236-62,2022-04-10 21:40,43047.99,42439.02,1.4146,2022,1,0,0.1131,7
V2,S6,BASE_S6,0.236-63,2022-07-18 19:25,21669.00,19611.79,9.4938,2022,1,0,1.7219,11860
V2,S6,BASE_S6,0.236-63,2022-07-16 09:20,20598.43,18642.86,9.4938,2022,1,0,2.3588,15180
V2,S6,BASE_S6,0.236-63,2022-07-18 12:25,21913.87,19833.41,9.4938,2022,1,0,1.5850,11559
V2,S6,BASE_S6,0.236-63,2022-07-14 07:05,20014.62,18114.47,9.4938,2022,0,1,2.7349,17280
V2,S6,BASE_S6,0.236-63,2022-07-20 15:00,24191.35,21894.67,9.4938,2022,1,0,0.0372,1291
V2,S6,BASE_S6,0.236-63,2022-07-19 21:50,23669.78,21422.62,9.4938,2022,1,0,0.2701,1751
V2,S6,BASE_S6,0.236-63,2022-07-13 22:05,19967.56,18071.88,9.4938,2022,0,1,2.7662,17280
V2,S6,BASE_S6,0.236-63,2022-07-21 03:25,22770.07,20608.33,9.4938,2022,1,0,1.1293,10523
V2,S6,BASE_S6,0.236-63,2022-07-11 08:50,20520.95,18572.73,9.4938,2022,1,0,2.4075,16626
V2,S6,BASE_S6,0.236-63,2022-07-19 17:55,23413.85,21190.99,9.4938,2022,1,0,0.3882,1803
V2,S6,BASE_S6,0.236-63,2022-07-11 10:45,20592.84,18637.80,9.4938,2022,1,0,2.3623,16603
V2,S6,BASE_S6,0.236-63,2022-07-19 20:00,23399.88,21178.35,9.4938,2022,1,0,0.3947,1778
V2,S6,BASE_S6,0.236-63,2022-07-14 18:45,20679.35,18716.10,9.4938,2022,1,0,2.3084,15568
V2,S6,BASE_S6,0.236-63,2022-07-20 07:50,23495.24,21264.65,9.4938,2022,1,0,0.3504,1631
V2,S6,BASE_S6,0.236-63,2022-07-13 16:10,19454.97,17607.96,9.4938,2022,0,1,3.1166,17280
V2,S6,BASE_S6,0.236-63,2022-07-13 08:35,19825.59,17943.39,9.4938,2022,0,1,2.8614,17280
V2,S6,BASE_S6,0.236-63,2022-07-13 02:10,19505.70,17653.87,9.4938,2022,0,1,3.0811,17280
V2,S6,BASE_S6,0.236-63,2022-07-14 10:25,19781.26,17903.27,9.4938,2022,0,1,2.8914,17280
V2,S6,BASE_S6,0.236-63,2022-07-12 00:35,19824.88,17942.75,9.4938,2022,0,1,2.8619,17280
V2,S6,BASE_S6,0.236-63,2022-07-12 19:50,19494.32,17643.57,9.4938,2022,0,1,3.0890,17280
V2,S6,BASE_S6,0.236-64,2022-07-18 15:40,22375.65,19976.36,10.7228,2022,1,0,1.1819,11394
V2,S6,BASE_S6,0.236-64,2022-07-22 23:20,22674.81,20243.44,10.7228,2022,1,0,1.0432,10079
V2,S6,BASE_S6,0.236-64,2022-07-23 08:35,22845.51,20395.83,10.7228,2022,1,0,0.9658,9967
V2,S6,BASE_S6,0.236-64,2022-07-21 22:25,23043.89,20572.94,10.7228,2022,1,0,0.8772,10295
V2,S6,BASE_S6,0.236-64,2022-07-23 06:55,22897.35,20442.12,10.7228,2022,1,0,0.9425,9987
V2,S6,BASE_S6,0.236-64,2022-07-25 10:30,22041.62,19678.14,10.7228,2022,1,0,1.3411,9947
V2,S6,BASE_S6,0.236-64,2022-07-24 10:00,22618.27,20192.96,10.7228,2022,1,0,1.0692,9663
V2,S6,BASE_S6,0.236-64,2022-07-20 14:00,23781.35,21231.33,10.7228,2022,1,0,0.1943,1560
V2,S6,BASE_S6,0.236-64,2022-07-23 22:10,22294.35,19903.77,10.7228,2022,1,0,1.2202,10002
V2,S6,BASE_S6,0.236-64,2022-07-21 05:35,22861.24,20409.88,10.7228,2022,1,0,0.9587,10579
V2,S6,BASE_S6,0.236-64,2022-07-24 14:25,22754.43,20314.52,10.7228,2022,1,0,1.0070,9609
V2,S6,BASE_S6,0.236-64,2022-07-20 10:35,23626.08,21092.71,10.7228,2022,1,0,0.2568,1604
V2,S6,BASE_S6,0.236-64,2022-07-17 04:05,21331.91,19044.53,10.7228,2022,1,0,1.6960,14847
V2,S6,BASE_S6,0.236-64,2022-07-17 22:55,20999.19,18747.49,10.7228,2022,1,0,1.8706,14647
V2,S6,BASE_S6,0.236-64,2022-07-19 15:15,22755.89,20315.82,10.7228,2022,1,0,1.0063,11039
V2,S6,BASE_S6,0.236-64,2022-07-25 02:25,22049.19,19684.90,10.7228,2022,1,0,1.3375,10044
V2,S6,BASE_S6,0.236-64,2022-07-20 18:30,23788.61,21237.81,10.7228,2022,1,0,0.0633,1506
V2,S6,BASE_S6,0.236-64,2022-07-19 23:35,23375.58,20869.07,10.7228,2022,1,0,0.3595,1771
V2,S6,BASE_S6,0.236-64,2022-07-16 10:15,20636.44,18423.64,10.7228,2022,0,1,2.0675,17280
V2,S6,BASE_S6,0.236-64,2022-07-19 10:40,21931.74,19580.05,10.7228,2022,1,0,1.3946,11678
V2,S6,BASE_S6,0.236-65,2022-09-16 19:45,19641.44,19022.11,3.1532,2022,1,0,0.8841,654
V2,S6,BASE_S6,0.236-65,2022-09-13 17:25,20812.89,20156.62,3.1532,2022,1,0,0.1541,20
V2,S6,BASE_S6,0.236-65,2022-09-16 18:15,19463.82,18850.09,3.1532,2022,1,0,1.1816,674
V2,S6,BASE_S6,0.236-65,2022-09-14 09:50,20325.61,19684.71,3.1532,2022,1,0,0.1005,101
V2,S6,BASE_S6,0.236-65,2022-09-20 03:55,19367.08,18756.40,3.1532,2022,1,0,0.3634,168
V2,S6,BASE_S6,0.236-65,2022-09-16 05:35,19766.18,19142.92,3.1532,2022,1,0,0.6784,824
V2,S6,BASE_S6,0.236-65,2022-09-14 19:35,19874.61,19247.93,3.1532,2022,1,0,0.8278,1232
V2,S6,BASE_S6,0.236-65,2022-09-19 15:10,19281.86,18673.87,3.1532,2022,1,0,1.0118,610
V2,S6,BASE_S6,0.236-65,2022-09-15 02:00,20194.61,19557.84,3.1532,2022,1,0,0.2130,159
V2,S6,BASE_S6,0.236-65,2022-09-16 22:35,19756.53,19133.57,3.1532,2022,1,0,0.6942,620
V2,S6,BASE_S6,0.236-65,2022-09-19 05:00,18813.88,18220.64,3.1532,2022,1,0,1.9252,783
V2,S6,BASE_S6,0.236-65,2022-09-13 21:15,20214.34,19576.95,3.1532,2022,1,0,0.5132,504
V2,S6,BASE_S6,0.236-65,2022-09-16 04:25,19795.97,19171.77,3.1532,2022,1,0,0.6297,838
V2,S6,BASE_S6,0.236-65,2022-09-18 16:20,19704.23,19082.92,3.1532,2022,1,0,0.0944,119
V2,S6,BASE_S6,0.236-65,2022-09-11 23:30,21644.96,20962.46,3.1532,2022,1,0,1.6909,471
V2,S6,BASE_S6,0.236-65,2022-09-17 03:35,19906.94,19279.24,3.1532,2022,1,0,0.4494,560
V2,S6,BASE_S6,0.236-65,2022-09-18 01:10,20021.73,19390.41,3.1532,2022,1,0,0.1274,250
V2,S6,BASE_S6,0.236-65,2022-09-10 20:10,21566.14,20886.12,3.1532,2022,1,0,1.8130,800
V2,S6,BASE_S6,0.236-65,2022-09-17 19:25,20020.55,19389.27,3.1532,2022,1,0,0.1983,319
V2,S6,BASE_S6,0.236-65,2022-09-11 07:25,21546.93,20867.52,3.1532,2022,1,0,1.8429,665
V2,S6,BASE_S6,0.236-66,2022-09-23 02:10,19337.39,18487.95,4.3927,2022,1,0,1.2343,1446
V2,S6,BASE_S6,0.236-66,2022-09-28 04:25,18773.68,17949.01,4.3927,2022,1,0,3.2825,11988
V2,S6,BASE_S6,0.236-66,2022-09-23 05:50,19365.72,18515.04,4.3927,2022,1,0,1.1992,1401
V2,S6,BASE_S6,0.236-66,2022-09-24 23:00,18886.34,18056.72,4.3927,2022,1,0,3.1271,12916
V2,S6,BASE_S6,0.236-66,2022-09-29 14:00,18993.22,18158.90,4.3927,2022,1,0,2.9814,11584
V2,S6,BASE_S6,0.236-66,2022-09-25 21:50,18803.84,17977.84,4.3927,2022,1,0,3.2407,12643
V2,S6,BASE_S6,0.236-66,2022-09-25 04:05,19046.02,18209.38,4.3927,2022,1,0,1.7080,5285
V2,S6,BASE_S6,0.236-66,2022-09-30 01:05,19488.95,18632.86,4.3927,2022,1,0,1.1518,3857
V2,S6,BASE_S6,0.236-66,2022-09-24 21:40,19011.03,18175.93,4.3927,2022,1,0,2.9573,12932
V2,S6,BASE_S6,0.236-66,2022-10-01 22:45,19323.82,18474.98,4.3927,2022,1,0,1.3562,3333
V2,S6,BASE_S6,0.236-66,2022-09-28 11:40,18901.14,18070.87,4.3927,2022,1,0,3.1068,11900
V2,S6,BASE_S6,0.236-66,2022-09-25 10:20,18995.96,18161.52,4.3927,2022,1,0,2.9777,12780
V2,S6,BASE_S6,0.236-66,2022-09-27 07:20,20219.40,19331.22,4.3927,2022,1,0,0.1874,111
V2,S6,BASE_S6,0.236-66,2022-09-28 17:05,19484.89,18628.97,4.3927,2022,1,0,1.1568,4241
V2,S6,BASE_S6,0.236-66,2022-09-29 00:20,19463.91,18608.92,4.3927,2022,1,0,1.1826,4154
V2,S6,BASE_S6,0.236-66,2022-09-26 13:20,19105.13,18265.90,4.3927,2022,1,0,1.6323,4886
V2,S6,BASE_S6,0.236-66,2022-09-29 00:45,19502.40,18645.71,4.3927,2022,1,0,1.1353,4149
V2,S6,BASE_S6,0.236-66,2022-09-25 18:25,18970.03,18136.73,4.3927,2022,1,0,3.0129,12683
V2,S6,BASE_S6,0.236-66,2022-09-25 02:50,18955.74,18123.07,4.3927,2022,1,0,3.0323,12870
V2,S6,BASE_S6,0.236-66,2022-09-30 15:10,20110.68,19227.27,4.3927,2022,1,0,0.0564,243
V2,S6,BASE_S6,0.236-67,2023-01-15 13:25,20718.04,18613.46,10.1582,2023,0,1,2.6936,17280
V2,S6,BASE_S6,0.236-67,2023-01-12 18:15,18817.35,16905.85,10.1582,2023,0,1,3.3652,17280
V2,S6,BASE_S6,0.236-67,2023-01-12 20:00,18885.35,16966.94,10.1582,2023,0,1,3.3177,17280
V2,S6,BASE_S6,0.236-67,2023-01-09 13:00,17249.40,15497.17,10.1582,2023,0,1,4.5660,17280
V2,S6,BASE_S6,0.236-67,2023-01-09 22:10,17173.69,15429.16,10.1582,2023,0,1,4.6295,17280
V2,S6,BASE_S6,0.236-67,2023-01-15 16:25,20911.53,18787.30,10.1582,2023,0,1,2.5776,17280
V2,S6,BASE_S6,0.236-67,2023-01-13 05:50,18814.89,16903.64,10.1582,2023,0,1,3.3670,17280
V2,S6,BASE_S6,0.236-67,2023-01-14 09:20,20467.59,18388.45,10.1582,2023,0,1,2.8470,17280
V2,S6,BASE_S6,0.236-67,2023-01-11 01:25,17457.33,15683.98,10.1582,2023,0,1,4.3943,17280
V2,S6,BASE_S6,0.236-67,2023-01-09 13:45,17269.76,15515.47,10.1582,2023,0,1,4.5490,17280
V2,S6,BASE_S6,0.236-67,2023-01-13 19:00,19293.25,17333.41,10.1582,2023,0,1,3.6195,17280
V2,S6,BASE_S6,0.236-67,2023-01-08 18:45,16924.58,15205.35,10.1582,2023,0,1,4.8425,17280
V2,S6,BASE_S6,0.236-67,2023-01-10 17:50,17326.33,15566.29,10.1582,2023,0,1,4.5020,17280
V2,S6,BASE_S6,0.236-67,2023-01-08 03:40,16936.57,15216.12,10.1582,2023,0,1,4.8321,17280
V2,S6,BASE_S6,0.236-67,2023-01-12 04:10,18218.77,16368.07,10.1582,2023,0,1,3.7992,17280
V2,S6,BASE_S6,0.236-67,2023-01-13 13:20,18872.97,16955.82,10.1582,2023,0,1,3.9193,17280
V2,S6,BASE_S6,0.236-67,2023-01-14 16:50,20774.73,18664.40,10.1582,2023,0,1,2.6594,17280
V2,S6,BASE_S6,0.236-67,2023-01-16 13:45,20817.24,18702.59,10.1582,2023,0,1,2.9096,17280
V2,S6,BASE_S6,0.236-67,2023-01-10 12:40,17239.15,15487.97,10.1582,2023,0,1,4.5745,17280
V2,S6,BASE_S6,0.236-67,2023-01-09 12:10,17243.89,15492.22,10.1582,2023,0,1,4.5706,17280
V2,S6,BASE_S6,0.236-68,2023-01-21 03:00,22551.05,20537.25,8.9299,2023,1,0,1.3402,13745
V2,S6,BASE_S6,0.236-68,2023-01-28 11:20,22962.88,20912.31,8.9299,2023,1,0,1.1154,11612
V2,S6,BASE_S6,0.236-68,2023-01-26 00:40,23113.60,21049.57,8.9299,2023,1,0,1.0351,12310
V2,S6,BASE_S6,0.236-68,2023-01-23 17:50,22869.24,20827.03,8.9299,2023,1,0,1.1658,12975
V2,S6,BASE_S6,0.236-68,2023-01-24 13:20,22976.62,20924.82,8.9299,2023,1,0,1.1080,12740
V2,S6,BASE_S6,0.236-68,2023-01-23 20:55,22906.18,20860.67,8.9299,2023,1,0,1.1458,12938
V2,S6,BASE_S6,0.236-68,2023-01-24 13:25,22998.51,20944.76,8.9299,2023,1,0,1.0963,12739
V2,S6,BASE_S6,0.236-68,2023-01-20 19:10,21385.64,19475.91,8.9299,2023,0,1,3.7107,17280
V2,S6,BASE_S6,0.236-68,2023-01-23 02:15,22732.45,20702.45,8.9299,2023,1,0,1.2402,13176
V2,S6,BASE_S6,0.236-68,2023-01-28 12:40,22947.22,20898.05,8.9299,2023,1,0,1.1238,11597
V2,S6,BASE_S6,0.236-68,2023-01-24 15:50,22935.39,20887.27,8.9299,2023,1,0,1.1301,12711
V2,S6,BASE_S6,0.236-68,2023-01-20 07:45,20982.28,19108.57,8.9299,2023,0,1,3.9973,17280
V2,S6,BASE_S6,0.236-68,2023-01-28 00:00,23074.16,21013.65,8.9299,2023,1,0,1.0560,11742
V2,S6,BASE_S6,0.236-68,2023-01-22 16:55,22848.38,20808.03,8.9299,2023,1,0,1.1771,13283
V2,S6,BASE_S6,0.236-68,2023-01-22 16:30,22830.39,20791.65,8.9299,2023,1,0,1.1868,13288
V2,S6,BASE_S6,0.236-68,2023-01-25 09:55,22628.55,20607.83,8.9299,2023,1,0,1.2973,12509
V2,S6,BASE_S6,0.236-68,2023-01-21 12:15,22973.78,20922.23,8.9299,2023,1,0,1.1095,13617
V2,S6,BASE_S6,0.236-68,2023-01-21 13:00,23041.12,20983.56,8.9299,2023,1,0,1.0735,13606
V2,S6,BASE_S6,0.236-68,2023-01-22 16:25,22817.22,20779.65,8.9299,2023,1,0,1.1940,13289
V2,S6,BASE_S6,0.236-68,2023-01-23 23:20,22894.27,20849.82,8.9299,2023,1,0,1.1523,12909
V2,S6,BASE_S6,0.236-69,2023-02-19 19:30,24534.00,21347.48,12.9882,2023,1,0,0.2247,5171
V2,S6,BASE_S6,0.236-69,2023-02-18 07:05,24592.69,21398.55,12.9882,2023,1,0,0.2058,5605
V2,S6,BASE_S6,0.236-69,2023-02-12 04:05,21779.75,18950.96,12.9882,2023,0,1,3.1004,17264
V2,S6,BASE_S6,0.236-69,2023-02-13 02:10,21707.57,18888.15,12.9882,2023,0,1,3.2582,17264
V2,S6,BASE_S6,0.236-69,2023-02-12 01:55,21809.16,18976.55,12.9882,2023,0,1,3.0858,17264
V2,S6,BASE_S6,0.236-69,2023-02-15 15:15,22702.78,19754.11,12.9882,2023,1,0,0.8639,6567
V2,S6,BASE_S6,0.236-69,2023-02-15 09:50,22146.66,19270.21,12.9882,2023,0,1,3.0779,17264
V2,S6,BASE_S6,0.236-69,2023-02-19 17:00,24777.62,21559.46,12.9882,2023,1,0,0.1468,5109
V2,S6,BASE_S6,0.236-69,2023-02-15 11:05,22255.29,19364.74,12.9882,2023,0,1,3.0253,17264
V2,S6,BASE_S6,0.236-69,2023-02-21 11:40,24668.88,21464.84,12.9882,2023,1,0,0.0378,4669
V2,S6,BASE_S6,0.236-69,2023-02-19 08:20,24614.29,21417.35,12.9882,2023,1,0,0.1988,5285
V2,S6,BASE_S6,0.236-69,2023-02-16 18:20,24887.09,21654.71,12.9882,2023,1,0,0.1123,5817
V2,S6,BASE_S6,0.236-69,2023-02-19 08:40,24601.86,21406.53,12.9882,2023,1,0,0.2028,5284
V2,S6,BASE_S6,0.236-69,2023-02-11 13:35,21740.53,18916.83,12.9882,2023,0,1,3.1198,17264
V2,S6,BASE_S6,0.236-69,2023-02-13 07:30,21869.99,19029.48,12.9882,2023,0,1,3.2142,17264
V2,S6,BASE_S6,0.236-69,2023-02-12 14:40,21925.39,19077.68,12.9882,2023,0,1,3.0286,17264
V2,S6,BASE_S6,0.236-69,2023-02-17 17:05,24101.87,20971.48,12.9882,2023,1,0,0.3668,5781
V2,S6,BASE_S6,0.236-69,2023-02-14 19:25,22168.97,19289.63,12.9882,2023,0,1,3.0670,17264
V2,S6,BASE_S6,0.236-69,2023-02-18 22:15,24647.91,21446.60,12.9882,2023,1,0,0.1881,5406
V2,S6,BASE_S6,0.236-69,2023-02-19 15:00,24757.79,21542.21,12.9882,2023,1,0,0.1531,5133
V2,S6,BASE_S6,0.236-70,2023-02-16 17:05,24866.06,22210.66,10.6788,2023,1,0,0.1446,4133
V2,S6,BASE_S6,0.236-70,2023-02-19 05:45,24744.79,22102.34,10.6788,2023,1,0,0.1912,3410
V2,S6,BASE_S6,0.236-70,2023-02-17 03:45,23848.83,21302.06,10.6788,2023,1,0,0.5502,5936
V2,S6,BASE_S6,0.236-70,2023-02-14 12:40,21826.31,19495.52,10.6788,2023,0,1,3.9359,17264
V2,S6,BASE_S6,0.236-70,2023-02-15 06:10,22140.02,19775.73,10.6788,2023,1,0,1.3154,6676
V2,S6,BASE_S6,0.236-70,2023-02-17 16:35,23947.71,21390.38,10.6788,2023,1,0,0.5092,5780
V2,S6,BASE_S6,0.236-70,2023-02-21 19:45,24610.29,21982.20,10.6788,2023,1,0,0.0111,2666
V2,S6,BASE_S6,0.236-70,2023-02-21 06:45,24971.61,22304.94,10.6788,2023,1,0,0.1044,2817
V2,S6,BASE_S6,0.236-70,2023-02-22 05:45,24042.84,21475.35,10.6788,2023,1,0,0.2168,4452
V2,S6,BASE_S6,0.236-70,2023-02-19 11:50,24669.37,22034.97,10.6788,2023,1,0,0.2204,3337
V2,S6,BASE_S6,0.236-70,2023-02-16 02:15,24643.95,22012.27,10.6788,2023,1,0,0.2303,4316
V2,S6,BASE_S6,0.236-70,2023-02-18 17:20,24675.98,22040.88,10.6788,2023,1,0,0.2178,3559
V2,S6,BASE_S6,0.236-70,2023-02-14 23:20,22240.70,19865.66,10.6788,2023,1,0,1.2671,6647
V2,S6,BASE_S6,0.236-70,2023-02-23 12:25,23814.31,21271.22,10.6788,2023,1,0,0.1628,4105
V2,S6,BASE_S6,0.236-70,2023-02-19 16:15,25155.76,22469.42,10.6788,2023,1,0,0.0351,3279
V2,S6,BASE_S6,0.236-70,2023-02-17 04:25,23787.90,21247.63,10.6788,2023,1,0,0.5756,5929
V2,S6,BASE_S6,0.236-70,2023-02-17 19:05,24338.14,21739.11,10.6788,2023,1,0,0.3508,5518
V2,S6,BASE_S6,0.236-70,2023-02-19 00:20,24642.25,22010.75,10.6788,2023,1,0,0.2310,3475
V2,S6,BASE_S6,0.236-70,2023-02-23 16:30,23920.19,21365.80,10.6788,2023,1,0,0.0831,4053
V2,S6,BASE_S6,0.236-70,2023-02-18 00:05,24579.47,21954.67,10.6788,2023,1,0,0.2555,5076
V2,S6,BASE_S6,0.236-71,2023-03-12 17:45,20667.38,16904.32,18.2077,2023,0,1,2.7458,17264
V2,S6,BASE_S6,0.236-71,2023-03-15 08:50,24784.24,20271.60,18.2077,2023,0,1,1.3774,17264
V2,S6,BASE_S6,0.236-71,2023-03-10 13:50,20251.98,16564.56,18.2077,2023,0,1,2.9148,17264
V2,S6,BASE_S6,0.236-71,2023-03-13 01:20,22318.43,18254.75,18.2077,2023,0,1,2.1364,17264
V2,S6,BASE_S6,0.236-71,2023-03-13 01:50,22347.40,18278.45,18.2077,2023,0,1,2.1265,17264
V2,S6,BASE_S6,0.236-71,2023-03-17 19:20,26718.67,21853.81,18.2077,2023,0,1,0.8801,17264
V2,S6,BASE_S6,0.236-71,2023-03-19 13:30,27211.91,22257.24,18.2077,2023,0,1,0.7645,17264
V2,S6,BASE_S6,0.236-71,2023-03-10 10:55,19643.01,16066.47,18.2077,2023,0,1,3.1754,17264
V2,S6,BASE_S6,0.236-71,2023-03-17 04:10,25766.09,21074.67,18.2077,2023,0,1,1.1156,17264
V2,S6,BASE_S6,0.236-71,2023-03-15 20:05,24283.48,19862.01,18.2077,2023,0,1,1.5191,17264
V2,S6,BASE_S6,0.236-71,2023-03-14 04:00,24375.68,19937.42,18.2077,2023,0,1,1.4926,17264
V2,S6,BASE_S6,0.236-71,2023-03-16 02:00,24322.50,19893.93,18.2077,2023,0,1,1.5078,17264
V2,S6,BASE_S6,0.236-71,2023-03-19 23:00,28110.24,22992.01,18.2077,2023,0,1,0.5646,17264
