version,test,run,n_trades,blocked,sizing,pf,sum_pm,ret,cagr,mdd,mtm_mdd_close,wr,exp,worst,sharpe,sortino
V3,F1b_matched,108,78,1,30%x10x,1.0000,-0.0249,-28.6256,-4.9058,75.4596,79.7275,34.6154,-0.0001,11.0000,-0.0000,-0.0001
V3,F1b_matched,109,78,1,risk1%,0.8795,-217.9449,-8.0140,-1.2383,21.9639,25.5319,32.0513,-0.0898,7.0000,-0.1624,-0.3370
V3,F1b_matched,109,78,1,30%x10x,0.7627,-217.9449,-59.1227,-12.4920,70.1681,75.0027,32.0513,-0.8382,7.0000,-0.3506,-0.6398
V3,F1b_matched,110,79,0,risk1%,0.9069,-239.3375,-7.3778,-1.1367,25.4981,29.5434,31.6456,-0.0692,9.0000,-0.0967,-0.2626
V3,F1b_matched,110,79,0,30%x10x,0.7376,-239.3375,-63.0459,-13.7992,79.2371,82.8803,31.6456,-0.9089,9.0000,-0.3406,-0.7142
V3,F1b_matched,111,78,1,risk1%,1.3512,106.4763,17.7902,2.4724,23.3748,27.3150,35.8974,0.2490,7.0000,0.2937,0.9575
V3,F1b_matched,111,78,1,30%x10x,1.1243,106.4763,-5.6009,-0.8561,72.3298,77.0723,35.8974,0.4095,7.0000,0.1293,0.3261
V3,F1b_matched,112,78,1,risk1%,1.3103,80.5573,15.3631,2.1546,14.8291,19.1408,35.8974,0.2180,7.0000,0.2728,0.8438
V3,F1b_matched,112,78,1,30%x10x,1.0949,80.5573,-10.3100,-1.6100,59.5309,66.3251,35.8974,0.3098,7.0000,0.1018,0.2485
V3,F1b_matched,113,78,1,risk1%,0.7965,-265.6131,-11.8209,-1.8590,23.7070,27.5841,33.3333,-0.1488,7.0000,-0.3208,-0.5642
V3,F1b_matched,113,78,1,30%x10x,0.6991,-265.6131,-62.2825,-13.5359,75.5421,79.6407,33.3333,-1.0216,7.0000,-0.5103,-0.8010
V3,F1b_matched,114,79,0,risk1%,0.9790,-132.3733,-2.3909,-0.3603,19.3908,23.2299,37.9747,-0.0144,6.0000,-0.0270,-0.0567
V3,F1b_matched,114,79,0,30%x10x,0.8434,-132.3733,-45.2712,-8.5989,66.1907,71.5056,37.9747,-0.5027,6.0000,-0.2316,-0.4079
V3,F1b_matched,115,77,2,risk1%,0.7311,-319.6054,-15.1287,-2.4171,24.9969,28.8019,32.4675,-0.2010,7.0000,-0.4397,-0.7478
V3,F1b_matched,115,77,2,30%x10x,0.6418,-319.6054,-67.7614,-15.5367,77.7552,81.4809,32.4675,-1.2452,7.0000,-0.6266,-0.9588
V3,F1b_matched,116,78,1,risk1%,1.0960,-24.3229,2.9839,0.4395,24.1769,27.6741,34.6154,0.0696,7.0000,0.0904,0.2643
V3,F1b_matched,116,78,1,30%x10x,0.9717,-24.3229,-32.8534,-5.7680,73.1269,77.2463,34.6154,-0.0935,7.0000,-0.0317,-0.0750
V3,F1b_matched,117,78,1,risk1%,1.2416,44.1580,11.6108,1.6520,21.9476,26.0234,33.3333,0.1775,10.0000,0.2157,0.6703
V3,F1b_matched,117,78,1,30%x10x,1.0496,44.1580,-21.7820,-3.5982,70.9087,75.9756,33.3333,0.1698,10.0000,0.0536,0.1325
V3,F1b_matched,118,79,0,risk1%,0.9020,-201.4461,-6.2774,-0.9624,18.8305,22.9875,36.7089,-0.0686,7.0000,-0.1424,-0.2673
V3,F1b_matched,118,79,0,30%x10x,0.7693,-201.4461,-54.9066,-11.2013,70.4767,75.3740,36.7089,-0.7650,7.0000,-0.3686,-0.6051
V3,F1b_matched,119,78,1,risk1%,1.2675,-14.8696,12.9716,1.8359,27.0197,30.7927,34.6154,0.1943,9.0000,0.2320,0.7364
V3,F1b_matched,119,78,1,30%x10x,0.9834,-14.8696,-32.9555,-5.7894,81.2912,84.5156,34.6154,-0.0572,9.0000,-0.0186,-0.0440
V3,F1b_matched,120,78,1,risk1%,0.7765,-233.8084,-12.6564,-1.9982,20.7972,24.7272,33.3333,-0.1616,7.0000,-0.3560,-0.6146
V3,F1b_matched,120,78,1,30%x10x,0.7277,-233.8084,-58.5370,-12.3062,68.9476,73.8143,33.3333,-0.8993,7.0000,-0.4462,-0.7204
V3,F1b_matched,121,79,0,risk1%,0.8444,-295.3001,-9.7287,-1.5151,22.7868,26.5600,34.1772,-0.1136,7.0000,-0.2149,-0.4325
V3,F1b_matched,121,79,0,30%x10x,0.6786,-295.3001,-66.2734,-14.9663,76.4929,80.2103,34.1772,-1.1214,7.0000,-0.5292,-0.8603
V3,F1b_matched,122,78,1,risk1%,0.8105,-322.6836,-11.7997,-1.8555,29.3128,32.9777,30.7692,-0.1452,9.0000,-0.2766,-0.5370
V3,F1b_matched,122,78,1,30%x10x,0.6542,-322.6836,-68.6794,-15.8999,82.8270,85.7880,30.7692,-1.2411,9.0000,-0.5957,-0.9447
V3,F1b_matched,123,78,1,risk1%,0.8132,-272.8126,-11.1689,-1.7511,24.0948,27.8215,33.3333,-0.1381,7.0000,-0.2827,-0.5193
V3,F1b_matched,123,78,1,30%x10x,0.6988,-272.8126,-63.7301,-14.0392,77.4651,81.1226,33.3333,-1.0493,7.0000,-0.4964,-0.8055
V3,F1b_matched,124,78,1,risk1%,1.2780,73.5545,13.7944,1.9462,19.8766,24.0712,32.0513,0.2056,11.0000,0.2396,0.7769
V3,F1b_matched,124,78,1,30%x10x,1.0827,73.5545,-16.3556,-2.6288,65.1677,70.5001,32.0513,0.2829,11.0000,0.0867,0.2223
V3,F1b_matched,125,79,0,risk1%,1.1691,-95.4595,7.2895,1.0550,24.8505,28.5454,32.9114,0.1257,9.0000,0.1535,0.4746
V3,F1b_matched,125,79,0,30%x10x,0.8973,-95.4595,-46.8282,-8.9915,79.6422,82.9656,32.9114,-0.3625,9.0000,-0.1211,-0.2782
V3,F1b_matched,126,77,2,risk1%,1.2807,2.8515,13.3237,1.8832,22.8124,26.7877,35.0649,0.1993,9.0000,0.2399,0.7635
V3,F1b_matched,126,77,2,30%x10x,1.0033,2.8515,-28.1521,-4.8120,74.4323,78.8096,35.0649,0.0111,9.0000,0.0036,0.0087
V3,F1b_matched,127,75,4,risk1%,0.6515,-359.3814,-18.0947,-2.9335,27.0063,30.8233,33.3333,-0.2568,6.0000,-0.6361,-0.9503
V3,F1b_matched,127,75,4,30%x10x,0.5790,-359.3814,-70.6344,-16.7045,80.5114,84.2833,33.3333,-1.4375,6.0000,-0.7749,-1.1066
V3,F1b_matched,128,79,0,risk1%,0.8046,-292.9026,-11.1933,-1.7551,22.7927,26.6355,35.4430,-0.1378,7.0000,-0.2972,-0.5373
V3,F1b_matched,128,79,0,30%x10x,0.6675,-292.9026,-65.1655,-14.5553,76.9596,80.6751,35.4430,-1.1123,7.0000,-0.5654,-0.8798
V3,F1b_matched,129,79,0,risk1%,0.7751,-330.5767,-13.3593,-2.1163,25.7773,29.4603,32.9114,-0.1677,6.0000,-0.3436,-0.6315
V3,F1b_matched,129,79,0,30%x10x,0.6402,-330.5767,-68.9608,-16.0130,79.1083,82.6518,32.9114,-1.2554,6.0000,-0.6384,-0.9731
V3,F1b_matched,130,79,0,risk1%,0.6841,-360.6507,-17.4523,-2.8203,27.0701,30.4270,32.9114,-0.2323,7.0000,-0.5540,-0.8829
V3,F1b_matched,130,79,0,30%x10x,0.6025,-360.6507,-71.2532,-16.9687,80.1769,83.2607,32.9114,-1.3696,7.0000,-0.7311,-1.0712
V3,F1b_matched,131,79,0,risk1%,0.9249,-202.7654,-6.3156,-0.9684,27.8299,31.6849,32.9114,-0.0551,7.0000,-0.0774,-0.2098
V3,F1b_matched,131,79,0,30%x10x,0.7751,-202.7654,-59.0804,-12.4785,80.7761,84.1462,32.9114,-0.7700,7.0000,-0.2843,-0.6058
V3,F1b_matched,132,79,0,risk1%,0.9099,-221.3815,-6.0127,-0.9207,21.3515,25.1167,36.7089,-0.0633,7.0000,-0.1228,-0.2456
V3,F1b_matched,132,79,0,30%x10x,0.7471,-221.3815,-57.3900,-11.9485,72.7701,77.1724,36.7089,-0.8407,7.0000,-0.4087,-0.6642
V3,F1b_matched,133,78,1,risk1%,0.9901,-140.4509,-1.9475,-0.2929,21.5678,25.6660,35.8974,-0.0070,6.0000,-0.0123,-0.0270
V3,F1b_matched,133,78,1,30%x10x,0.8373,-140.4509,-47.3130,-9.1158,71.2009,76.2142,35.8974,-0.5402,6.0000,-0.2373,-0.4275
V3,F1b_matched,134,79,0,risk1%,0.9581,-230.9626,-4.5962,-0.6994,29.4397,33.2081,32.9114,-0.0309,9.0000,-0.0426,-0.1175
V3,F1b_matched,134,79,0,30%x10x,0.7511,-230.9626,-62.6455,-13.6605,84.8842,87.5339,32.9114,-0.8771,9.0000,-0.3208,-0.6714
V3,F1b_matched,135,78,1,risk1%,1.0748,-46.2331,1.8171,0.2690,20.1228,23.7316,32.0513,0.0562,8.0000,0.0717,0.2100
V3,F1b_matched,135,78,1,30%x10x,0.9490,-46.2331,-39.2149,-7.1567,69.5707,74.1649,32.0513,-0.1778,8.0000,-0.0575,-0.1377
V3,F1b_matched,136,79,0,risk1%,1.1064,33.9658,4.3469,0.6367,11.1698,15.2783,39.2405,0.0718,6.0000,0.1282,0.2843
V3,F1b_matched,136,79,0,30%x10x,1.0420,33.9658,-13.0734,-2.0682,44.1773,52.8221,39.2405,0.1290,6.0000,0.0542,0.1080
V3,F1b_matched,137,79,0,risk1%,0.8380,-301.2656,-10.2860,-1.6060,24.7489,28.4725,32.9114,-0.1201,8.0000,-0.2183,-0.4550
V3,F1b_matched,137,79,0,30%x10x,0.6757,-301.2656,-67.2981,-15.3568,80.3441,83.4044,32.9114,-1.1440,8.0000,-0.5197,-0.8771
V3,F1b_matched,138,78,1,risk1%,1.1806,-54.2677,7.7601,1.1210,27.7386,31.4946,33.3333,0.1330,9.0000,0.1602,0.5021
V3,F1b_matched,138,78,1,30%x10x,0.9395,-54.2677,-39.9501,-7.3251,80.9559,84.2521,33.3333,-0.2087,9.0000,-0.0685,-0.1623
V3,F1b_matched,139,78,1,risk1%,1.1429,-107.9673,5.7964,0.8440,27.6019,31.3549,32.0513,0.1078,9.0000,0.1328,0.4012
V3,F1b_matched,139,78,1,30%x10x,0.8834,-107.9673,-48.1961,-9.3446,82.2029,85.2170,32.0513,-0.4153,9.0000,-0.1396,-0.3152
V3,F1b_matched,140,78,1,risk1%,1.5021,198.3196,25.8085,3.4840,14.6461,19.0954,39.7436,0.3316,5.0000,0.4020,1.3241
V3,F1b_matched,140,78,1,30%x10x,1.2474,198.3196,26.1834,3.5299,57.8016,64.9844,39.7436,0.7628,5.0000,0.2463,0.6290
V3,F1b_matched,141,77,2,risk1%,0.8510,-283.0424,-8.9742,-1.3927,20.0052,23.9727,33.7662,-0.1086,9.0000,-0.2220,-0.4095
V3,F1b_matched,141,77,2,30%x10x,0.6829,-283.0424,-64.2705,-14.2314,75.4048,79.3618,33.7662,-1.1028,9.0000,-0.5424,-0.8385
V3,F1b_matched,142,79,0,risk1%,0.9917,-170.3464,-3.3840,-0.5122,30.7003,34.0425,27.8481,-0.0067,11.0000,-0.0081,-0.0242
V3,F1b_matched,142,79,0,30%x10x,0.8249,-170.3464,-58.0850,-12.1642,82.6123,85.4520,27.8481,-0.6469,11.0000,-0.2122,-0.4911
V3,F1b_matched,143,79,0,risk1%,1.0840,-83.0216,2.3372,0.3452,25.6542,28.9955,32.9114,0.0628,8.0000,0.0801,0.2358
V3,F1b_matched,143,79,0,30%x10x,0.9092,-83.0216,-44.4418,-8.3936,76.2234,79.7848,32.9114,-0.3153,8.0000,-0.1064,-0.2458
V3,F1b_matched,144,79,0,risk1%,0.7314,-291.8849,-15.1386,-2.4188,26.5762,30.4888,34.1772,-0.1960,6.0000,-0.4388,-0.7467
V3,F1b_matched,144,79,0,30%x10x,0.6705,-291.8849,-65.0790,-14.5237,78.2556,82.4450,34.1772,-1.1084,6.0000,-0.5619,-0.8831
V3,F1b_matched,145,79,0,risk1%,0.5433,-478.7021,-25.7720,-4.3481,34.4522,37.7120,27.8481,-0.3669,11.0000,-0.8996,-1.3295
V3,F1b_matched,145,79,0,30%x10x,0.5044,-478.7021,-79.7774,-21.2126,86.0762,88.3657,27.8481,-1.8179,11.0000,-0.9971,-1.3893
V3,F1b_matched,146,78,1,risk1%,0.8891,-200.3174,-7.1851,-1.1060,25.5830,29.3750,33.3333,-0.0802,9.0000,-0.1546,-0.3056
V3,F1b_matched,146,78,1,30%x10x,0.7688,-200.3174,-54.8223,-11.1766,76.6303,80.5851,33.3333,-0.7705,9.0000,-0.3651,-0.6133
V3,F1b_matched,147,78,1,risk1%,0.8377,-206.2433,-9.7004,-1.5105,21.4484,25.2936,34.6154,-0.1173,7.0000,-0.2419,-0.4469
V3,F1b_matched,147,78,1,30%x10x,0.7629,-206.2433,-55.7681,-11.4564,71.0671,75.7448,34.6154,-0.7932,7.0000,-0.3715,-0.6289
V3,F1b_matched,148,78,1,risk1%,0.9218,-164.2474,-5.3665,-0.8194,18.5913,22.7825,35.8974,-0.0549,6.0000,-0.1039,-0.2127
V3,F1b_matched,148,78,1,30%x10x,0.8058,-164.2474,-49.8021,-9.7695,63.4031,69.6774,35.8974,-0.6317,6.0000,-0.2951,-0.5102
V3,F1b_matched,149,79,0,risk1%,0.9422,-147.3787,-4.4179,-0.6717,19.9136,23.4963,35.4430,-0.0403,7.0000,-0.0742,-0.1578
V3,F1b_matched,149,79,0,30%x10x,0.8278,-147.3787,-48.5337,-9.4330,66.7039,71.6746,35.4430,-0.5597,7.0000,-0.2464,-0.4532
V3,F1b_matched,150,78,1,risk1%,0.8969,-171.7582,-6.6896,-1.0275,20.3841,24.5042,34.6154,-0.0743,11.0000,-0.1474,-0.2836
V3,F1b_matched,150,78,1,30%x10x,0.8005,-171.7582,-50.7716,-10.0316,67.1645,72.8200,34.6154,-0.6606,11.0000,-0.3132,-0.5290
V3,F1b_matched,151,78,1,risk1%,0.6052,-441.4733,-22.0387,-3.6454,31.1983,34.6545,29.4872,-0.3086,11.0000,-0.7371,-1.1290
V3,F1b_matched,151,78,1,30%x10x,0.5316,-441.4733,-77.3008,-19.8431,84.4108,86.9969,29.4872,-1.6980,11.0000,-0.9285,-1.2891
V3,F1b_matched,152,78,1,risk1%,0.8746,-220.9512,-8.3676,-1.2950,24.9122,28.3516,30.7692,-0.0945,8.0000,-0.1695,-0.3523
V3,F1b_matched,152,78,1,30%x10x,0.7558,-220.9512,-58.6022,-12.3267,76.5888,80.0852,30.7692,-0.8498,8.0000,-0.3751,-0.6620
V3,F1b_matched,153,78,1,risk1%,0.8540,-323.2211,-9.1283,-1.4177,23.4508,27.4380,33.3333,-0.1076,9.0000,-0.2086,-0.4060
V3,F1b_matched,153,78,1,30%x10x,0.6480,-323.2211,-68.3672,-15.7754,78.3353,81.9367,33.3333,-1.2432,9.0000,-0.6191,-0.9438
V3,F1b_matched,154,78,1,risk1%,1.2311,83.9749,11.0613,1.5772,11.1043,15.7378,39.7436,0.1528,5.0000,0.2698,0.6096
V3,F1b_matched,154,78,1,30%x10x,1.1058,83.9749,0.7716,0.1147,47.5089,56.4515,39.7436,0.3230,5.0000,0.1339,0.2685
V3,F1b_matched,155,75,4,risk1%,0.9771,-157.4626,-2.7075,-0.4086,25.0908,28.9293,32.0000,-0.0171,9.0000,-0.0286,-0.0630
V3,F1b_matched,155,75,4,30%x10x,0.8184,-157.4626,-50.4237,-9.9370,79.3109,82.7707,32.0000,-0.6299,9.0000,-0.2595,-0.4815
V3,F1b_matched,156,79,0,risk1%,0.8381,-265.6939,-9.7720,-1.5221,23.0756,26.8993,35.4430,-0.1154,7.0000,-0.2273,-0.4459
V3,F1b_matched,156,79,0,30%x10x,0.6995,-265.6939,-62.6170,-13.6507,74.6445,78.8673,35.4430,-1.0090,7.0000,-0.4940,-0.7975
V3,F1b_matched,157,78,1,risk1%,1.1833,29.3571,7.9146,1.1427,22.7610,26.8024,33.3333,0.1340,11.0000,0.1632,0.5081
V3,F1b_matched,157,78,1,30%x10x,1.0341,29.3571,-23.0405,-3.8311,70.0501,75.2588,33.3333,0.1129,11.0000,0.0369,0.0910
V3,F1b_matched,158,75,4,risk1%,0.7073,-335.6328,-15.9875,-2.5650,27.2377,30.9319,32.0000,-0.2209,9.0000,-0.4921,-0.8060
V3,F1b_matched,158,75,4,30%x10x,0.6176,-335.6328,-69.1276,-16.0805,81.4856,84.4996,32.0000,-1.3425,9.0000,-0.6691,-1.0128
V3,F1b_matched,159,78,1,risk1%,0.7012,-389.3101,-17.5353,-2.8349,29.1310,32.7418,29.4872,-0.2318,11.0000,-0.4480,-0.8532
V3,F1b_matched,159,78,1,30%x10x,0.5819,-389.3101,-74.0205,-18.2129,81.4796,84.6155,29.4872,-1.4973,11.0000,-0.7485,-1.1503
V3,F1b_matched,160,78,1,risk1%,0.8624,-197.4466,-8.2675,-1.2789,17.6280,21.7811,35.8974,-0.0982,7.0000,-0.2118,-0.3751
V3,F1b_matched,160,78,1,30%x10x,0.7700,-197.4466,-53.6745,-10.8435,65.6857,71.2958,35.8974,-0.7594,7.0000,-0.3796,-0.6032
V3,F1b_matched,161,78,1,risk1%,1.2529,65.8937,12.3377,1.7505,12.1354,16.7705,39.7436,0.1685,6.0000,0.2891,0.6685
V3,F1b_matched,161,78,1,30%x10x,1.0812,65.8937,-5.1118,-0.7796,51.8958,60.1921,39.7436,0.2534,6.0000,0.1037,0.2069
V3,F1b_matched,162,78,1,risk1%,1.0727,-89.7505,1.7101,0.2533,23.9077,27.4365,33.3333,0.0539,7.0000,0.0697,0.2022
V3,F1b_matched,162,78,1,30%x10x,0.9007,-89.7505,-45.1016,-8.5567,76.5550,80.1574,33.3333,-0.3452,7.0000,-0.1165,-0.2655
V3,F1b_matched,163,77,2,risk1%,1.3345,114.2458,16.8193,2.3459,18.2046,22.0895,35.0649,0.2402,7.0000,0.2843,0.9122
V3,F1b_matched,163,77,2,30%x10x,1.1334,114.2458,-4.2315,-0.6428,64.0975,70.0714,35.0649,0.4451,7.0000,0.1371,0.3505
V3,F1b_matched,164,78,1,risk1%,1.0828,-78.5868,2.2935,0.3388,24.4798,27.9635,30.7692,0.0635,7.0000,0.0795,0.2347
V3,F1b_matched,164,78,1,30%x10x,0.9147,-78.5868,-44.1565,-8.3236,76.9284,80.3969,30.7692,-0.3023,7.0000,-0.0996,-0.2328
V3,F1b_matched,165,79,0,risk1%,0.6980,-351.2363,-18.0065,-2.9179,30.1110,33.3392,29.1139,-0.2373,11.0000,-0.4871,-0.8715
V3,F1b_matched,165,79,0,30%x10x,0.6291,-351.2363,-71.2265,-16.9572,80.8981,83.8628,29.1139,-1.3338,11.0000,-0.6516,-1.0329
V3,F1b_matched,166,78,1,risk1%,0.8388,-243.0608,-9.3773,-1.4580,20.9544,25.0059,35.8974,-0.1132,7.0000,-0.2376,-0.4366
V3,F1b_matched,166,78,1,30%x10x,0.7185,-243.0608,-60.0008,-12.7750,73.5957,77.9022,35.8974,-0.9348,7.0000,-0.4511,-0.7351
V3,F1b_matched,167,79,0,risk1%,0.7120,-397.4887,-18.7227,-3.0449,33.9588,37.4025,26.5823,-0.2355,11.0000,-0.3361,-0.8458
V3,F1b_matched,167,79,0,30%x10x,0.6004,-397.4887,-77.0101,-19.6908,86.7905,89.0643,26.5823,-1.5095,11.0000,-0.5708,-1.1280
V3,F1b_matched,168,78,1,risk1%,0.9228,-204.3380,-5.5566,-0.8491,21.0578,25.1902,34.6154,-0.0558,7.0000,-0.1003,-0.2126
V3,F1b_matched,168,78,1,30%x10x,0.7697,-204.3380,-56.4598,-11.6644,71.8903,76.7828,34.6154,-0.7859,7.0000,-0.3466,-0.6118
V3,F1b_matched,169,78,1,risk1%,0.9484,-193.7300,-4.1586,-0.6316,23.0437,27.0208,34.6154,-0.0368,7.0000,-0.0656,-0.1409
V3,F1b_matched,169,78,1,30%x10x,0.7782,-193.7300,-54.7719,-11.1618,73.8119,78.3189,34.6154,-0.7451,7.0000,-0.3343,-0.5815
V3,F1b_matched,170,78,1,risk1%,1.4114,110.5557,21.1460,2.9027,22.0006,25.9272,37.1795,0.2847,7.0000,0.3373,1.1106
V3,F1b_matched,170,78,1,30%x10x,1.1301,110.5557,-3.5379,-0.5358,72.7423,77.3032,37.1795,0.4252,7.0000,0.1359,0.3386
V3,F1b_matched,171,78,1,risk1%,0.6325,-392.0077,-20.4047,-3.3468,26.4372,29.8510,30.7692,-0.2821,6.0000,-0.6749,-1.0415
V3,F1b_matched,171,78,1,30%x10x,0.5730,-392.0077,-73.6362,-18.0336,79.0497,82.1680,30.7692,-1.5077,6.0000,-0.8224,-1.1628
V3,F1b_matched,172,78,1,risk1%,0.9208,-216.3607,-6.8176,-1.0477,27.5547,31.3262,30.7692,-0.0605,9.0000,-0.0808,-0.2242
V3,F1b_matched,172,78,1,30%x10x,0.7639,-216.3607,-61.0638,-13.1248,80.7642,84.4401,30.7692,-0.8322,9.0000,-0.2975,-0.6446
V3,F1b_matched,173,78,1,risk1%,1.0400,-112.9146,0.6549,0.0974,22.2543,26.3291,33.3333,0.0296,7.0000,0.0482,0.1111
V3,F1b_matched,173,78,1,30%x10x,0.8736,-112.9146,-44.2396,-8.3439,72.1838,76.9480,33.3333,-0.4343,7.0000,-0.1796,-0.3384
V3,F1b_matched,174,79,0,risk1%,1.2250,-19.2056,10.3044,1.4736,24.4400,27.8889,35.4430,0.1609,7.0000,0.1962,0.6195
V3,F1b_matched,174,79,0,30%x10x,0.9785,-19.2056,-33.9885,-6.0073,76.8080,80.3583,35.4430,-0.0729,7.0000,-0.0239,-0.0572
V3,F1b_matched,175,78,1,risk1%,0.7921,-350.2794,-12.9214,-2.0426,26.7261,30.4737,30.7692,-0.1594,6.0000,-0.2832,-0.5891
V3,F1b_matched,175,78,1,30%x10x,0.6283,-350.2794,-71.6430,-17.1377,79.8473,83.2843,30.7692,-1.3472,6.0000,-0.6142,-1.0140
V3,F1b_matched,176,75,4,risk1%,1.1462,14.1113,6.4630,0.9385,17.6265,21.9677,37.3333,0.1025,7.0000,0.1739,0.3862
V3,F1b_matched,176,75,4,30%x10x,1.0174,14.1113,-18.4199,-2.9911,65.5449,71.2825,37.3333,0.0564,7.0000,0.0224,0.0443
V3,F1b_matched,177,78,1,risk1%,0.9510,-188.2238,-4.4475,-0.6763,22.3794,26.4298,30.7692,-0.0376,7.0000,-0.0620,-0.1389
V3,F1b_matched,177,78,1,30%x10x,0.7973,-188.2238,-55.7571,-11.4532,73.6902,78.1716,30.7692,-0.7239,7.0000,-0.2961,-0.5540
V3,F1b_matched,178,79,0,risk1%,0.8455,-290.6567,-9.6193,-1.4973,26.0998,29.5323,34.1772,-0.1121,9.0000,-0.2124,-0.4298
V3,F1b_matched,178,79,0,30%x10x,0.6785,-290.6567,-65.4510,-14.6602,79.6759,82.8584,34.1772,-1.1038,9.0000,-0.5351,-0.8616
V3,F1b_matched,179,79,0,risk1%,0.9212,-210.7643,-6.7868,-1.0428,29.7951,33.2986,31.6456,-0.0592,7.0000,-0.0799,-0.2225
V3,F1b_matched,179,79,0,30%x10x,0.7710,-210.7643,-60.7548,-13.0223,82.9049,85.6557,31.6456,-0.8004,7.0000,-0.2854,-0.6240
V3,F1b_matched,180,79,0,risk1%,0.7866,-319.6922,-12.8070,-2.0235,25.4775,28.9279,31.6456,-0.1577,9.0000,-0.3007,-0.5993
V3,F1b_matched,180,79,0,30%x10x,0.6480,-319.6922,-68.3060,-15.7511,78.1729,81.6118,31.6456,-1.2140,9.0000,-0.5907,-0.9550
V3,F1b_matched,181,79,0,risk1%,1.0471,-130.5885,-0.0095,-0.0014,27.7256,31.2071,29.1139,0.0372,11.0000,0.0449,0.1360
V3,F1b_matched,181,79,0,30%x10x,0.8645,-130.5885,-53.1511,-10.6940,80.5527,83.4868,29.1139,-0.4959,11.0000,-0.1608,-0.3761
V3,F1b_matched,182,79,0,risk1%,0.8636,-234.9999,-8.8658,-1.3752,24.3416,27.8262,32.9114,-0.1001,7.0000,-0.1815,-0.3805
V3,F1b_matched,182,79,0,30%x10x,0.7391,-234.9999,-60.2155,-12.8450,74.6864,78.5571,32.9114,-0.8924,7.0000,-0.4007,-0.7024
V3,F1b_matched,183,78,1,risk1%,0.7432,-320.0028,-14.2461,-2.2664,25.4415,29.2016,34.6154,-0.1856,11.0000,-0.4192,-0.7072
V3,F1b_matched,183,78,1,30%x10x,0.6363,-320.0028,-67.4439,-15.4131,78.9954,82.4074,34.6154,-1.2308,11.0000,-0.6508,-0.9637
V3,F1b_matched,184,79,0,risk1%,0.7357,-291.9256,-15.4190,-2.4669,26.4578,30.1082,31.6456,-0.1997,7.0000,-0.4368,-0.7489
V3,F1b_matched,184,79,0,30%x10x,0.6828,-291.9256,-65.9154,-14.8323,77.5939,81.2634,31.6456,-1.1086,7.0000,-0.5234,-0.8648
V3,F1b_matched,185,79,0,risk1%,0.7912,-283.2476,-12.1913,-1.9206,22.8881,26.8486,34.1772,-0.1519,6.0000,-0.3257,-0.5807
V3,F1b_matched,185,79,0,30%x10x,0.6825,-283.2476,-64.0448,-14.1508,73.4284,77.9245,34.1772,-1.0756,6.0000,-0.5537,-0.8517
V3,F1b_matched,186,76,3,risk1%,0.7205,-252.6604,-15.6851,-2.5128,24.9570,28.8871,31.5789,-0.2131,8.0000,-0.4774,-0.7770
V3,F1b_matched,186,76,3,30%x10x,0.7114,-252.6604,-61.3348,-13.2152,74.3784,79.3944,31.5789,-0.9973,8.0000,-0.4625,-0.7721
V3,F1b_matched,187,79,0,risk1%,0.8332,-280.7422,-10.1252,-1.5797,24.4785,28.0245,34.1772,-0.1202,9.0000,-0.2354,-0.4627
V3,F1b_matched,187,79,0,30%x10x,0.6861,-280.7422,-64.1980,-14.2055,76.2651,80.0258,34.1772,-1.0661,9.0000,-0.5265,-0.8381
V3,F1b_matched,188,77,2,risk1%,0.9315,-162.8231,-4.8418,-0.7375,23.4328,27.2867,35.0649,-0.0488,8.0000,-0.0922,-0.1860
V3,F1b_matched,188,77,2,30%x10x,0.8087,-162.8231,-49.9259,-9.8027,73.3724,77.8276,35.0649,-0.6344,8.0000,-0.2882,-0.5007
V3,F1b_matched,189,79,0,risk1%,0.7842,-234.0172,-12.7635,-2.0162,25.9629,29.7482,32.9114,-0.1604,12.0000,-0.3489,-0.6058
V3,F1b_matched,189,79,0,30%x10x,0.7410,-234.0172,-59.5996,-12.6451,75.7198,79.8117,32.9114,-0.8887,12.0000,-0.4146,-0.6993
V3,F1b_matched,190,78,1,risk1%,0.7989,-316.0716,-12.5104,-1.9738,26.8166,30.6349,30.7692,-0.1549,7.0000,-0.2880,-0.5697
V3,F1b_matched,190,78,1,30%x10x,0.6619,-316.0716,-68.2646,-15.7347,79.1596,82.7930,30.7692,-1.2157,7.0000,-0.5710,-0.9234
V3,F1b_matched,191,78,1,risk1%,0.8566,-289.8259,-8.9965,-1.3964,25.4640,29.2942,33.3333,-0.1057,9.0000,-0.2051,-0.3989
V3,F1b_matched,191,78,1,30%x10x,0.6835,-289.8259,-65.4556,-14.6619,77.7890,81.4810,33.3333,-1.1147,9.0000,-0.5332,-0.8483
V3,F1b_matched,192,79,0,risk1%,0.7551,-386.8772,-14.7333,-2.3494,28.3826,31.6457,31.6456,-0.1856,9.0000,-0.3505,-0.6940
V3,F1b_matched,192,79,0,30%x10x,0.5917,-386.8772,-74.1386,-18.2685,82.4971,85.1456,31.6456,-1.4692,9.0000,-0.7169,-1.1123
V3,F1b_matched,193,78,1,risk1%,1.0916,-104.2873,2.9508,0.4347,22.6080,26.7943,32.0513,0.0690,11.0000,0.0901,0.2570
V3,F1b_matched,193,78,1,30%x10x,0.8867,-104.2873,-46.8956,-9.0087,76.5321,80.6263,32.0513,-0.4011,11.0000,-0.1383,-0.3060
